efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.556,24.0,23,0.0,3.6,7,0,1.8,.546,0,0,1,4,1,.389,-31,10.3,Josh Smith,.429,0,8.0,.056,20070414,10,119,2,3,2,10.7,.000,2575.0,18,ATL,0.0,1,.556,13.2,7,3,128
.200,23.8,8,20.1,-17.1,2,4,1.9,.252,0,0,0,2,1,.133,-27,3.1,Marvin Williams,1.000,0,0.0,.000,20070414,3,46,3,0,1,4.1,0,2445.0,15,ATL,0.0,1,.200,6.9,2,2,129
.462,20.9,13,12.6,-0.2,11,2,2.1,.468,3,0,0,8,1,.154,-21,18.7,Shelden Williams,.500,0,9.2,.000,20070414,6,92,4,3,1,5.3,0,2226.0,13,ATL,4.4,1,.462,30.4,2,1,114
.500,15.3,9,28.5,-5.6,8,3,2.3,.598,1,0,0,5,1,2.000,-29,15.1,Solomon Jones,.625,0,10.2,.000,20070414,2,96,4,3,0,0.0,0,2013.0,4,ATL,1.6,1,.500,21.0,8,5,122
.556,23.6,10,30.8,-8.1,0,4,0.0,.556,0,0,2,0,0,.000,-21,0.0,Tyronn Lue,0,0,0.0,.222,20070414,5,84,1,0,4,31.0,.000,1613.0,9,ATL,0.0,1,.556,0.0,0,0,132
.286,20.5,4,22.2,-11.3,0,2,0.0,.286,1,0,2,0,0,.000,-17,0.0,Royal Ivey,0,0,0.0,.286,20070414,2,55,1,0,2,16.3,.000,1287.0,7,ATL,2.5,0,.286,0.0,0,0,127
.600,16.2,7,14.5,-5.6,1,1,0.0,.595,0,0,0,1,0,.400,-10,3.0,Anthony Johnson,.500,0,0.0,.000,20070414,3,109,2,0,2,18.4,0,1248.0,5,ATL,0.0,0,.600,6.8,2,1,130
0,0.0,0,0,-4.5,0,0,7.9,0,0,0,0,0,1,0,-10,0.0,Lorenzen Wright,0,0,0.0,0,20070414,0,0,1,0,0,0.0,0,578.0,0,ATL,0.0,0,0,0.0,0,0,126
.500,14.1,2,0.0,15.0,3,0,0.0,.500,1,0,0,3,0,.000,-4,27.4,Esteban Batista,0,0,0.0,.000,20070414,1,117,0,0,1,27.7,0,415.0,2,ATL,7.9,0,.500,61.2,0,0,103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salim Stoudamire,0,0,0,0,20070414,0,0,0,0,0,0,0,0.0,0,ATL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zaza Pachulia,0,0,0,0,20070414,0,0,0,0,0,0,0,0.0,0,ATL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanislav Medvedenko,0,0,0,0,20070414,0,0,0,0,0,0,0,0.0,0,ATL,0,0,0,0,0,0,0
.417,21.8,15,0.0,2.6,4,0,0.0,.497,2,0,2,3,0,.583,+26,7.6,Sasha Pavlović,.714,0,4.3,.167,20070414,5,129,2,1,6,23.7,.000,1982.0,12,CLE,3.3,1,.417,10.4,7,5,88
.594,27.2,23,0.0,13.2,5,0,2.2,.632,1,3,6,4,1,.313,+25,9.9,LeBron James,.800,0,4.4,.375,20070414,8,146,1,1,6,28.2,.500,1917.0,16,CLE,1.7,1,.500,14.3,5,4,88
.667,17.7,13,9.2,2.7,1,1,0.0,.658,1,0,0,1,0,.222,+20,2.1,Larry Hughes,.500,0,0.0,.000,20070414,6,132,1,0,5,23.9,0,1763.0,9,CLE,1.9,1,.667,3.9,2,1,92
.429,20.8,9,18.6,-5.5,5,2,2.9,.514,0,0,0,4,1,.571,+15,12.8,Drew Gooden,.750,0,5.7,.000,20070414,3,100,2,1,2,10.2,0,1480.0,7,CLE,0.0,1,.429,18.5,4,3,90
