threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,1,2,0,0,21.2,10,20120502,Al Jefferson,0,.333,13.8,0,121,15,1,6.3,1.7,.333,0,0,0,1812.0,0,0.0,-3.3,UTA,5,1,.333,2,1,.000,4,74,4,2.6,7.3,-38,22.1
.000,0,0,0,.500,16.5,9,20120502,Paul Millsap,0,.364,0.0,1,128,11,0,7.8,0.0,.364,0,2,2,1743.0,0,5.8,-7.8,UTA,4,1,.379,2,1,.182,5,82,3,0.0,9.5,-35,18.5
.200,0,4,2,1.000,5.8,8,20120502,Gordon Hayward,0,.300,26.8,2,129,10,0,8.4,0.0,.300,0,2,1,1665.0,.000,3.0,-2.9,UTA,3,1,.368,0,1,.200,2,89,1,0.0,4.0,-32,17.9
.000,1,1,0,.800,20.0,10,20120502,Josh Howard,0,.333,8.0,4,119,9,1,0.0,2.1,.333,0,5,2,1442.0,0,7.0,5.7,UTA,3,0,.446,0,1,.556,5,110,3,3.3,11.5,-33,19.4
.286,0,1,2,1.000,0.0,5,20120502,Devin Harris,0,.286,7.6,1,124,7,1,21.2,2.2,.286,0,1,0,1405.0,.000,0.0,-11.7,UTA,2,2,.336,2,1,.143,0,61,0,0.0,0.0,-36,16.8
.000,0,0,0,1.000,38.0,9,20120502,Derrick Favors,0,.333,0.0,3,120,9,1,16.2,2.4,.333,0,3,4,1264.0,0,16.0,-2.8,UTA,3,2,.436,1,0,.333,9,90,5,0.0,23.6,+6,24.4
.000,0,1,0,1.000,15.8,9,20120502,Alec Burks,0,.250,9.0,5,122,8,1,0.0,2.5,.250,0,5,2,1215.0,0,8.3,2.7,UTA,2,0,.441,2,0,.625,4,113,2,0.0,10.9,+1,21.0
.167,0,3,1,1.000,0.0,4,20120502,Jamaal Tinsley,0,.167,26.6,2,123,6,1,30.4,2.7,.167,0,2,0,1142.0,.000,0.0,-13.5,UTA,1,3,.291,3,0,.333,0,55,0,0.0,0.0,+3,21.6
.000,0,0,0,0,0.0,4,20120502,DeMarre Carroll,0,.667,0.0,0,129,3,0,50.0,0.0,.667,0,0,1,1102.0,0,4.6,-10.8,UTA,2,3,.667,1,0,.000,1,62,0,0.0,3.0,+4,13.6
.000,1,1,0,.000,40.7,8,20120502,Enes Kanter,0,.500,16.2,0,120,8,0,19.2,0.0,.500,0,1,6,944.0,0,32.1,1.4,UTA,4,2,.474,2,0,.125,10,94,4,5.1,35.1,+1,27.7
