threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.286,0,8,2,0,13.3,12,20090119,Steve Nash,2,.857,45.1,0,110,7,0,41.7,0.0,.714,0,0,0,1927.0,1.000,0.0,0.9,PHO,5,5,.857,3,1,.000,4,109,4,0.0,7.4,-23,17.2
.000,1,0,0,.750,0.0,3,20090119,Amar'e Stoudemire,0,.000,0.0,3,111,7,0,31.3,0.0,.000,0,4,1,1817.0,0,4.4,-17.6,PHO,0,4,.171,4,1,.571,1,30,0,2.0,2.0,-21,19.4
.000,2,2,0,0,35.2,16,20090119,Shaquille O'Neal,0,.615,14.9,0,101,13,0,18.8,0.0,.615,0,0,1,1816.0,0,4.4,5.2,PHO,8,3,.615,2,1,.000,11,100,10,4.0,21.5,-26,24.3
.286,1,0,2,.000,11.5,8,20090119,Jason Richardson,0,.571,0.0,0,109,7,0,11.8,0.0,.571,0,1,0,1673.0,.000,0.0,-1.0,PHO,4,1,.538,0,1,.143,3,89,3,2.2,6.4,-24,13.9
.300,1,1,3,0,4.0,10,20090119,Grant Hill,2,.500,6.7,0,110,10,0,9.1,0.0,.400,0,0,0,1610.0,.667,0.0,0.5,PHO,4,1,.500,1,1,.000,1,91,1,2.3,2.2,-15,18.9
.000,3,1,0,.600,13.9,13,20090119,Lou Amundson,0,.833,8.9,3,93,6,2,19.6,4.3,.833,0,5,1,1378.0,0,5.8,12.5,PHO,5,2,.793,4,0,.833,4,126,3,7.9,10.3,0,20.5
.000,0,1,0,1.000,6.1,3,20090119,Leandro Barbosa,0,.200,8.8,1,112,5,0,35.5,0.0,.200,0,1,0,1049.0,0,0.0,-16.2,PHO,1,3,.276,1,0,.200,1,42,1,0.0,3.4,-11,22.2
.429,0,0,3,0,46.2,2,20090119,Matt Barnes,0,.143,0.0,0,102,7,0,22.2,0.0,.143,0,0,0,832.0,.000,0.0,-21.4,PHO,1,2,.143,1,0,.000,6,23,6,0.0,25.6,-14,29.9
.000,1,1,0,.500,17.1,3,20090119,Robin Lopez,0,1.000,12.8,1,105,1,0,0.0,0.0,1.000,0,2,1,749.0,0,10.7,10.7,PHO,1,0,.798,0,0,2.000,3,174,2,4.9,14.2,+13,6.9
.167,0,1,1,.750,0.0,11,20090119,Alando Tucker,0,.667,22.2,3,105,6,1,11.4,4.1,.667,0,4,1,720.0,.000,11.1,16.3,PHO,4,1,.709,0,0,.667,1,129,0,0.0,4.9,+14,33.6
.000,0,0,0,0,29.2,2,20090119,Jared Dudley,0,.500,0.0,0,106,2,0,0.0,0.0,.500,0,0,0,438.0,0,0.0,-0.3,PHO,1,0,.500,0,0,.000,2,98,2,0.0,16.2,+12,12.6
.000,0,2,0,1.000,32.7,4,20090119,Goran Dragić,0,.000,43.3,4,105,1,0,26.6,0.0,.000,0,4,0,391.0,0,0.0,10.5,PHO,0,1,.725,0,0,4.000,2,126,2,0.0,18.2,+10,26.6
