threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,1,2,0,.667,21.4,20,20170106,DeAndre Jordan,0,.900,9.7,2,106,10,1,0.0,1.5,.900,0,3,1,2193.0,0,2.9,9.7,LAC,9,0,.883,2,1,.300,9,179,8,2.3,12.4,+6,14.7
.467,0,2,7,.667,10.9,24,20170106,Austin Rivers,4,.733,9.9,2,115,15,0,15.5,0.0,.600,0,3,2,2152.0,.571,5.8,3.2,LAC,9,3,.735,2,1,.200,6,118,4,0.0,8.5,+8,25.5
.692,0,1,9,.667,12.2,19,20170106,J.J. Redick,5,.654,5.0,2,115,13,0,6.5,0.0,.462,0,3,0,1930.0,.556,0.0,1.4,LAC,6,1,.663,2,1,.231,4,115,4,0.0,6.3,-12,22.6
.400,0,12,2,.875,18.7,14,20170106,Chris Paul,1,.700,53.2,7,101,5,3,26.0,5.1,.600,0,8,0,1886.0,.500,0.0,12.2,LAC,3,3,.822,2,1,1.600,6,147,6,0.0,9.6,+9,17.4
.000,0,0,0,0,4.2,6,20170106,Luc Mbah a Moute,0,.375,0.0,0,113,8,1,0.0,2.3,.375,0,0,1,1394.0,0,4.5,-7.4,LAC,3,0,.375,0,1,.000,2,82,1,0.0,4.3,-8,16.3
.385,1,8,5,.000,0.0,9,20170106,Jamal Crawford,1,.346,36.4,0,114,13,1,6.7,1.7,.308,0,2,0,1920.0,.200,0.0,-3.5,LAC,4,1,.324,1,0,.154,0,86,0,2.6,0.0,+23,22.0
.167,1,2,1,0,14.3,5,20170106,Raymond Felton,1,.417,13.6,0,111,6,0,0.0,0.0,.333,0,0,0,1234.0,1.000,0.0,-2.5,LAC,2,0,.417,1,0,.000,3,97,3,4.1,7.4,+10,13.8
.667,2,0,2,0,23.4,2,20170106,Wesley Johnson,0,.333,0.0,0,103,3,0,0.0,0.0,.333,0,0,0,1004.0,.000,0.0,-3.6,LAC,1,0,.333,1,0,.000,4,67,4,10.1,12.1,+2,8.5
.455,0,1,5,1.000,59.9,7,20170106,Marreese Speights,1,.227,13.7,2,96,11,0,0.0,0.0,.182,0,2,4,687.0,.200,36.5,-12.3,LAC,2,0,.295,2,0,.182,11,88,7,0.0,48.5,+2,49.2
0,0,0,0,0,0,0,20170106,Alan Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20170106,Paul Pierce,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20170106,Brandon Bass,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0
