efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.500,15.9,13,29.6,1.0,4,5,1.5,.547,3,1,4,4,1,.182,-5,5.5,Delonte West,1.000,0,0.0,.364,20070120,5,102,3,0,11,33.8,.250,2913.0,11,BOS,3.3,1,.455,11.2,2,2,113
.375,29.2,23,13.2,-10.1,10,4,3.1,.439,1,0,1,7,2,.208,-3,14.2,Al Jefferson,1.000,0,8.4,.042,20070120,9,89,4,3,0,0.0,.000,2834.0,24,BOS,1.1,1,.375,20.1,5,5,114
.667,21.5,31,0.0,7.6,9,0,1.6,.706,0,0,0,5,1,.500,+2,12.9,Ryan Gomes,.778,0,11.4,.000,20070120,12,156,2,4,2,8.3,0,2799.0,18,BOS,0.0,1,.667,14.6,9,7,119
.000,9.8,2,25.8,-3.8,3,1,4.0,.347,0,0,0,2,1,1.000,-12,11.2,Kendrick Perkins,1.000,0,7.4,.000,20070120,0,92,2,1,2,14.3,0,1081.0,2,BOS,0.0,1,.000,15.1,2,2,117
.450,30.9,9,16.7,-8.3,2,2,4.1,.450,0,1,2,0,1,.000,-14,7.6,Gerald Green,0,0,14.9,.200,20070120,4,89,3,2,1,10.3,.500,1064.0,10,BOS,0.0,1,.400,0.0,0,0,120
.571,14.9,10,27.6,0.4,10,3,0.0,.635,1,0,0,8,0,.286,+9,20.2,Rajon Rondo,1.000,0,8.0,.000,20070120,4,117,4,2,7,32.2,0,1997.0,7,BOS,1.6,0,.571,32.7,2,2,112
.692,22.2,20,12.6,3.8,1,2,0.0,.720,1,4,6,1,0,.154,+14,2.1,Allan Ray,1.000,0,0.0,.462,20070120,7,127,2,0,1,5.5,.667,1961.0,13,BOS,1.6,0,.538,4.2,2,2,119
.000,10.8,1,0.0,-2.1,2,0,0.0,.266,0,0,0,0,0,2.000,-2,16.8,Leon Powe,.500,0,33.2,.000,20070120,0,120,0,2,1,16.2,0,479.0,1,BOS,0.0,0,.000,0.0,2,1,124
.000,10.1,1,0.0,-5.6,1,0,0.0,.347,0,0,1,1,0,1.000,-7,10.3,Sebastian Telfair,1.000,0,0.0,1.000,20070120,0,132,2,0,2,39.7,.000,391.0,1,BOS,0.0,0,.000,20.9,1,1,118
0,7.2,0,100.0,-10.4,0,1,11.4,0,0,0,0,0,1,0,-7,0.0,Michael Olowokandi,0,0,0.0,0,20070120,0,0,1,0,0,0.0,0,381.0,0,BOS,0.0,0,0,0.0,0,0,115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wally Szczerbiak,0,0,0,0,20070120,0,0,0,0,0,0,0,0.0,0,BOS,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine,0,0,0,0,20070120,0,0,0,0,0,0,0,0.0,0,BOS,0,0,0,0,0,0,0
.423,29.5,22,13.0,-6.2,6,4,0.0,.409,2,2,9,5,0,.077,-3,8.4,Gilbert Arenas,.000,0,2.9,.346,20070120,10,86,2,1,7,23.0,.222,2860.0,26,WAS,2.2,1,.385,13.9,2,0,111
.412,25.3,23,16.0,0.8,11,4,0.0,.549,2,0,1,8,0,.529,-1,16.5,Caron Butler,1.000,0,9.1,.059,20070120,7,113,4,3,7,22.5,.000,2689.0,17,WAS,2.4,1,.412,23.7,9,9,107
.733,17.1,23,0.0,9.5,4,0,1.7,.724,2,4,7,4,1,.133,+13,6.4,Antawn Jamison,.500,0,0.0,.467,20070120,9,148,2,0,3,11.2,.571,2529.0,15,WAS,2.5,1,.600,12.6,2,1,110
