efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.500,23.8,22,13.3,2.1,5,3,0.0,.564,1,2,6,5,0,.500,+7,7.3,Allen Iverson,.750,0,0.0,.375,20070411,7,121,0,0,12,42.1,.333,2689.0,16,DEN,1.1,1,.438,12.8,8,6,114
.526,36.1,32,17.1,-3.2,6,5,0.0,.659,0,2,4,5,0,.632,+12,10.3,Carmelo Anthony,1.000,0,4.0,.211,20070411,9,114,5,1,2,9.4,.500,2302.0,19,DEN,0.0,1,.474,14.9,12,12,115
.750,13.0,13,19.2,9.9,13,2,11.5,.770,2,0,0,12,7,.125,+2,22.5,Marcus Camby,1.000,0,4.1,.000,20070411,6,124,2,1,1,4.1,0,2284.0,8,DEN,2.6,1,.750,36.0,1,1,95
.875,20.3,19,32.0,-1.5,8,5,0.0,.893,1,0,0,7,0,.750,+12,14.4,Nenê Hilário,.833,0,4.2,.000,20070411,7,114,4,1,0,0.0,0,2189.0,8,DEN,1.4,1,.875,21.9,6,5,111
.875,12.2,16,0.0,10.8,0,0,0.0,.901,2,4,5,0,0,.250,+10,0.0,Steve Blake,1.000,0,0.0,.625,20070411,5,182,1,0,4,17.9,.800,2073.0,8,DEN,2.9,1,.625,0.0,2,2,114
.250,11.9,4,0.0,-4.6,3,0,3.2,.410,0,0,0,1,1,.500,+1,10.2,Eduardo Nájera,1.000,0,15.9,.000,20070411,1,113,2,2,0,0.0,0,1166.0,4,DEN,0.0,0,.250,5.9,2,2,115
.500,24.4,9,10.1,-5.5,0,1,0.0,.507,0,2,6,0,0,.250,-1,0.0,Linas Kleiza,.500,0,0.0,.750,20070411,3,99,3,0,2,16.4,.333,1149.0,8,DEN,0.0,0,.375,0.0,2,1,119
0,0.0,0,0,-5.4,0,0,0.0,0,0,0,0,0,0,0,-3,0.0,J.R. Smith,0,0,0.0,0,20070411,0,0,0,0,0,0.0,0,294.0,0,DEN,0.0,0,0,0.0,0,0,120
0,0.0,0,0,2.4,0,0,0.0,0,0,0,0,0,0,0,+5,0.0,Yakhouba Diawara,0,0,0.0,0,20070411,0,226,1,0,1,29.8,0,254.0,0,DEN,0.0,0,0,0.0,0,0,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamal Sampson,0,0,0,0,20070411,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DerMarr Johnson,0,0,0,0,20070411,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reggie Evans,0,0,0,0,20070411,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
.447,22.5,18,13.1,-0.4,6,3,2.2,.453,1,1,3,5,1,.105,-10,8.9,Deron Williams,.500,0,2.6,.158,20070411,8,107,4,1,14,42.0,.333,2646.0,19,UTA,1.1,1,.421,17.6,2,1,120
.500,22.9,19,9.8,4.8,14,2,0.0,.515,1,0,0,8,0,.056,-8,23.8,Carlos Boozer,1.000,0,17.7,.000,20070411,9,119,4,6,8,29.3,0,2325.0,18,UTA,1.3,1,.500,32.0,1,1,120
.679,22.5,20,16.8,0.8,4,3,0.0,.672,0,3,4,2,0,.143,-21,7.6,Mehmet Okur,.500,0,6.6,.286,20070411,8,113,3,2,3,12.3,.750,2069.0,14,UTA,0.0,1,.571,9.0,2,1,126
