efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.370,35.1,23,13.1,-4.3,10,4,0.0,.434,0,1,5,9,0,.348,-12,13.2,Vince Carter,.750,0,2.7,.217,20070205,8,86,3,1,5,24.0,.200,2477.0,23,NJN,0.0,1,.348,23.6,8,6,100
.344,25.3,14,14.5,-0.3,7,3,1.7,.394,1,1,9,4,1,.250,-1,9.8,Jason Kidd,.750,0,8.5,.563,20070205,5,91,3,3,8,36.0,.111,2337.0,16,NJN,1.3,1,.313,11.1,4,3,98
.500,6.7,3,21.0,-6.3,6,1,0.0,.399,0,0,0,5,0,2.000,-18,9.7,Jason Collins,.250,0,3.3,.000,20070205,1,78,3,1,1,4.4,0,2018.0,2,NJN,0.0,1,.500,16.1,4,1,102
.500,7.7,4,0.0,-5.1,5,0,0.0,.410,0,0,1,3,0,.500,-14,9.0,Antoine Wright,.000,0,7.3,.250,20070205,2,103,3,2,1,5.2,.000,1812.0,4,NJN,0.0,1,.500,10.7,2,0,103
.571,17.3,11,9.8,1.9,8,1,7.2,.598,0,0,0,6,3,.714,+10,15.7,Mikki Moore,.600,0,7.9,.000,20070205,4,116,5,2,1,6.5,0,1675.0,7,NJN,0.0,1,.571,23.2,5,3,93
.563,11.4,9,0.0,3.6,4,0,2.0,.563,1,1,2,4,1,.000,-11,6.5,Clifford Robinson,0,0,0.0,.250,20070205,4,118,1,0,2,10.4,.500,2004.0,8,NJN,1.6,0,.500,13.0,0,0,97
.700,23.1,15,0.0,15.9,1,0,0.0,.718,1,2,3,1,0,.100,+23,2.5,Eddie House,1.000,0,0.0,.300,20070205,6,152,4,0,5,55.8,.667,1286.0,10,NJN,2.4,0,.600,5.0,1,1,99
.750,29.6,12,19.2,5.7,3,2,4.0,.711,0,2,3,3,1,.125,+10,9.8,Boštjan Nachbar,.000,0,0.0,.375,20070205,5,94,1,0,0,0.0,.667,1003.0,8,NJN,0.0,0,.625,19.4,1,0,97
.200,29.6,5,22.8,-12.5,5,2,0.0,.370,0,0,2,5,0,.800,-1,19.4,Marcus Williams,.750,0,0.0,.400,20070205,1,66,0,0,1,11.4,.000,843.0,5,NJN,0.0,0,.200,38.5,4,3,98
.500,19.1,2,33.3,-12.0,2,1,0.0,.500,0,0,0,1,0,.000,+4,14.7,Josh Boone,0,0,14.8,.000,20070205,1,76,1,1,0,0.0,0,447.0,2,NJN,0.0,0,.500,14.5,0,0,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bernard Robinson,0,0,0,0,20070205,0,0,0,0,0,0,0,0.0,0,NJN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hassan Adams,0,0,0,0,20070205,0,0,0,0,0,0,0,0.0,0,NJN,0,0,0,0,0,0,0
.472,24.2,23,12.2,6.4,7,3,0.0,.534,1,1,3,6,0,.444,+11,8.0,Andre Iguodala,.750,0,2.3,.167,20070205,8,112,5,1,15,51.6,.333,2877.0,18,PHI,1.1,1,.444,13.8,8,6,99
