trb,ftr,pf,ortg,tov_pct,drb_pct,threepar,ft,team_abbr,efg_pct,threep_pct,pts,player_name,threepa,ft_pct,date,orb,fga,bpm,drb,ast_pct,drtg,trb_pct,stl_pct,usg_pct,ast,inactive,starter,threep,ts_pct,sp,blk,tov,blk_pct,fg,stl,fg_pct,fta,orb_pct,pm
7,.250,2,113,14.5,19.6,.438,2,SAC,.500,.571,18,De'Aaron Fox,7,.500,20190330,1,16,4.9,6,37.1,121,10.2,1.3,23.5,10,0,1,4,.507,2261.0,2,3,8.2,6,1,.375,4,2.7,-14
4,.000,1,84,16.7,10.0,.500,0,SAC,.400,.400,8,Harrison Barnes,5,0,20190330,1,10,-9.0,3,6.8,130,6.0,0.0,13.9,2,0,1,2,.400,2213.0,0,2,0.0,3,0,.300,0,2.7,-18
3,.111,3,128,0.0,10.3,.444,2,SAC,.528,.375,21,Buddy Hield,8,1.000,20190330,0,18,3.2,3,12.8,124,4.6,1.4,22.4,3,0,1,3,.556,2158.0,1,0,4.3,8,1,.444,2,0.0,-11
12,.000,3,106,9.1,23.0,.050,0,SAC,.500,.000,20,Marvin Bagley,1,0,20190330,7,20,-5.7,5,0.0,125,24.7,0.0,35.0,0,0,1,0,.500,1607.0,1,2,5.8,10,0,.500,0,26.1,-12
7,.333,3,92,12.7,25.5,.000,0,SAC,.500,0,6,Willie Cauley-Stein,0,.000,20190330,2,6,-9.1,5,5.5,127,16.0,0.0,13.9,1,0,1,0,.436,1450.0,0,1,0.0,3,0,.500,2,8.3,-12
9,.286,1,163,6.0,17.6,.500,3,SAC,.750,.714,24,Bogdan Bogdanović,7,.750,20190330,4,14,15.5,5,35.3,129,14.2,0.0,20.4,8,0,0,5,.761,2101.0,0,1,0.0,8,0,.571,4,11.4,-13
2,.400,2,73,14.5,9.3,.200,1,SAC,.300,1.000,4,Corey Brewer,1,.500,20190330,1,5,-16.1,1,0.0,130,8.3,0.0,22.1,0,0,0,1,.340,796.0,0,1,0.0,1,0,.200,2,7.5,-2
2,.250,1,132,0.0,19.0,.000,1,SAC,.500,0,5,Kosta Koufos,0,1.000,20190330,0,4,-1.3,2,10.7,129,8.5,0.0,14.6,1,0,0,0,.563,778.0,0,0,0.0,2,0,.500,1,0.0,+19
1,.000,1,78,66.7,11.9,.000,0,SAC,1.000,0,2,Yogi Ferrell,0,0,20190330,0,1,-9.8,1,24.9,130,5.3,0.0,12.4,2,0,0,0,1.000,619.0,0,2,0.0,1,0,1.000,0,0.0,+3
2,0,0,236,0,35.4,0,0,SAC,0,0,0,Alec Burks,0,0,20190330,0,0,8.1,2,16.4,109,15.9,7.3,0.0,1,0,0,0,0,417.0,0,0,0.0,0,1,0,0,0.0,+5
0,0,0,0,0,0,0,0,SAC,0,0,0,Cody Demps,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SAC,0,0,0,Frank Mason,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SAC,0,0,0,Caleb Swanigan,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
15,.385,2,158,6.2,25.9,.000,4,HOU,.769,0,24,Clint Capela,0,.800,20190330,4,13,5.8,11,4.1,110,19.5,0.0,17.6,1,0,1,0,.789,2546.0,2,1,3.5,10,0,.769,5,11.6,+21
11,.581,1,134,7.2,26.5,.742,17,HOU,.532,.304,50,James Harden,23,.944,20190330,1,31,18.1,10,56.5,113,16.1,0.0,51.3,10,0,1,7,.642,2267.0,0,3,0.0,13,0,.419,18,3.3,+17
1,.000,2,112,14.3,2.7,.917,0,HOU,.708,.455,17,Eric Gordon,11,0,20190330,0,12,-0.7,1,0.0,120,1.5,1.4,17.3,0,0,1,5,.708,2241.0,0,2,0.0,6,1,.500,0,0.0,+25
7,.000,5,139,0.0,17.1,1.000,0,HOU,.500,.333,3,P.J. Tucker,3,0,20190330,1,3,-3.1,6,7.3,116,11.0,0.0,4.0,2,0,1,1,.500,2105.0,0,0,0.0,1,0,.333,0,3.5,-7
2,.250,2,136,0.0,6.6,.500,3,HOU,.594,.375,22,Chris Paul,8,.750,20190330,0,16,13.3,2,30.1,106,3.6,6.7,27.1,5,0,1,3,.619,1818.0,0,0,0.0,8,4,.500,4,0.0,+13
2,.000,2,84,25.0,10.0,1.000,0,HOU,.500,.333,3,Danuel House,3,0,20190330,0,3,-7.2,2,6.6,119,5.5,0.0,9.3,1,0,0,1,.500,1197.0,0,1,0.0,1,0,.333,0,0.0,+6
0,.000,3,0,25.0,0.0,.667,0,HOU,.000,.000,0,Austin Rivers,2,0,20190330,0,3,-19.0,0,0.0,124,0.0,0.0,9.6,0,0,0,0,.000,1157.0,0,1,0.0,0,0,.000,0,0.0,-5
0,.000,0,0,33.3,0.0,1.000,0,HOU,.000,.000,0,Iman Shumpert,2,0,20190330,0,2,-9.7,0,0.0,118,0.0,2.9,7.8,0,0,0,0,.000,1069.0,0,1,0.0,0,1,.000,0,0.0,-15
0,0,0,0,0,0,0,0,HOU,0,0,0,Kenneth Faried,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,HOU,0,0,0,Chris Chiozza,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,HOU,0,0,0,Isaiah Hartenstein,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,HOU,0,0,0,Nenê Hilário,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,HOU,0,0,0,Gary Clark,0,0,20190330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SAC,0,0,0,Nemanja Bjelica,0,0,20190330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SAC,0,0,0,Wenyen Gabriel,0,0,20190330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SAC,0,0,0,Harry Giles,0,0,20190330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SAC,0,0,0,Troy Williams,0,0,20190330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,HOU,0,0,0,Trevon Duval,0,0,20190330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,HOU,0,0,0,Vince Edwards,0,0,20190330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,HOU,0,0,0,Gerald Green,0,0,20190330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
