efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.420,37.6,26,9.5,0.0,5,3,3.5,.456,1,1,3,2,2,.320,+5,7.8,Carmelo Anthony,.625,0,10.7,.120,20061212,10,97,1,3,4,21.2,.333,2246.0,25,DEN,1.3,1,.400,5.6,8,5,92
.333,22.1,8,28.0,-5.7,17,5,7.3,.311,0,0,0,14,4,.167,-14,27.5,Marcus Camby,.000,0,11.0,.000,20061212,4,65,3,3,4,16.7,0,2173.0,12,DEN,0.0,1,.333,40.3,2,0,82
.667,16.3,6,59.5,-3.5,2,7,0.0,.630,4,0,0,2,0,1.333,-8,3.6,Andre Miller,.500,0,0.0,.000,20061212,2,76,5,0,9,39.4,0,1933.0,3,DEN,6.1,1,.667,6.5,4,2,85
.654,20.9,17,13.3,-0.2,2,2,0.0,.654,1,3,6,1,0,.000,-8,3.7,J.R. Smith,0,0,4.2,.462,20061212,7,109,4,1,1,5.7,.500,1920.0,13,DEN,1.5,1,.538,3.3,0,0,95
.000,9.5,2,25.8,-0.7,3,1,0.0,.347,2,0,1,2,0,1.000,-9,9.6,Eduardo Nájera,1.000,0,7.3,.500,20061212,0,83,1,1,1,7.1,.000,1094.0,2,DEN,5.4,1,.000,11.4,2,2,85
.773,21.6,19,0.0,11.3,1,0,0.0,.800,0,1,3,1,0,.182,+20,2.4,Earl Boykins,1.000,0,0.0,.273,20061212,8,166,1,0,4,36.5,.333,1475.0,11,DEN,0.0,0,.727,4.2,2,2,98
1.000,11.2,6,52.1,4.2,10,3,0.0,1.087,1,0,0,8,0,4.000,+33,25.4,Reggie Evans,1.000,0,11.6,.000,20061212,1,122,4,2,3,17.9,0,1381.0,1,DEN,2.1,0,1.000,36.3,4,4,85
.667,13.4,9,0.0,2.3,4,0,0.0,.699,0,2,5,4,0,.167,+26,10.9,Yakhouba Diawara,1.000,0,0.0,.833,20061212,3,144,3,0,1,7.4,.400,1285.0,6,DEN,0.0,0,.500,19.5,1,1,94
1.000,10.0,7,0.0,9.9,2,0,0.0,1.054,1,0,0,2,0,1.500,+20,7.9,Nenê Hilário,1.000,0,0.0,.000,20061212,2,225,2,0,1,10.6,0,893.0,2,DEN,3.3,0,1.000,14.0,3,3,89
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamal Sampson,0,0,0,0,20061212,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Linas Kleiza,0,0,0,0,20061212,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DerMarr Johnson,0,0,0,0,20061212,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
.567,22.5,21,14.5,15.1,10,3,10.7,.595,4,1,2,7,5,.400,-1,14.9,Josh Smith,.667,0,8.0,.133,20061212,8,112,0,3,5,24.3,.500,2351.0,15,ATL,5.0,1,.533,23.8,6,4,92
.375,13.6,7,18.4,0.2,5,2,0.0,.394,4,0,0,2,0,.250,+1,8.5,Speedy Claxton,.500,0,9.1,.000,20061212,3,90,4,3,5,22.7,0,2060.0,8,ATL,5.7,1,.375,7.8,2,1,100
.500,16.0,10,8.7,-2.9,2,1,2.8,.479,2,0,2,2,1,.100,-15,3.8,Marvin Williams,.000,0,0.0,.200,20061212,5,86,2,0,0,0.0,.000,1829.0,10,ATL,3.2,1,.500,8.7,1,0,104
.364,25.7,8,26.7,-3.8,6,4,0.0,.364,3,0,0,4,0,.000,-7,14.1,Zaza Pachulia,0,0,8.4,.000,20061212,4,69,4,2,4,28.1,0,1499.0,11,ATL,5.9,1,.364,21.3,0,0,97
.333,8.6,2,0.0,-10.5,0,0,0.0,.333,0,0,1,0,0,.000,+8,0.0,Royal Ivey,0,0,0.0,.333,20061212,1,71,0,0,0,0.0,.000,895.0,3,ATL,0.0,1,.333,0.0,0,0,115
.406,26.3,16,14.8,-7.1,4,3,0.0,.462,0,1,5,4,0,.188,-21,7.1,Tyronn Lue,1.000,0,0.0,.313,20061212,6,86,2,0,3,16.6,.200,1985.0,16,ATL,0.0,0,.375,16.1,3,3,111
.375,34.8,13,17.4,-9.0,1,3,0.0,.458,0,1,2,1,0,.417,-8,2.8,Salim Stoudamire,.800,0,0.0,.167,20061212,4,80,1,0,1,8.8,.500,1268.0,12,ATL,0.0,0,.333,6.3,5,4,113
.500,11.8,4,21.0,-7.4,5,1,0.0,.532,1,0,0,4,0,2.000,-13,17.0,Lorenzen Wright,.500,0,6.1,.000,20061212,1,92,5,1,0,0.0,0,1032.0,2,ATL,2.9,0,.500,31.0,4,2,101
.250,14.2,2,0.0,-9.3,2,0,7.0,.250,0,0,0,1,1,.000,-3,9.7,Solomon Jones,0,0,8.7,.000,20061212,1,66,1,1,0,0.0,0,722.0,4,ATL,0.0,0,.250,11.1,0,0,108
.000,4.4,0,0.0,-10.9,1,0,8.7,.000,0,0,0,1,1,.000,-10,6.0,Shelden Williams,0,0,0.0,.000,20061212,0,0,2,0,0,0.0,0,581.0,1,ATL,0.0,0,.000,13.8,0,0,106
.500,57.7,4,0.0,-3.4,0,0,0.0,.500,0,0,1,0,0,.000,+4,0.0,Cedric Bozeman,0,0,0.0,.250,20061212,2,96,1,0,0,0.0,.000,178.0,4,ATL,0.0,0,.500,0.0,0,0,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matt Freije,0,0,0,0,20061212,0,0,0,0,0,0,0,0.0,0,ATL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Julius Hodge,0,1,0,0,20061212,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kenyon Martin,0,1,0,0,20061212,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Smith,0,1,0,0,20061212,0,0,0,0,0,0,0,0.0,0,DEN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Esteban Batista,0,1,0,0,20061212,0,0,0,0,0,0,0,0.0,0,ATL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh Childress,0,1,0,0,20061212,0,0,0,0,0,0,0,0.0,0,ATL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Johnson,0,1,0,0,20061212,0,0,0,0,0,0,0,0.0,0,ATL,0,0,0,0,0,0,0
