blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.412,27.6,2.8,119,5,16,0,28.9,7,2,-12,78,6,1,20101113,2129.0,2,Jrue Holiday,17,0,0,.176,0,.471,1,2,-4.2,3.2,.471,PHI,3,0,.000,1,3.0,2,.667,26.1,3.4
0.0,.000,0.0,0.0,122,0,0,0,6.5,0,4,-8,0,1,4,20101113,1648.0,0,Evan Turner,3,0,0,.000,0,.000,0,0,-12.4,8.2,.000,PHI,0,0,.000,1,0.0,2,0,25.0,17.5
3.4,.500,0.0,0.0,120,0,8,0,19.2,4,4,-26,97,1,2,20101113,1257.0,0,Elton Brand,8,0,0,.000,1,.500,2,0,-5.0,10.8,.500,PHI,0,0,.000,1,10.2,3,0,11.1,11.5
0.0,.429,9.5,0.0,114,1,10,.800,23.9,3,8,-20,105,1,8,20101113,1142.0,0,Andre Iguodala,7,4,0,.000,0,.429,0,0,-0.9,23.7,.543,PHI,0,5,.714,1,0.0,1,0,9.8,50.4
10.3,.500,25.3,0.0,113,2,5,1.000,20.6,2,3,-18,93,2,2,20101113,838.0,0,Spencer Hawes,4,1,0,.000,2,.500,1,0,2.2,12.1,.563,PHI,0,1,.250,1,7.6,2,0,31.1,17.2
2.9,.444,0.0,0.0,119,0,11,.750,21.4,4,7,-1,107,1,4,20101113,1471.0,0,Marreese Speights,9,3,0,.000,1,.444,3,0,-2.6,16.1,.511,PHI,0,4,.444,0,13.1,2,0,8.5,19.6
0.0,.333,16.0,0.0,123,2,13,1.000,25.8,3,2,-7,114,1,2,20101113,1312.0,0,Lou Williams,9,6,0,.333,0,.389,0,1,-0.1,5.2,.558,PHI,3,6,.667,0,0.0,2,.333,7.9,11.0
0.0,.556,19.9,2.3,118,2,10,0,18.9,5,3,-5,122,0,2,20101113,1274.0,1,Thaddeus Young,9,0,0,.000,0,.556,1,0,4.7,8.0,.556,PHI,0,0,.000,0,5.0,2,0,0.0,11.3
7.3,.500,0.0,0.0,114,0,9,1.000,17.9,3,4,-15,114,1,4,20101113,1176.0,0,Andrés Nocioni,6,2,0,.167,2,.583,0,1,2.4,11.5,.654,PHI,1,2,.333,0,0.0,3,1.000,12.7,24.5
0.0,.250,8.9,5.7,113,1,7,.833,19.8,1,0,-2,102,1,0,20101113,1035.0,2,Jodie Meeks,4,5,0,.500,0,.250,0,0,3.1,0.0,.527,PHI,2,6,1.500,0,0.0,0,.000,13.1,0.0
0.0,.500,0.0,0.0,126,0,4,0,14.9,2,0,+9,101,0,0,20101113,720.0,0,Jason Kapono,4,0,0,.000,0,.500,0,0,-5.2,0.0,.500,PHI,0,0,.000,0,0.0,1,0,0.0,0.0
