blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.353,28.8,2.5,118,7,15,1.000,23.2,6,6,-20,86,4,5,20060223,2568.0,2,Metta World Peace,17,1,0,.412,0,.412,1,2,-0.4,9.5,.430,SAC,7,1,.059,1,3.0,1,.286,18.7,16.5
0.0,.375,25.5,0.0,125,5,25,.800,34.6,9,2,-13,93,4,2,20060223,2425.0,0,Mike Bibby,24,4,0,.417,0,.438,0,3,-2.6,3.3,.477,SAC,10,5,.208,1,0.0,2,.300,13.2,7.0
0.0,.500,8.3,0.0,120,2,7,.500,9.5,3,13,-12,113,1,9,20060223,2294.0,0,Kenny Thomas,6,1,0,.000,0,.500,4,0,-2.4,23.0,.509,SAC,0,2,.333,1,13.6,2,0,12.7,33.2
0.0,.375,8.5,0.0,126,2,9,.750,12.1,3,3,-27,115,0,1,20060223,2247.0,0,Kevin Martin,8,3,0,.375,0,.375,2,0,-3.8,5.4,.461,SAC,3,4,.500,1,6.9,1,.000,0.0,3.8
2.6,.538,21.3,0.0,124,3,16,.667,23.9,7,2,-14,116,1,0,20060223,1784.0,0,Brad Miller,13,2,0,.154,1,.538,2,0,1.9,4.5,.559,SAC,2,3,.231,1,8.7,5,.000,6.5,0.0
16.0,.500,0.0,0.0,111,0,5,0,16.7,2,1,-10,61,3,1,20060223,1163.0,0,Francisco García,4,0,0,.500,4,.625,0,1,-1.5,3.5,.625,SAC,2,0,.000,0,0.0,2,.500,42.9,7.3
0.0,.250,8.5,0.0,120,1,2,0,15.4,1,4,-9,42,2,4,20060223,1083.0,0,Shareef Abdur-Rahim,4,0,0,.000,0,.250,0,0,-16.5,15.0,.250,SAC,0,0,.000,0,0.0,3,0,33.3,31.3
0.0,.667,40.5,0.0,118,1,4,0,13.3,2,0,0,50,0,0,20060223,209.0,0,Jason Hart,3,0,0,.000,0,.000,0,0,-6.3,19.4,.000,SAC,1,0,.000,0,0.0,0,.000,0.0,40.5
0.0,1.000,0.0,0.0,126,1,2,0,13.3,1,3,0,0,0,2,20060223,209.0,0,Corliss Williamson,1,0,0,.000,1,.000,1,0,-24.3,0.0,.000,SAC,0,0,.000,0,0.0,1,0,0.0,0.0
22.2,.000,68.1,0.0,90,1,0,0,13.3,0,1,0,206,0,1,20060223,209.0,0,Jamal Sampson,1,0,0,.000,0,1.000,0,0,38.9,58.2,1.000,SAC,0,0,.000,0,37.2,0,0,0.0,81.1
