threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,3,1,0,1.000,31.9,14,20121214,Al Jefferson,0,.375,5.7,2,107,16,0,0.0,0.0,.375,0,2,1,2049.0,0,3.1,-1.1,UTA,6,0,.415,2,1,.125,11,99,10,6.0,17.2,-18,22.3
.308,0,1,4,.750,3.4,10,20121214,Randy Foye,1,.269,5.2,3,114,13,2,6.3,3.3,.231,0,4,1,1940.0,.250,3.2,-7.2,UTA,3,1,.339,1,1,.308,2,80,1,0.0,3.3,-4,22.0
.000,1,5,0,.500,11.7,12,20121214,Mo Williams,0,.400,40.5,2,118,7,1,37.5,0.0,.714,0,4,2,1682.0,0,0.0,-11.6,UTA,5,2,.400,2,1,.000,7,78,5,0.0,5.7,-5,12.9
.000,0,7,0,0,19.5,4,20121214,Paul Millsap,0,.714,35.0,0,110,5,0,18.6,1.9,.400,0,0,0,1682.0,0,7.4,8.3,UTA,2,3,.685,3,1,.571,3,123,3,2.4,13.3,-5,17.3
.125,1,0,1,0,15.9,11,20121214,Marvin Williams,1,.688,0.0,0,115,8,0,11.1,0.0,.625,0,0,1,1648.0,1.000,3.8,0.5,UTA,5,1,.688,1,1,.000,5,122,4,2.5,9.7,-4,14.8
.111,0,2,1,0,0.0,8,20121214,DeMarre Carroll,0,.444,19.8,0,111,9,2,10.0,5.2,.444,0,0,2,1232.0,.000,10.2,0.8,UTA,4,1,.444,2,0,.000,2,98,0,0.0,5.2,-11,22.0
.000,1,1,0,.750,25.7,11,20121214,Derrick Favors,0,.500,13.0,3,104,8,1,17.0,3.2,.500,0,4,4,1019.0,0,24.6,5.9,UTA,4,2,.564,1,0,.500,8,108,4,4.0,25.1,-14,31.3
.750,0,1,3,0,6.4,3,20121214,Earl Watson,1,.375,9.4,0,107,4,2,33.3,6.3,.250,0,0,0,1019.0,.333,0.0,-6.8,UTA,1,2,.375,1,0,.000,1,58,1,0.0,3.1,-14,16.0
.400,0,1,2,.750,0.0,3,20121214,Gordon Hayward,0,.000,9.3,3,107,5,2,12.9,6.8,.000,0,4,0,940.0,.000,0.0,-11.4,UTA,0,1,.222,2,0,.800,0,54,0,0.0,0.0,-11,22.4
.000,0,0,0,1.000,7.9,6,20121214,Enes Kanter,0,.400,0.0,2,111,5,1,25.4,3.9,.400,0,2,4,831.0,0,30.1,-7.4,UTA,2,2,.510,2,0,.400,5,95,1,0.0,19.3,+3,25.7
0,1,0,0,.000,73.1,2,20121214,Jeremy Evans,0,0,0.0,0,80,2,0,0,0.0,.500,0,1,0,179.0,0,0.0,9.2,UTA,1,0,0,0,0,0,1,0,1,23.0,35.8,+4,0.0
.000,1,0,0,0,36.6,0,20121214,Alec Burks,0,.500,0.0,0,92,0,0,0.0,0.0,0,0,0,0,179.0,0,0.0,14.8,UTA,0,0,.410,0,0,.500,2,80,2,23.0,17.9,+4,37.0
0,0,0,0,0,0,0,20121214,Jamaal Tinsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
.333,0,5,4,1.000,2.4,22,20121214,Jared Dudley,2,.833,19.9,2,97,12,3,13.4,3.7,.750,0,2,3,2584.0,.500,7.6,11.6,PHO,9,2,.854,1,1,.167,4,153,1,0.0,5.0,+26,15.8
.143,0,5,2,.833,6.0,17,20121214,Goran Dragić,0,.429,23.3,5,97,14,2,5.7,3.1,.429,0,6,0,2080.0,.000,0.0,1.7,PHO,6,1,.511,0,1,.429,2,113,2,0.0,3.1,+22,23.3
.000,2,3,0,1.000,37.7,12,20121214,Marcin Gortat,0,.417,14.1,2,87,12,0,0.0,0.0,.417,0,2,2,1991.0,0,6.6,3.5,PHO,5,0,.466,1,1,.167,14,115,12,4.1,22.5,+8,17.8
.200,0,3,1,1.000,3.2,6,20121214,Shannon Brown,0,.400,12.6,2,101,5,1,14.5,1.6,.400,0,2,0,1959.0,.000,0.0,-4.1,PHO,2,1,.510,1,1,.400,1,107,1,0.0,1.6,+9,9.7
.000,0,1,0,0,7.8,4,20121214,Luis Scola,0,.250,11.7,0,94,8,1,11.1,4.0,.250,0,0,4,799.0,0,32.8,-11.7,PHO,2,1,.250,2,1,.000,5,78,1,0.0,20.0,-2,31.0
.222,3,3,2,.750,16.8,11,20121214,Michael Beasley,2,.444,25.5,3,92,9,0,15.7,0.0,.333,0,4,0,1118.0,1.000,0.0,7.1,PHO,3,2,.511,2,0,.444,3,99,3,10.9,8.6,+6,31.4
