efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.500,19.2,16,0.0,13.1,10,0,8.4,.694,1,0,0,10,3,1.000,+21,22.1,Tim Duncan,1.000,0,0.0,.000,20070325,4,161,2,0,3,14.5,0,1739.0,8,SAS,1.9,1,.500,40.4,8,8,78
.667,11.1,5,34.0,-1.8,1,2,3.2,.644,2,0,0,1,1,.667,+1,2.5,Francisco Elson,.500,0,0.0,.000,20070325,2,87,4,0,1,5.0,0,1536.0,3,SAS,4.3,1,.667,4.6,2,1,90
.722,23.1,18,8.2,9.7,1,1,0.0,.804,0,1,2,1,0,.556,+13,2.5,Tony Parker,1.000,0,0.0,.222,20070325,6,168,3,0,7,44.4,.500,1529.0,9,SAS,0.0,1,.667,4.6,5,5,101
.833,16.5,10,25.0,2.2,3,2,0.0,.833,1,2,3,3,0,.000,+14,8.2,Bruce Bowen,0,0,0.0,.500,20070325,4,106,1,0,0,0.0,.667,1401.0,6,SAS,2.4,1,.667,15.0,0,0,92
.375,17.5,7,0.0,-3.2,0,0,3.5,.415,0,2,7,0,1,.125,+26,0.0,Brent Barry,1.000,0,0.0,.875,20070325,2,106,0,0,2,11.2,.286,1398.0,8,SAS,0.0,1,.250,0.0,1,1,102
.929,19.1,13,20.2,2.8,3,2,0.0,.825,0,1,1,3,0,.286,+26,7.7,Jacque Vaughn,.000,0,0.0,.143,20070325,6,132,2,0,4,26.1,1.000,1498.0,7,SAS,0.0,0,.857,14.1,2,0,98
.773,26.9,19,14.4,17.7,4,2,0.0,.800,3,5,9,3,0,.182,+17,10.3,Manu Ginóbili,1.000,0,5.7,.818,20070325,6,137,1,1,2,13.1,.556,1493.0,11,SAS,6.6,0,.545,14.1,2,2,83
.556,25.5,10,10.0,5.2,4,1,0.0,.556,2,2,4,3,0,.000,+19,13.5,Michael Finley,0,0,7.5,.444,20070325,4,110,0,1,1,8.2,.500,1136.0,9,SAS,5.8,0,.444,18.6,0,0,83
.667,26.1,12,10.0,5.0,5,1,4.4,.667,0,2,3,2,1,.000,+23,17.3,Matt Bonner,0,0,22.9,.333,20070325,5,133,2,3,1,9.3,.667,1108.0,9,SAS,0.0,0,.556,12.7,0,0,95
.333,12.2,3,0.0,-0.4,6,0,0.0,.387,0,0,0,2,0,.667,+26,25.1,Fabricio Oberto,.500,0,36.9,.000,20070325,1,154,5,4,3,24.8,0,919.0,3,SAS,0.0,0,.333,15.3,2,1,96
.500,27.8,5,0.0,22.6,0,0,0.0,.644,1,1,1,0,0,.667,+18,0.0,Beno Udrih,1.000,0,0.0,.333,20070325,1,160,0,0,2,42.1,1.000,404.0,3,SAS,8.2,0,.333,0.0,2,2,86
.000,22.8,2,0.0,-4.8,1,0,0.0,.532,0,0,1,1,0,2.000,+1,16.1,Robert Horry,1.000,0,0.0,1.000,20070325,0,127,0,0,0,0.0,.000,239.0,1,SAS,0.0,0,.000,29.4,2,2,91
.364,23.2,13,12.1,-4.1,3,2,0.0,.448,1,0,2,2,0,.727,-16,5.7,Rashard Lewis,.625,0,3.5,.182,20070325,4,93,1,1,2,14.0,.000,2029.0,11,SEA,1.6,1,.364,8.3,8,5,140
.583,19.9,16,7.2,6.9,3,1,3.2,.621,2,0,1,3,1,.167,-16,5.8,Luke Ridnour,1.000,0,0.0,.083,20070325,7,129,3,0,4,36.7,.000,1982.0,12,SEA,3.3,1,.583,12.8,2,2,133
.292,21.7,7,7.7,-9.9,3,1,0.0,.292,1,1,3,2,0,.000,-18,6.8,Damien Wilkins,0,0,4.1,.250,20070325,3,68,2,1,1,8.1,.333,1705.0,12,SEA,1.9,1,.250,9.9,0,0,139
.500,22.9,14,8.0,3.5,9,1,8.0,.608,0,0,0,7,2,1.000,-19,22.2,Chris Wilcox,.750,0,9.0,.000,20070325,4,125,3,2,0,0.0,0,1556.0,8,SEA,0.0,1,.500,38.1,8,6,132
.200,19.2,4,33.8,-17.3,7,3,0.0,.340,0,0,0,4,0,.400,-25,20.4,Nick Collison,1.000,0,16.0,.000,20070325,1,63,4,3,0,0.0,0,1318.0,5,SEA,0.0,1,.200,25.7,2,2,140
.500,19.0,9,25.3,-6.1,1,3,3.5,.507,1,2,5,1,1,.250,-39,2.2,Earl Watson,.500,0,0.0,.625,20070325,3,84,4,0,2,15.3,.400,1780.0,8,SEA,1.9,0,.375,4.8,2,1,138
.000,14.9,6,23.1,-3.5,7,2,3.8,.452,0,0,1,4,1,1.500,-30,16.3,Mickaël Gelabale,1.000,0,12.8,.250,20070325,0,94,0,3,1,6.7,.000,1646.0,4,SEA,0.0,0,.000,20.6,6,6,139
.286,25.5,4,30.0,-19.3,4,3,5.6,.286,0,0,0,2,1,.000,-8,13.8,Johan Petro,0,0,12.6,.000,20070325,2,51,3,2,0,0.0,0,1117.0,7,SEA,0.0,0,.286,15.2,0,0,139
.500,12.1,2,0.0,2.1,0,0,0.0,.500,1,0,0,0,0,.000,-13,0.0,Mike Wilks,0,0,0.0,.000,20070325,1,109,0,0,0,0.0,0,472.0,2,SEA,7.0,0,.500,0.0,0,0,130
.500,21.8,2,33.3,-13.1,0,1,0.0,.500,0,0,0,0,0,.000,-3,0.0,Andre Brown,0,0,0.0,.000,20070325,1,65,0,0,0,0.0,0,391.0,2,SEA,0.0,0,.500,0.0,0,0,146
0,0.0,0,0,-14.7,0,0,0.0,0,0,0,0,0,0,0,-14,0.0,Danny Fortson,0,0,0.0,0,20070325,0,0,2,0,0,0.0,0,336.0,0,SEA,0.0,0,0,0.0,0,0,145
0,36.8,2,0.0,45.7,0,0,0.0,1.136,0,0,0,0,0,0,-4,0.0,Mouhamed Sene,1.000,0,0.0,0,20070325,0,250,0,0,0,0.0,0,68.0,0,SEA,0.0,0,0,0.0,2,2,146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackie Butler,0,1,0,0,20070325,0,0,0,0,0,0,0,0.0,0,SAS,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melvin Ely,0,1,0,0,20070325,0,0,0,0,0,0,0,0.0,0,SAS,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James White,0,1,0,0,20070325,0,0,0,0,0,0,0,0.0,0,SAS,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ray Allen,0,1,0,0,20070325,0,0,0,0,0,0,0,0.0,0,SEA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Swift,0,1,0,0,20070325,0,0,0,0,0,0,0,0.0,0,SEA,0,0,0,0,0,0,0
