threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,1,1,0,.750,11.6,17,20071229,Al Jefferson,0,.412,5.5,3,120,17,0,9.6,0.0,.412,0,4,5,1962.0,0,12.9,-5.9,MIN,7,2,.453,2,1,.235,8,97,3,2.3,12.4,-32,27.3
.083,0,6,1,.250,4.2,12,20071229,Sebastian Telfair,1,.458,33.3,1,120,12,1,0.0,1.7,.417,0,4,0,1793.0,1.000,0.0,-1.1,MIN,5,0,.436,1,1,.333,1,107,1,0.0,1.7,-3,19.8
.000,0,2,0,0,12.9,6,20071229,Corey Brewer,0,.429,10.2,0,115,7,2,12.5,3.5,.429,0,0,1,1758.0,0,2.9,-4.6,MIN,3,1,.429,2,1,.000,4,91,3,0.0,6.9,-4,11.7
.125,0,0,1,.667,10.8,10,20071229,Ryan Gomes,0,.375,0.0,4,117,8,1,15.8,2.2,.375,0,6,0,1406.0,.000,0.0,-10.9,MIN,3,2,.470,3,1,.750,2,84,2,0.0,4.3,-26,23.2
.000,1,1,0,0,32.8,4,20071229,Chris Richard,0,.667,7.8,0,109,3,1,25.0,2.7,.667,0,0,3,1157.0,0,13.1,-0.9,MIN,2,1,.667,3,1,.000,8,120,5,4.0,21.0,-3,8.9
.000,0,2,0,.500,21.3,12,20071229,Craig Smith,0,.385,15.0,2,120,13,0,0.0,0.0,.385,0,4,0,1426.0,0,0.0,-4.9,MIN,5,0,.407,2,0,.308,4,94,4,0.0,8.5,-3,26.7
.875,1,3,7,0,23.8,6,20071229,Rashad McCants,2,.375,20.8,0,96,8,4,20.0,9.7,.250,0,0,1,1276.0,.286,4.0,4.9,MIN,2,2,.375,3,0,.000,5,78,4,3.6,11.9,-1,20.2
.000,0,2,0,.500,13.9,9,20071229,Marko Jarić,0,.500,20.1,1,122,8,0,0.0,0.0,.500,0,2,1,1087.0,0,4.6,-0.1,MIN,4,0,.507,0,0,.250,3,117,2,0.0,8.4,-16,21.0
.357,0,1,5,0,14.6,10,20071229,Antoine Walker,2,.357,10.7,0,122,14,0,0.0,0.0,.286,0,0,3,1038.0,.400,14.6,-3.0,MIN,4,0,.357,0,0,.000,5,90,2,0.0,14.6,-1,34.7
.000,0,0,0,0,0.0,2,20071229,Greg Buckner,0,1.000,0.0,0,123,1,0,0.0,0.0,1.000,0,0,1,604.0,0,8.4,-7.9,MIN,1,0,1.000,2,0,.000,1,202,0,0.0,5.0,-2,4.3
.500,0,0,1,0,0.0,0,20071229,Gerald Green,0,.000,0.0,0,123,2,0,0.0,0.0,.000,0,0,1,498.0,.000,10.1,-21.9,MIN,0,0,.000,2,0,.000,1,31,0,0.0,6.1,-6,10.3
.000,0,0,0,0,57.6,2,20071229,Michael Doleac,0,1.000,0.0,0,114,1,0,50.0,0.0,1.000,0,0,0,395.0,0,0.0,-5.9,MIN,1,1,1.000,0,0,.000,3,78,3,0.0,23.0,+2,13.0
.000,3,1,0,.400,9.2,18,20071229,Jeff Green,0,.571,3.9,2,99,14,0,15.6,0.0,.571,0,5,1,2186.0,0,3.5,-5.6,SEA,8,3,.556,3,1,.357,5,95,4,5.0,6.9,+15,24.4
.000,1,1,0,0,26.3,14,20071229,Chris Wilcox,0,.636,5.1,0,93,11,0,21.4,0.0,.636,0,0,2,1731.0,0,8.8,-4.0,SEA,7,3,.636,2,1,.000,11,102,9,2.1,19.3,+20,22.5
.000,1,1,0,0,39.5,2,20071229,Kurt Thomas,0,.167,4.9,0,77,6,2,0.0,4.4,.167,0,0,4,1406.0,0,21.6,-2.8,SEA,1,0,.167,1,1,.000,15,88,11,2.6,32.3,+27,11.9
