efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.615,21.0,17,22.9,1.2,6,4,0.0,.632,0,2,6,5,0,.077,+4,9.1,Kirk Hinrich,1.000,0,3.5,.462,20070203,7,108,1,1,5,27.4,.333,2423.0,13,CHI,0.0,1,.538,13.5,1,1,101
.568,34.0,33,7.2,13.4,2,2,0.0,.636,2,3,5,2,0,.409,-9,3.1,Ben Gordon,.889,0,0.0,.227,20070203,11,127,2,0,4,28.5,.600,2403.0,22,CHI,2.7,1,.500,5.4,9,8,98
.000,6.1,0,51.5,0.9,12,2,2.4,.000,2,0,0,6,1,2.000,+7,23.7,Ben Wallace,.000,0,27.2,.000,20070203,0,80,2,6,1,5.1,0,1869.0,1,CHI,3.5,1,.000,21.0,2,0,90
.400,28.0,14,28.3,-4.0,10,5,2.4,.554,1,0,0,10,1,.600,-3,20.0,Luol Deng,1.000,0,0.0,.000,20070203,4,81,3,0,0,0.0,0,1844.0,10,CHI,1.8,1,.400,35.5,6,6,89
.286,17.0,4,0.0,-10.2,1,0,3.7,.286,0,0,0,1,1,.000,-22,3.1,P.J. Brown,0,0,0.0,.000,20070203,2,62,4,0,0,0.0,0,1205.0,7,CHI,0.0,1,.286,5.4,0,0,100
.625,18.1,15,0.0,12.2,4,0,0.0,.705,1,2,3,4,0,.750,+7,8.6,Chris Duhon,.833,0,0.0,.375,20070203,4,155,0,0,3,21.6,.667,1715.0,8,CHI,1.9,0,.500,15.3,6,5,97
.417,19.2,5,33.3,-11.6,3,3,0.0,.417,0,1,3,3,0,.000,+1,8.1,Andrés Nocioni,0,0,0.0,.500,20070203,2,54,2,0,0,0.0,.333,1372.0,6,CHI,0.0,0,.333,14.3,0,0,101
.000,6.1,0,0.0,-2.4,2,0,0.0,.000,1,0,0,2,0,.000,+20,7.7,Malik Allen,0,0,0.0,.000,20070203,0,30,2,0,1,10.0,0,957.0,2,CHI,3.4,0,.000,13.7,0,0,94
.000,17.0,0,50.0,-22.3,1,1,0.0,.000,0,0,0,1,0,.000,-4,10.7,Adrian Griffin,0,0,0.0,.000,20070203,0,0,1,0,0,0.0,0,344.0,1,CHI,0.0,0,.000,19.0,0,0,99
0,10.9,0,100.0,-12.7,1,1,0.0,0,0,0,0,1,0,0,+9,13.7,Tyrus Thomas,0,0,0.0,0,20070203,0,0,0,0,0,0.0,0,269.0,0,CHI,0.0,0,0,24.3,0,0,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Sweetney,0,0,0,0,20070203,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thabo Sefolosha,0,0,0,0,20070203,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
.500,33.7,27,10.2,0.4,7,3,0.0,.509,0,1,1,6,0,.348,+8,10.3,Zach Randolph,.500,0,2.6,.043,20070203,11,95,2,1,1,5.6,1.000,2516.0,23,POR,0.0,1,.478,20.2,8,4,105
.722,13.4,16,8.8,6.1,5,1,0.0,.775,2,1,1,5,0,.333,+5,7.6,Jarrett Jack,1.000,0,0.0,.111,20070203,6,148,4,0,4,18.4,1.000,2422.0,9,POR,2.7,1,.667,17.5,3,3,99
.545,19.4,16,7.3,7.1,2,1,0.0,.627,2,0,2,2,0,.364,-4,3.6,Brandon Roy,1.000,0,0.0,.182,20070203,6,125,1,0,3,17.3,.000,2040.0,11,POR,3.2,1,.545,8.3,4,4,100
.357,18.0,5,30.0,-3.8,6,3,0.0,.357,1,1,4,4,0,.000,+13,13.9,Ime Udoka,0,0,8.2,.571,20070203,2,74,5,2,4,24.6,.250,1592.0,7,POR,2.0,1,.286,21.3,0,0,100
0,0.0,0,0,2.1,3,0,15.2,0,0,0,0,3,3,0,+18,10.3,Joel Przybilla,0,0,0.0,0,20070203,0,212,5,0,1,8.1,0,1074.0,0,POR,0.0,1,0,23.7,0,0,92
.375,24.2,11,13.4,0.5,3,2,0.0,.427,4,1,4,3,0,.167,-9,6.3,Juan Dixon,1.000,0,0.0,.333,20070203,4,77,3,0,0,0.0,.250,1764.0,12,POR,7.3,0,.333,14.4,2,2,89
.333,24.2,8,16.8,-11.0,5,2,0.0,.405,0,0,0,0,0,.222,-16,13.1,LaMarcus Aldridge,1.000,0,23.2,.000,20070203,3,88,4,5,0,0.0,0,1409.0,9,POR,0.0,0,.333,0.0,2,2,109
.000,15.8,1,0.0,-12.7,3,0,0.0,.102,0,0,1,3,0,.500,-4,12.5,Martell Webster,.500,0,0.0,.250,20070203,0,24,0,0,0,0.0,.000,889.0,4,POR,0.0,0,.000,28.6,2,1,103
.500,12.7,2,0.0,2.4,2,0,12.0,.500,0,0,0,1,1,.000,-12,16.4,Jamaal Magloire,0,0,14.5,.000,20070203,1,119,1,1,0,0.0,0,451.0,2,POR,0.0,0,.500,18.8,0,0,96
.000,23.6,0,50.0,-0.6,0,1,0.0,.000,1,0,0,0,0,.000,-9,0.0,Travis Outlaw,0,0,0.0,.000,20070203,0,23,0,0,1,35.9,0,243.0,1,POR,13.3,0,.000,0.0,0,0,79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raef LaFrentz,0,0,0,0,20070203,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dan Dickau,0,0,0,0,20070203,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martynas Andriuškevičius,0,1,0,0,20070203,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andre Barrett,0,1,0,0,20070203,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Viktor Khryapa,0,1,0,0,20070203,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darius Miles,0,1,0,0,20070203,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergio Rodríguez,0,1,0,0,20070203,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
