threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.385,0,4,5,1.000,9.0,28,20200303,Malik Beasley,4,1.000,13.8,2,127,13,0,6.7,0.0,.846,0,2,0,2136.0,.800,0.0,8.6,MIN,11,1,1.009,3,1,.154,3,185,3,0.0,4.7,+12,16.5
.455,0,2,5,.667,22.1,16,20200303,Juan Hernangómez,2,.636,6.2,2,116,11,3,14.0,3.9,.545,0,3,1,2027.0,.400,3.5,-0.2,MIN,6,2,.649,4,1,.273,8,119,7,0.0,13.2,+5,16.7
.429,0,8,9,1.000,10.3,23,20200303,D'Angelo Russell,3,.452,29.7,4,124,21,1,18.0,1.4,.381,0,4,0,1862.0,.333,0.0,-7.3,MIN,8,5,.505,2,1,.190,3,100,3,0.0,5.4,-14,35.3
.286,0,1,2,1.000,6.9,11,20200303,Josh Okogie,1,.643,3.3,2,125,7,1,11.3,1.4,.571,0,2,2,1851.0,.500,7.6,-2.4,MIN,4,1,.698,2,1,.286,4,137,2,0.0,7.2,+2,11.3
.333,2,3,4,1.000,42.8,13,20200303,Naz Reid,1,.458,11.6,2,105,12,3,7.2,4.8,.417,0,2,3,1643.0,.250,12.8,3.4,MIN,5,1,.505,4,1,.167,14,119,11,5.7,28.5,+3,20.0
.143,0,5,2,.500,15.1,19,20200303,James Johnson,1,.607,31.6,2,117,14,2,6.0,4.1,.571,0,4,3,1271.0,.500,16.6,9.0,MIN,8,1,.603,2,0,.286,6,133,3,0.0,15.8,+3,31.2
.286,0,6,2,0,0.0,13,20200303,Jordan McLaughlin,1,.929,37.4,0,125,7,1,36.4,2.2,.857,0,0,0,1175.0,.500,0.0,2.5,MIN,6,4,.929,1,0,.000,0,124,0,0.0,0.0,+17,22.1
.375,0,1,3,0,5.6,11,20200303,Jarrett Culver,1,.688,6.1,0,128,8,0,0.0,0.0,.625,0,0,1,1141.0,.333,6.2,-2.2,MIN,5,0,.688,3,0,.000,2,146,1,0.0,5.9,+2,16.6
.500,0,0,1,1.000,0.0,2,20200303,Jake Layman,0,.000,0.0,2,130,2,0,0.0,0.0,.000,0,2,0,819.0,.000,0.0,-10.6,MIN,0,0,.347,0,0,1.000,0,84,0,0.0,0.0,-1,8.3
.500,0,1,1,1.000,26.9,3,20200303,Kelan Martin,0,.500,12.6,1,123,2,0,29.1,0.0,.500,0,1,0,475.0,.000,0.0,-6.8,MIN,1,1,.615,1,0,.500,2,100,2,0.0,14.1,-4,17.1
0,0,0,0,0,0,0,20200303,Jaylen Nowell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200303,Karl-Anthony Towns,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0
.375,0,12,6,.556,21.7,27,20200303,Jrue Holiday,2,.688,38.7,5,131,16,0,13.1,0.0,.625,0,9,3,2270.0,.333,8.5,3.1,NOP,10,3,.676,4,1,.563,10,138,7,0.0,14.8,+4,23.0
.412,0,4,7,1.000,6.6,24,20200303,Brandon Ingram,3,.618,13.5,3,128,17,2,14.1,2.4,.529,0,3,1,2142.0,.429,3.0,-0.4,NOP,9,3,.655,1,1,.176,3,120,2,0.0,4.7,-7,22.6
