efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.692,30.0,33,11.9,16.8,5,3,2.6,.742,2,2,4,4,1,1.615,-8,8.0,Metta World Peace,.714,0,2.8,.308,20070223,8,139,5,1,7,44.9,.500,2191.0,13,SAC,2.7,1,.615,15.0,21,15,108
.250,17.9,4,11.1,-10.1,2,1,0.0,.250,1,0,1,2,0,.000,-22,5.4,Brad Miller,0,0,0.0,.125,20070223,2,52,0,0,1,8.3,.000,1308.0,8,SAC,2.3,1,.250,12.6,0,0,111
.214,18.2,3,12.5,-15.2,0,1,0.0,.214,0,1,4,0,0,.000,-19,0.0,Mike Bibby,0,0,0.0,.571,20070223,1,46,0,0,1,8.8,.250,1146.0,7,SAC,0.0,1,.143,0.0,0,0,119
.200,16.6,2,16.7,-17.6,0,1,0.0,.200,0,0,2,0,0,.000,-15,0.0,Kevin Martin,0,0,0.0,.400,20070223,1,35,0,0,0,0.0,.000,941.0,5,SAC,0.0,1,.200,0.0,0,0,119
.500,19.0,2,50.0,-13.3,4,2,0.0,.500,0,0,0,2,0,.000,-8,25.6,Kenny Thomas,0,0,22.4,.000,20070223,1,67,1,2,0,0.0,0,548.0,2,SAC,0.0,1,.500,30.0,0,0,113
.500,15.5,16,14.8,7.6,6,2,0.0,.694,2,2,4,5,0,1.000,-3,9.3,John Salmons,1.000,0,2.7,.500,20070223,3,137,2,1,7,32.5,.500,2278.0,8,SAC,2.6,0,.375,18.1,8,8,109
.400,17.2,8,8.7,-7.5,2,1,0.0,.383,0,2,5,2,0,.100,-2,4.1,Francisco García,.000,0,0.0,.500,20070223,3,76,3,0,2,12.8,.400,1733.0,10,SAC,0.0,0,.300,9.5,1,0,117
.500,29.5,15,17.8,-2.2,3,3,0.0,.540,1,1,4,1,0,.154,+5,7.1,Ronnie Price,1.000,0,8.2,.308,20070223,6,91,1,2,1,10.0,.250,1491.0,13,SAC,2.0,0,.462,5.5,2,2,113
.500,18.9,9,19.2,-6.2,10,2,0.0,.533,0,0,0,8,0,.125,+5,24.4,Shareef Abdur-Rahim,1.000,0,8.5,.000,20070223,4,93,5,2,1,8.7,0,1437.0,8,SAC,0.0,0,.500,45.8,1,1,110
.500,13.5,2,60.0,-5.1,2,3,0.0,.500,2,0,0,1,0,.000,-1,7.3,Corliss Williamson,0,0,6.4,.000,20070223,1,60,3,1,2,21.3,0,964.0,2,SAC,6.1,0,.500,8.5,0,0,103
1.000,8.0,2,0.0,7.7,2,0,0.0,1.000,0,0,0,1,0,.000,+3,21.7,Quincy Douby,0,0,18.9,.000,20070223,1,207,0,1,0,0.0,0,324.0,1,SAC,0.0,0,1.000,25.4,0,0,114
0,0.0,0,0,-6.5,0,0,0.0,0,0,0,0,0,0,0,0,0.0,Justin Williams,0,0,0.0,0,20070223,0,0,0,0,0,0.0,0,40.0,0,SAC,0.0,0,0,0.0,0,0,119
.625,26.6,26,17.3,3.9,11,4,2.3,.681,0,0,2,9,1,.438,+5,16.7,Vince Carter,.857,0,7.1,.125,20070223,10,123,2,2,5,21.8,.000,2314.0,16,NJN,0.0,1,.625,23.8,7,6,97
.625,24.3,22,5.6,14.4,13,1,0.0,.652,0,4,8,10,0,.125,+15,23.2,Jason Kidd,1.000,0,12.6,.500,20070223,8,147,1,3,10,50.1,.500,1964.0,16,NJN,0.0,1,.500,31.2,2,2,97
.750,9.8,6,33.3,-2.5,1,2,6.7,.750,0,0,0,1,2,.000,+5,2.2,Mikki Moore,0,0,0.0,.000,20070223,3,101,5,0,2,9.9,0,1629.0,4,NJN,0.0,1,.750,3.8,0,0,100
0,7.6,0,77.3,-8.6,7,3,0.0,.000,0,0,0,5,0,0,+12,18.1,Jason Collins,.000,0,12.1,0,20070223,0,44,3,2,1,5.2,0,1360.0,0,NJN,0.0,1,0,22.5,2,0,99
.400,16.1,4,37.5,-8.8,4,3,4.1,.400,2,0,1,3,1,.000,+8,10.6,Antoine Wright,0,0,6.2,.200,20070223,2,55,6,1,0,0.0,.000,1324.0,5,NJN,4.4,1,.400,13.9,0,0,89
.528,31.1,20,9.8,0.4,3,2,0.0,.542,2,3,7,3,0,.056,+3,6.0,Eddie House,1.000,0,0.0,.389,20070223,8,106,5,0,4,23.5,.429,1756.0,18,NJN,3.4,0,.444,10.5,1,1,95
.417,17.5,9,11.4,0.2,1,1,0.0,.580,0,1,5,1,0,.667,+13,2.6,Boštjan Nachbar,1.000,0,0.0,.833,20070223,2,124,1,0,3,17.6,.200,1338.0,6,NJN,0.0,0,.333,4.6,4,4,105
.850,31.0,19,26.9,12.7,2,4,4.2,.873,1,3,5,2,1,.200,+2,5.5,Marcus Williams,1.000,0,0.0,.500,20070223,7,117,1,0,3,26.6,.600,1284.0,10,NJN,2.3,0,.700,9.5,2,2,96
.000,11.1,1,25.8,-11.1,2,1,0.0,.174,0,0,0,2,0,1.000,-1,7.5,Clifford Robinson,.500,0,0.0,.000,20070223,0,45,2,0,1,7.5,0,931.0,2,NJN,0.0,0,.000,13.2,2,1,102
1.000,6.0,2,0.0,0.7,2,0,0.0,1.000,0,0,0,1,0,.000,+3,15.8,Josh Boone,0,0,18.5,.000,20070223,1,209,1,1,0,0.0,0,445.0,1,NJN,0.0,0,1.000,13.8,0,0,102
0,0.0,0,0,-4.4,0,0,0.0,0,0,0,0,0,0,0,0,0.0,Hassan Adams,0,0,0.0,0,20070223,0,0,0,0,0,0.0,0,56.0,0,NJN,0.0,0,0,0.0,0,0,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bernard Robinson,0,0,0,0,20070223,0,0,0,0,0,0,0,0.0,0,NJN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Hart,0,1,0,0,20070223,0,0,0,0,0,0,0,0.0,0,SAC,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitaly Potapenko,0,1,0,0,20070223,0,0,0,0,0,0,0,0.0,0,SAC,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richard Jefferson,0,1,0,0,20070223,0,0,0,0,0,0,0,0.0,0,NJN,0,0,0,0,0,0,0
