threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.467,0,4,7,1.000,9.0,26,20191104,Khris Middleton,4,.733,20.9,4,96,15,2,10.7,3.2,.600,0,4,0,1623.0,.571,0.0,13.4,MIL,9,2,.776,2,1,.267,3,145,3,0.0,5.1,+18,27.0
.158,0,6,3,.545,33.5,34,20191104,Giannis Antetokounmpo,0,.737,43.4,6,93,19,0,11.2,0.0,.737,0,11,4,1602.0,.000,16.0,15.4,MIL,14,3,.713,4,1,.579,15,139,11,0.0,25.9,+28,39.2
.500,3,2,3,0,3.2,9,20191104,Brook Lopez,1,.750,8.8,0,96,6,1,0.0,1.7,.667,0,0,1,1540.0,.333,4.2,7.7,MIL,4,0,.750,3,1,.000,2,164,1,9.4,3.6,+18,9.1
.286,0,6,4,.833,27.6,22,20191104,Eric Bledsoe,1,.607,36.1,5,91,14,1,15.3,1.8,.571,0,6,1,1417.0,.250,4.5,6.7,MIL,8,3,.661,4,1,.429,9,128,8,0.0,17.6,+13,32.4
.667,0,0,4,0,3.7,8,20191104,Wesley Matthews,2,.667,0.0,0,96,6,2,14.3,4.0,.500,0,0,1,1310.0,.500,4.9,2.8,MIL,3,1,.667,1,1,.000,2,118,1,0.0,4.2,+29,12.5
.364,1,1,4,.500,24.1,17,20191104,Donte DiVincenzo,3,.682,6.6,2,90,11,1,13.6,2.1,.545,0,4,1,1215.0,.750,5.3,8.4,MIL,6,2,.666,0,0,.364,7,118,6,4.0,16.0,+12,28.4
.500,1,2,1,.500,4.4,1,20191104,Robin Lopez,0,.000,10.4,1,103,2,0,25.8,0.0,.000,0,2,2,1113.0,.000,11.5,-4.6,MIL,0,1,.174,2,0,1.000,3,86,1,4.3,7.5,+6,8.1
.800,0,0,4,.000,9.5,3,20191104,Kyle Korver,1,.300,0.0,0,103,5,0,15.5,0.0,.200,0,1,0,1029.0,.250,0.0,-12.4,MIL,1,1,.276,0,0,.200,2,49,2,0.0,5.4,+13,14.6
.250,0,1,1,1.000,4.8,7,20191104,George Hill,1,.625,6.4,2,105,4,0,17.0,0.0,.500,0,2,0,1016.0,1.000,0.0,-3.2,MIL,2,1,.717,1,0,.500,1,127,1,0.0,2.7,+7,13.5
1.000,0,1,2,0,30.4,0,20191104,Pat Connaughton,0,.000,6.0,0,95,2,0,33.3,0.0,.000,0,0,0,962.0,.000,0.0,-8.6,MIL,0,1,.000,1,0,.000,6,24,6,0.0,17.3,-5,7.3
.667,1,0,4,0,15.3,5,20191104,Ersan İlyasova,1,.417,0.0,0,91,6,1,14.3,2.7,.333,0,0,1,957.0,.250,6.7,-4.7,MIL,2,1,.417,2,0,.000,4,83,3,5.0,11.6,-1,17.1
.667,0,1,2,0,24.5,2,20191104,D.J. Wilson,0,.333,16.9,0,97,3,0,25.0,0.0,.333,0,0,0,398.0,.000,0.0,-10.1,MIL,1,1,.333,0,0,.000,2,66,2,0.0,13.9,+3,23.5
0,0,0,0,0,22.4,0,20191104,Sterling Brown,0,0,0.0,0,98,0,0,0,0.0,0,0,0,0,218.0,0,0.0,-2.1,MIL,0,0,0,0,0,0,1,0,1,0.0,12.7,-1,0.0
.333,2,0,7,.500,7.0,25,20191104,Andrew Wiggins,4,.571,0.0,1,124,21,0,8.4,0.0,.476,0,2,1,1838.0,.571,2.7,1.4,MIN,10,2,.571,3,1,.095,3,102,2,5.8,4.5,-17,29.3
.667,0,2,6,1.000,18.5,15,20191104,Robert Covington,3,.722,15.6,2,121,9,1,16.8,1.9,.556,0,2,0,1384.0,.500,0.0,4.2,MIN,5,2,.759,3,1,.222,4,125,4,0.0,8.0,-20,19.4
.800,0,2,4,0,4.6,3,20191104,Treveon Graham,1,.300,12.0,0,120,5,2,0.0,3.8,.200,0,0,1,1377.0,.250,3.5,-2.7,MIN,1,0,.300,1,1,.000,2,89,1,0.0,4.0,-27,8.2
.000,1,3,0,1.000,11.8,10,20191104,Jeff Teague,0,.429,27.4,4,118,7,1,18.6,2.4,.429,0,4,0,1085.0,0,0.0,-3.2,MIN,3,2,.571,5,1,.571,2,105,2,4.9,5.1,-25,22.4
.333,1,4,3,1.000,12.3,10,20191104,Gorgui Dieng,0,.333,38.6,4,124,9,0,0.0,0.0,.333,0,4,4,1041.0,.000,18.8,6.8,MIN,3,0,.465,1,1,.444,6,125,2,5.1,16.0,-29,23.3
.300,0,0,3,1.000,8.1,5,20191104,Jake Layman,0,.200,0.0,1,120,10,2,8.7,3.3,.200,0,1,2,1587.0,.000,6.2,-13.2,MIN,2,1,.239,4,0,.100,4,57,2,0.0,7.0,-21,16.3
.667,0,4,8,0,13.0,10,20191104,Shabazz Napier,2,.417,26.7,0,111,12,4,14.3,7.0,.333,0,0,0,1476.0,.250,0.0,0.9,MIN,4,2,.417,1,0,.000,3,84,3,0.0,5.6,+5,21.4
.455,0,1,5,0,13.3,8,20191104,Jarrett Culver,2,.364,6.4,0,123,11,1,15.4,1.8,.273,0,0,1,1448.0,.400,3.4,-10.4,MIN,3,2,.364,3,0,.000,4,70,3,0.0,7.6,-7,20.3
