threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.357,1,0,5,1.000,10.9,20,20110321,Andrea Bargnani,2,.643,0.0,2,116,14,1,6.3,1.6,.571,0,2,0,1726.0,.400,0.0,5.6,TOR,8,1,.672,4,1,.143,3,119,3,2.5,5.4,-26,22.9
.125,0,0,1,0,22.0,8,20110321,James Johnson,0,.500,0.0,0,110,8,2,27.3,3.8,.500,0,0,1,1422.0,.000,4.3,-5.5,TOR,4,3,.500,3,1,.000,6,71,5,0.0,13.1,-8,19.2
.125,0,7,1,0,4.5,9,20110321,José Calderón,1,.563,54.6,0,114,8,2,38.5,3.9,.500,0,0,0,1384.0,1.000,0.0,-1.3,TOR,4,5,.563,2,1,.000,1,82,1,0.0,2.2,-9,23.3
.000,0,2,0,1.000,10.5,14,20110321,DeMar DeRozan,0,.462,23.7,2,121,13,0,0.0,0.0,.462,0,2,0,1187.0,0,0.0,1.6,TOR,6,0,.504,2,1,.154,2,106,2,0.0,5.2,-13,29.1
.000,0,0,0,1.000,10.3,7,20110321,Amir Johnson,0,1.000,0.0,1,112,3,1,0.0,4.5,1.000,0,1,1,607.0,0,10.1,13.9,TOR,3,0,1.017,1,1,.333,2,210,1,0.0,10.2,-7,14.1
.125,0,2,1,.500,8.3,8,20110321,Sonny Weems,0,.375,13.0,2,122,8,0,0.0,0.0,.375,0,4,0,1513.0,.000,0.0,-5.1,TOR,3,0,.410,2,0,.500,2,92,2,0.0,4.1,-21,16.0
.167,0,9,1,.833,4.2,5,20110321,Jerryd Bayless,0,.000,49.5,5,123,6,0,31.6,0.0,.000,0,6,0,1496.0,.000,0.0,-10.6,TOR,0,4,.289,4,0,1.000,1,69,1,0.0,2.1,-24,21.0
.000,2,0,0,.500,19.2,3,20110321,Ed Davis,0,.200,0.0,1,114,5,0,14.5,0.0,.200,0,2,1,1303.0,0,4.7,-7.7,TOR,1,1,.255,1,0,.400,5,53,4,6.6,11.9,-15,13.1
.000,0,0,0,0,26.4,0,20110321,Reggie Evans,0,.000,0.0,0,112,4,1,42.9,2.3,.000,0,0,4,1185.0,0,20.7,-14.6,TOR,0,3,.000,2,0,.000,9,31,5,0.0,23.5,-23,14.7
.364,0,0,4,1.000,6.1,5,20110321,Leandro Barbosa,0,.182,0.0,1,122,11,0,8.0,0.0,.182,0,1,0,1022.0,.000,0.0,-23.2,TOR,2,1,.219,5,0,.091,1,43,1,0.0,3.0,-30,30.2
.714,2,0,5,0,53.3,11,20110321,Alexis Ajinça,3,.786,0.0,0,97,7,1,30.0,2.9,.571,0,0,1,939.0,.600,6.5,10.2,TOR,4,3,.786,3,0,.000,9,93,8,9.2,29.7,+5,26.5
