threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.444,0,5,8,0,8.1,15,20080426,Rafer Alston,3,.417,23.9,0,101,18,2,10.0,2.5,.333,0,0,1,2670.0,.375,2.2,1.9,HOU,6,2,.417,3,1,.000,4,89,3,0.0,4.8,-4,21.6
.571,1,0,4,.500,9.1,10,20080426,Shane Battier,3,.643,0.0,1,104,7,0,11.3,0.0,.429,0,2,0,2370.0,.750,0.0,0.4,HOU,3,1,.635,4,1,.286,3,110,3,2.1,4.1,-1,10.8
.160,1,8,4,.500,27.9,23,20080426,Tracy McGrady,1,.380,55.6,4,96,25,1,6.6,1.4,.360,0,8,1,2324.0,.250,2.5,9.7,HOU,9,2,.403,1,1,.320,10,91,9,2.1,13.9,+7,37.8
.000,0,1,0,.750,27.1,7,20080426,Luis Scola,0,.500,7.1,3,100,4,0,14.8,0.0,.500,0,4,1,1594.0,0,3.7,-2.5,HOU,2,1,.608,6,1,1.000,7,115,6,0.0,14.2,-6,12.2
.000,1,0,0,0,25.4,6,20080426,Dikembe Mutombo,0,.600,0.0,0,98,5,0,0.0,0.0,.600,0,0,1,1136.0,0,5.2,5.0,HOU,3,0,.600,1,1,.000,5,126,4,4.4,14.2,-3,12.7
.000,1,0,0,.778,0.0,13,20080426,Carl Landry,0,.500,0.0,7,100,6,2,0.0,3.6,.500,0,9,6,1879.0,0,18.8,9.4,HOU,3,0,.653,2,0,1.500,6,153,0,2.6,10.3,0,15.3
.000,0,0,0,0,12.7,2,20080426,Chuck Hayes,0,1.000,0.0,0,99,1,1,66.7,2.9,1.000,0,0,1,1137.0,0,5.2,-4.8,HOU,1,2,1.000,3,0,.000,3,65,2,0.0,8.5,+3,7.6
.400,0,0,4,1.000,8.0,4,20080426,Bobby Jackson,0,.100,0.0,2,99,10,1,8.4,3.7,.100,0,2,0,899.0,.000,0.0,-18.4,HOU,1,1,.184,2,0,.200,1,38,1,0.0,3.6,-9,38.1
1.000,0,0,2,0,0.0,0,20080426,Luther Head,0,.000,0.0,0,108,2,0,0.0,0.0,.000,0,0,0,213.0,.000,0.0,-30.9,HOU,0,0,.000,1,0,.000,0,0,0,0.0,0.0,-5,27.0
.000,0,0,0,0,80.9,2,20080426,Aaron Brooks,0,1.000,0.0,0,84,1,0,50.0,0.0,1.000,0,0,0,178.0,0,0.0,-12.9,HOU,1,1,1.000,2,0,.000,2,64,2,0.0,36.4,-2,32.4
0,0,0,0,0,0,0,20080426,Steve Novak,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Mike Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0
.091,0,9,1,.625,2.1,17,20080426,Deron Williams,0,.545,38.3,5,103,11,1,21.6,1.2,.545,0,8,0,2742.0,.000,0.0,1.1,UTA,6,4,.585,3,1,.727,1,105,1,0.0,1.2,+5,19.9
.182,1,0,2,1.000,36.9,14,20080426,Mehmet Okur,0,.545,0.0,2,87,11,1,20.2,1.4,.545,0,2,3,2388.0,.000,9.0,3.0,UTA,6,3,.589,2,1,.182,18,100,15,2.1,24.4,+10,18.4
.000,1,2,0,1.000,33.5,14,20080426,Carlos Boozer,0,.231,9.3,8,92,13,0,10.8,0.0,.231,0,8,1,2284.0,0,3.2,-0.2,UTA,3,2,.424,2,1,.615,14,90,13,2.2,19.8,+1,23.9
.222,1,1,2,.750,6.9,11,20080426,Andrei Kirilenko,0,.444,6.9,3,98,9,1,8.5,1.9,.444,0,4,3,1714.0,.000,12.6,4.4,UTA,4,1,.511,2,1,.444,5,110,2,2.9,9.4,+6,20.2
.111,2,1,1,.000,4.1,12,20080426,Ronnie Brewer,0,.667,10.5,0,95,9,1,0.0,2.3,.667,0,1,2,1440.0,.000,10.0,15.4,UTA,6,0,.636,1,1,.111,3,133,1,7.0,6.7,-5,19.3
.545,1,1,6,1.000,8.4,10,20080426,Kyle Korver,0,.364,9.0,2,100,11,0,7.8,0.0,.364,0,2,0,1405.0,.000,0.0,-4.7,UTA,4,1,.421,4,0,.182,2,86,2,3.6,4.6,+11,27.0
.000,1,2,0,0,4.9,2,20080426,Matt Harpring,0,.333,16.8,0,89,3,2,25.0,5.6,.333,0,0,0,1201.0,0,0.0,1.0,UTA,1,1,.333,5,0,.000,1,68,1,4.2,2.7,-4,9.8
.000,1,0,0,.750,16.2,5,20080426,Paul Millsap,0,.333,0.0,3,90,3,1,0.0,3.1,.333,0,4,1,1088.0,0,6.6,4.1,UTA,1,0,.525,2,0,1.333,4,124,3,4.6,11.9,-3,12.9
1.000,0,0,2,.500,0.0,1,20080426,Ronnie Price,0,.000,0.0,1,105,2,0,0.0,0.0,.000,0,2,0,138.0,.000,0.0,-41.6,UTA,0,0,.174,1,0,1.000,0,42,0,0.0,0.0,-1,61.6
0,0,0,0,0,0,0,20080426,C.J. Miles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Jarron Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Morris Almond,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Steve Francis,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Yao Ming,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Loren Woods,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Kyrylo Fesenko,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20080426,Jason Hart,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
