threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.500,1,6,5,.500,21.5,12,20160528,Draymond Green,2,.500,21.4,2,98,10,3,20.3,3.5,.400,0,4,3,2560.0,.400,7.3,4.2,GSW,4,3,.510,5,1,.400,12,110,9,1.7,14.5,+16,14.8
.636,0,9,14,.778,19.9,31,20160528,Stephen Curry,6,.545,41.4,7,102,22,2,10.4,2.4,.409,0,9,2,2461.0,.429,5.1,13.2,GSW,9,3,.597,3,1,.409,10,129,8,0.0,12.6,+12,30.1
.581,1,0,18,1.000,7.7,41,20160528,Klay Thompson,11,.629,0.0,2,108,31,1,3.0,1.2,.452,0,2,1,2375.0,.611,2.6,14.2,GSW,14,1,.643,4,1,.065,4,126,3,1.8,5.2,+16,35.4
.500,0,1,3,1.000,0.0,9,20160528,Harrison Barnes,2,.667,5.5,1,107,6,2,23.7,3.5,.500,0,1,1,1683.0,.667,3.7,2.7,GSW,3,2,.699,2,1,.167,1,111,0,0.0,1.8,+12,12.8
.000,2,4,0,.250,15.0,5,20160528,Andrew Bogut,0,.500,21.7,1,105,4,0,14.8,0.0,.500,0,4,2,1636.0,0,7.7,2.5,GSW,2,1,.434,3,1,1.000,6,113,4,5.3,11.4,+1,10.6
.500,0,1,3,.500,10.7,8,20160528,Andre Iguodala,0,.500,3.9,2,102,6,3,11.4,3.9,.500,0,4,3,2290.0,.000,8.2,1.1,GSW,3,1,.515,3,0,.667,7,113,4,0.0,9.5,-2,9.8
.000,0,2,0,0,7.4,0,20160528,Shaun Livingston,0,.000,19.3,0,111,4,0,20.0,0.0,.000,0,0,0,827.0,0,0.0,-16.7,GSW,0,1,.000,1,0,.000,1,31,1,0.0,3.7,-8,15.5
.500,0,0,2,0,18.5,0,20160528,Marreese Speights,0,.000,0.0,0,106,4,0,20.0,0.0,.000,0,0,1,332.0,.000,18.9,-45.1,GSW,0,1,.000,2,0,.000,2,15,1,0.0,18.7,-7,38.5
0,0,0,0,0,0.0,0,20160528,Leandro Barbosa,0,0,0.0,0,115,0,0,0,0.0,0,0,0,0,104.0,0,0.0,-5.2,GSW,0,0,0,0,0,0,0,0,0,0.0,0.0,-6,0.0
0,0,0,0,0,91.5,0,20160528,Anderson Varejão,0,0,0.0,0,78,0,0,0,0.0,0,0,0,0,67.0,0,0.0,3.4,GSW,0,0,0,0,0,0,1,0,1,0.0,46.2,+2,0.0
.000,0,0,0,0,0.0,2,20160528,Festus Ezeli,0,1.000,0.0,0,106,1,0,50.0,0.0,1.000,0,0,0,65.0,0,0.0,-40.6,GSW,1,1,1.000,2,0,.000,0,96,0,0.0,0.0,-1,78.7
0,0,0,0,0,0,0,20160528,Ian Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,James Michael McAdoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0
.258,3,3,8,.800,11.6,29,20160528,Kevin Durant,1,.339,11.8,8,111,31,2,7.8,2.2,.323,0,10,2,2688.0,.125,4.6,3.1,OKC,10,3,.410,4,1,.323,7,93,5,7.5,8.1,-6,34.6
.185,0,11,5,.800,14.3,28,20160528,Russell Westbrook,0,.370,44.6,8,108,27,4,13.7,4.5,.370,0,10,3,2629.0,.000,7.0,7.9,OKC,10,5,.446,2,1,.370,9,101,6,0.0,10.6,-11,33.5
.600,3,0,6,.400,23.3,13,20160528,Serge Ibaka,1,.550,0.0,2,110,10,0,0.0,0.0,.500,0,5,1,2150.0,.167,2.9,2.4,OKC,5,0,.533,4,1,.500,9,119,8,9.3,13.0,-6,13.7
.000,3,0,0,.500,17.9,11,20160528,Andre Roberson,0,1.000,0.0,1,107,5,1,33.8,1.7,1.000,0,2,3,1744.0,0,10.5,6.4,OKC,5,3,.935,5,1,.400,8,117,5,11.5,14.2,-6,12.3
.000,0,1,0,.600,11.1,9,20160528,Steven Adams,0,.500,5.2,3,115,6,1,19.6,1.8,.500,0,5,6,1685.0,0,21.8,-1.0,OKC,3,2,.549,4,1,.833,9,112,3,0.0,16.5,-12,14.6
.600,0,1,3,0,11.6,3,20160528,Dion Waiters,1,.300,3.6,0,117,5,1,0.0,1.4,.200,0,0,0,2159.0,.333,0.0,-3.3,OKC,1,0,.300,0,0,.000,4,83,4,0.0,5.7,-5,5.6
.000,1,0,0,0,19.6,8,20160528,Enes Kanter,0,.800,0.0,0,110,5,0,16.7,0.0,.800,0,0,1,638.0,0,9.6,6.5,OKC,4,1,.800,3,0,.000,3,127,2,10.5,14.6,+15,22.7
0,0,0,0,0,0.0,0,20160528,Randy Foye,0,0,0.0,0,125,0,0,100.0,0.0,0,0,0,0,428.0,0,0.0,-12.4,OKC,0,1,0,0,0,0,0,0,0,0.0,0.0,-3,5.7
1.000,0,0,1,0,0.0,0,20160528,Anthony Morrow,0,.000,0.0,0,125,1,0,0.0,0.0,.000,0,0,0,279.0,.000,0.0,-13.1,OKC,0,0,.000,0,0,.000,0,0,0,0.0,0.0,-1,8.7
0,0,0,0,0,0,0,20160528,Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,Nazr Mohammed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,Kyle Singler,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,Kevon Looney,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,Brandon Rush,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,Josh Huestis,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20160528,Mitch McGary,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0
