threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,4,1,0,.500,24.6,11,20120211,Dwight Howard,0,.333,3.9,1,100,15,0,15.9,0.0,.333,0,2,3,2525.0,0,8.3,-7.2,ORL,5,3,.346,1,1,.133,14,72,11,6.4,17.4,+5,21.5
.750,0,1,6,1.000,8.2,9,20120211,Ryan Anderson,1,.438,4.5,2,113,8,0,10.1,0.0,.375,0,2,4,2059.0,.167,13.6,-4.3,ORL,3,1,.507,2,1,.250,7,116,3,0.0,10.6,+16,13.8
.615,1,6,8,.500,14.6,19,20120211,Hedo Türkoğlu,3,.654,36.5,2,108,13,0,11.9,0.0,.538,0,4,0,1930.0,.375,0.0,8.2,ORL,7,2,.644,2,1,.308,5,123,5,2.1,8.1,+17,24.9
.333,0,5,2,1.000,9.6,6,20120211,Jameer Nelson,0,.333,25.6,2,112,6,0,12.7,0.0,.333,0,2,0,1772.0,.000,0.0,-7.1,ORL,2,1,.436,3,1,.333,3,108,3,0.0,5.3,+17,12.8
.611,0,1,11,.000,14.7,31,20120211,Jason Richardson,9,.861,13.0,0,100,18,2,0.0,4.3,.611,0,4,0,1538.0,.818,0.0,31.2,ORL,11,0,.784,1,1,.222,4,138,4,0.0,8.1,+19,36.9
.500,0,1,5,1.000,12.6,14,20120211,J.J. Redick,1,.450,8.1,5,110,10,0,0.0,0.0,.400,0,5,0,1342.0,.200,0.0,2.5,ORL,4,0,.574,0,0,.500,3,125,3,0.0,7.0,-14,26.1
.250,0,1,1,0,24.0,2,20120211,Glen Davis,0,.250,7.5,0,104,4,0,33.3,0.0,.250,0,0,1,1176.0,.000,6.0,-12.2,ORL,1,2,.250,2,0,.000,6,53,5,0.0,16.0,-11,14.7
.000,0,6,0,0,0.0,0,20120211,Chris Duhon,0,.000,44.6,0,111,2,1,33.3,3.0,.000,0,0,1,1108.0,0,6.3,0.4,ORL,0,1,.000,1,0,.000,1,101,0,0.0,2.8,-12,7.8
.800,0,0,4,1.000,0.0,7,20120211,Quentin Richardson,1,.500,0.0,2,109,5,1,0.0,3.4,.400,0,2,0,950.0,.250,0.0,2.1,ORL,2,0,.595,1,0,.400,0,124,0,0.0,0.0,-12,17.8
0,0,0,0,0,0,0,20120211,Von Wafer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,Ish Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,Justin Harper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,Earl Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
.143,1,4,3,1.000,16.7,21,20120211,Drew Gooden,1,.452,15.9,2,111,21,1,8.4,1.3,.429,0,2,2,2525.0,.333,4.5,0.2,MIL,9,2,.480,4,1,.095,8,104,6,2.6,9.9,-5,25.4
.357,1,5,5,1.000,11.6,7,20120211,Brandon Jennings,0,.214,23.1,1,115,14,0,17.2,0.0,.214,0,1,2,1823.0,.000,6.2,-12.1,MIL,3,3,.242,1,1,.071,5,66,3,3.6,8.6,-9,25.7
.625,0,2,5,0,16.4,12,20120211,Carlos Delfino,4,.750,10.4,0,116,8,0,20.0,0.0,.500,0,0,1,1710.0,.800,3.3,2.9,MIL,4,2,.750,1,1,.000,5,119,4,0.0,9.2,-9,15.7
.167,2,0,1,0,7.3,3,20120211,Shaun Livingston,1,.250,0.0,0,101,6,1,0.0,3.4,.167,0,0,3,965.0,1.000,17.6,0.9,MIL,1,0,.250,2,1,.000,4,84,1,13.6,13.0,-4,16.7
.000,0,0,0,1.000,7.6,6,20120211,Luc Mbah a Moute,0,.286,0.0,2,118,7,0,11.3,0.0,.286,0,2,0,929.0,0,0.0,-15.7,MIL,2,1,.381,2,1,.286,1,77,1,0.0,3.4,-2,25.7
.100,1,2,1,1.000,39.6,17,20120211,Ersan İlyasova,1,.750,10.3,2,103,10,1,0.0,1.7,.700,0,2,5,1951.0,1.000,14.5,13.7,MIL,7,0,.781,1,0,.200,16,172,11,3.4,25.7,-3,15.0
.250,0,3,3,0,3.7,14,20120211,Mike Dunleavy,2,.583,15.1,0,120,12,0,7.7,0.0,.500,0,0,2,1915.0,.667,5.9,1.5,MIL,6,1,.583,1,0,.000,3,122,1,0.0,4.9,-1,18.3
.500,0,5,4,0,12.0,4,20120211,Stephen Jackson,0,.250,36.1,0,117,8,0,0.0,0.0,.250,0,0,1,1170.0,.000,4.8,-3.3,MIL,2,0,.250,0,0,.000,3,93,2,0.0,8.0,+4,18.4
.000,0,3,0,0,19.9,8,20120211,Beno Udrih,0,.667,29.1,0,114,6,0,25.0,0.0,.667,0,0,0,1057.0,0,0.0,-3.8,MIL,4,2,.667,2,0,.000,3,105,3,0.0,8.9,+4,20.4
.000,0,2,0,0,0.0,2,20120211,Jon Brockman,0,1.000,52.5,0,118,1,0,0.0,0.0,1.000,0,0,1,355.0,0,15.9,15.1,MIL,1,0,1.000,2,0,.000,1,211,0,0.0,8.8,0,7.6
0,0,0,0,0,0,0,20120211,Larry Sanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,Jon Leuer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,Tobias Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,DeAndre Liggins,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,Daniel Orton,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120211,Andrew Bogut,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0
