efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.464,20.0,15,11.3,-0.2,6,2,2.5,.476,2,1,3,5,1,.286,-10,8.9,Delonte West,.500,0,3.3,.214,20070126,6,98,4,1,4,15.1,.333,2525.0,14,BOS,2.6,1,.429,13.6,4,2,108
.571,15.9,12,30.3,-5.7,4,4,0.0,.652,0,0,0,4,0,.714,-14,6.3,Ryan Gomes,.800,0,0.0,.000,20070126,4,94,3,0,2,7.6,0,2359.0,7,BOS,0.0,1,.571,11.6,5,4,116
.625,21.2,20,0.0,11.3,10,0,2.9,.625,0,0,0,6,1,.000,-14,17.4,Al Jefferson,0,0,15.4,.000,20070126,10,142,3,4,5,28.5,0,2144.0,16,BOS,0.0,1,.625,19.2,0,0,112
.375,27.2,12,11.1,-11.1,3,2,0.0,.375,0,2,10,3,0,.000,-7,6.0,Gerald Green,0,0,0.0,.625,20070126,5,72,2,0,1,5.2,.200,1881.0,16,BOS,0.0,1,.313,10.9,0,0,117
.500,11.4,2,60.0,-7.6,2,3,0.0,.500,0,0,0,2,0,.000,-1,6.0,Kendrick Perkins,0,0,0.0,.000,20070126,1,62,4,0,3,19.9,0,1254.0,2,BOS,0.0,1,.500,10.9,0,0,116
.625,31.2,17,18.9,-0.3,4,3,0.0,.660,0,3,4,4,0,.167,+9,10.3,Allan Ray,1.000,0,0.0,.333,20070126,6,103,4,0,1,7.9,.750,1450.0,12,BOS,0.0,0,.500,18.9,2,2,113
.000,4.6,0,50.0,-5.1,4,1,5.1,.000,0,0,0,3,1,.000,-4,12.2,Brian Scalabrine,0,0,6.7,.000,20070126,0,68,4,1,2,12.7,0,1230.0,1,BOS,0.0,0,.000,16.7,0,0,111
.571,31.2,8,11.8,10.7,3,1,0.0,.538,1,0,0,3,0,.143,+8,14.6,Rajon Rondo,.000,0,0.0,.000,20070126,4,111,1,0,4,68.0,0,769.0,7,BOS,4.3,0,.571,26.8,1,0,100
.750,26.6,3,33.3,18.6,2,1,0.0,.750,0,1,1,0,0,.000,0,23.3,Sebastian Telfair,0,0,51.3,.500,20070126,1,133,1,2,2,64.0,1.000,321.0,2,BOS,0.0,0,.500,0.0,0,0,120
0,12.0,0,100.0,-15.5,1,1,26.3,0,0,0,0,1,1,0,-4,15.7,Michael Olowokandi,0,0,0.0,0,20070126,0,0,2,0,0,0.0,0,238.0,0,BOS,0.0,0,0,28.8,0,0,91
0,10.9,1,0.0,-3.5,2,0,0.0,.568,0,0,0,1,0,0,+7,32.5,Leon Powe,.500,0,35.8,0,20070126,0,148,1,1,0,0.0,0,230.0,0,BOS,0.0,0,0,29.8,2,1,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wally Szczerbiak,0,0,0,0,20070126,0,0,0,0,0,0,0,0.0,0,BOS,0,0,0,0,0,0,0
.719,19.4,23,0.0,9.3,2,0,1.9,.681,3,7,9,2,1,.125,+12,2.9,Anthony Parker,.000,0,0.0,.563,20070126,8,128,1,0,3,14.9,.778,2619.0,16,TOR,3.8,1,.500,6.3,2,0,102
.531,31.2,26,12.6,3.2,8,3,4.3,.624,0,1,1,6,2,.688,+12,13.0,Chris Bosh,.818,0,6.0,.063,20070126,8,117,0,2,3,17.9,1.000,2297.0,16,TOR,0.0,1,.500,21.5,11,9,105
.500,14.1,10,18.6,-0.4,4,2,0.0,.571,2,1,2,2,0,.571,+13,6.5,José Calderón,.750,0,6.0,.286,20070126,3,125,0,2,8,37.0,.500,2289.0,7,TOR,2.9,1,.429,7.2,4,3,105
.333,15.1,8,0.0,5.0,8,0,2.5,.405,3,0,4,5,1,.222,+14,15.2,Jorge Garbajosa,1.000,0,10.4,.444,20070126,3,121,1,3,5,27.5,.000,1970.0,9,TOR,5.1,1,.333,20.9,2,2,96
.333,8.3,2,25.0,-7.9,7,1,6.7,.333,0,0,0,4,2,.000,+8,18.1,Rasho Nesterović,0,0,14.2,.000,20070126,1,97,3,3,1,6.8,0,1450.0,3,TOR,0.0,1,.333,22.7,0,0,102
.500,22.3,10,0.0,-4.7,2,0,3.9,.543,0,1,4,2,1,.714,+10,6.0,Morris Peterson,.600,0,0.0,.571,20070126,3,110,2,0,0,0.0,.250,1241.0,7,TOR,0.0,0,.429,13.3,5,3,106
.350,24.9,7,0.0,-8.1,3,0,0.0,.350,0,1,6,3,0,.000,-4,9.3,Andrea Bargnani,0,0,0.0,.600,20070126,3,88,2,0,3,30.0,.167,1207.0,10,TOR,0.0,0,.300,20.5,0,0,108
.500,37.1,8,12.0,0.4,0,1,0.0,.546,0,2,3,0,0,.500,-9,0.0,Darrick Martin,.667,0,0.0,.500,20070126,2,110,1,0,3,57.1,.667,674.0,6,TOR,0.0,0,.333,0.0,3,2,112
