efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.517,34.0,38,2.9,17.0,11,1,5.4,.559,2,3,6,9,3,.300,+7,15.2,Dirk Nowitzki,.778,0,4.7,.200,20070114,14,126,1,2,5,25.2,.500,2785.0,30,DAL,2.3,1,.467,30.0,9,7,103
.294,22.2,14,9.6,-0.8,8,2,0.0,.373,3,0,4,7,0,.235,+6,12.1,Josh Howard,1.000,0,2.6,.235,20070114,5,91,1,1,5,19.4,.000,2536.0,17,DAL,3.9,1,.294,25.6,4,4,106
.654,19.5,17,13.3,2.6,2,2,0.0,.654,1,5,8,2,0,.000,+2,3.7,Jason Terry,0,0,0.0,.615,20070114,6,117,2,0,2,10.4,.625,2083.0,13,DAL,1.6,1,.462,8.9,0,0,113
.333,17.6,10,8.5,0.9,3,1,0.0,.465,2,0,0,2,0,.444,+6,6.4,Devin Harris,1.000,0,3.6,.000,20070114,3,115,3,1,5,26.4,0,1805.0,9,DAL,3.6,1,.333,10.3,4,4,108
.400,9.5,4,16.7,-8.1,10,1,0.0,.400,0,0,0,4,0,.000,-3,22.5,Erick Dampier,0,0,23.1,.000,20070114,2,108,3,6,0,0.0,0,1703.0,5,DAL,0.0,1,.400,21.8,0,0,115
.438,22.3,7,33.3,-12.6,1,4,0.0,.438,0,1,3,0,0,.000,-3,2.6,Jerry Stackhouse,0,0,4.5,.375,20070114,3,69,1,1,2,13.6,.333,1458.0,8,DAL,0.0,0,.375,0.0,0,0,117
.625,8.3,5,0.0,2.3,4,0,3.9,.625,1,1,2,3,1,.000,-4,11.7,Devean George,0,0,5.0,.500,20070114,2,139,3,1,0,0.0,.500,1310.0,4,DAL,2.5,0,.500,21.3,0,0,105
.000,10.9,2,0.0,4.5,1,0,0.0,.532,1,0,0,0,0,2.000,0,8.2,Greg Buckner,1.000,0,14.0,.000,20070114,0,146,1,1,0,0.0,0,468.0,1,DAL,7.0,0,.000,0.0,2,2,102
0,0.0,0,0,-0.5,1,0,0.0,0,0,0,0,0,0,0,-6,15.2,Austin Croshere,0,0,26.0,0,20070114,0,228,2,1,1,32.7,0,252.0,0,DAL,0.0,0,0,0.0,0,0,117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Didier Ilunga-Mbenga,0,0,0,0,20070114,0,0,0,0,0,0,0,0.0,0,DAL,0,0,0,0,0,0,0
