efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.933,26.7,35,20.5,17.6,11,5,0.0,.902,3,0,0,6,0,.667,+23,15.5,Dwight Howard,.700,0,14.8,.000,20070414,14,145,3,5,5,20.7,0,2554.0,15,ORL,3.9,1,.933,16.1,10,7,96
.542,16.7,13,7.7,0.0,7,1,0.0,.542,1,3,7,7,0,.000,+24,11.5,Hedo Türkoğlu,0,0,0.0,.583,20070414,5,116,4,0,3,10.9,.429,2183.0,12,ORL,1.5,1,.417,22.0,0,0,98
.450,20.1,10,16.1,0.9,3,2,0.0,.479,3,1,1,3,0,.100,+23,6.2,Jameer Nelson,1.000,0,0.0,.100,20070414,4,103,5,0,5,22.9,1.000,1730.0,10,ORL,5.7,1,.400,11.9,1,1,93
.417,26.6,11,18.4,-9.0,2,3,2.7,.413,1,0,0,2,1,.250,+15,4.2,Grant Hill,.333,0,0.0,.000,20070414,5,74,1,0,1,4.8,0,1717.0,12,ORL,1.9,1,.417,8.0,3,1,102
.333,15.7,2,40.0,-9.7,4,2,0.0,.333,0,0,0,1,0,.000,+3,16.2,Tony Battie,0,0,25.5,.000,20070414,1,85,4,3,2,16.3,0,891.0,3,ORL,0.0,1,.333,7.7,0,0,107
.545,20.8,14,7.8,7.5,7,1,7.9,.589,0,0,0,4,3,.182,+8,14.5,Darko Miličić,1.000,0,13.1,.000,20070414,6,131,2,3,3,15.1,0,1732.0,11,ORL,0.0,0,.545,15.8,2,2,99
.500,12.9,8,0.0,0.2,0,0,0.0,.581,0,0,2,0,0,.333,+3,0.0,Keyon Dooling,1.000,0,0.0,.333,20070414,3,149,4,0,5,26.0,.000,1487.0,6,ORL,0.0,0,.500,0.0,2,2,111
.333,17.3,4,0.0,-10.0,3,0,0.0,.333,0,0,0,2,0,.000,-5,11.2,Trevor Ariza,0,0,7.8,.000,20070414,2,87,1,1,0,0.0,0,968.0,6,ORL,0.0,0,.333,14.2,0,0,105
.333,13.3,2,0.0,-11.9,2,0,0.0,.333,0,0,0,2,0,.000,-7,11.4,Carlos Arroyo,0,0,0.0,.000,20070414,1,78,1,0,0,0.0,0,629.0,3,ORL,0.0,0,.333,21.8,0,0,102
.833,16.5,5,0.0,21.0,3,0,0.0,.833,1,1,2,2,0,.000,-2,21.2,Keith Bogans,0,0,14.9,.667,20070414,2,179,2,1,1,17.9,.500,509.0,3,ORL,6.5,0,.667,26.9,0,0,85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bo Outlaw,0,0,0,0,20070414,0,0,0,0,0,0,0,0.0,0,ORL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pat Garrity,0,0,0,0,20070414,0,0,0,0,0,0,0,0.0,0,ORL,0,0,0,0,0,0,0
.292,27.5,14,29.4,-6.1,3,7,0.0,.416,3,1,3,2,0,.917,-15,4.5,Andre Iguodala,.636,0,2.8,.250,20070414,3,73,0,1,5,23.4,.333,2421.0,12,PHI,4.1,1,.250,6.3,11,7,115
.438,26.5,18,14.2,1.0,8,3,0.0,.495,2,0,0,4,0,.313,-11,12.9,Andre Miller,.800,0,12.3,.000,20070414,7,102,2,4,3,19.4,0,2233.0,16,PHI,2.9,1,.438,13.6,5,4,116
