threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.556,0,4,10,1.000,3.5,29,20080319,Stephen Jackson,5,.694,15.5,4,111,18,0,4.8,0.0,.556,0,4,1,2194.0,.500,3.1,10.0,GSW,10,1,.734,3,1,.222,2,155,1,0.0,3.2,+25,24.8
.167,1,0,2,1.000,28.4,15,20080319,Mickaël Piétrus,1,.542,0.0,2,103,12,0,13.4,0.0,.500,0,2,4,2132.0,.500,12.6,-2.5,GSW,6,2,.582,5,1,.167,12,118,8,2.1,20.0,+28,18.3
.000,0,6,0,.400,3.6,28,20080319,Monta Ellis,0,.722,28.0,2,111,18,0,4.7,0.0,.722,0,5,2,2109.0,0,6.4,10.2,GSW,13,1,.693,1,1,.278,3,146,1,0.0,5.1,+32,26.3
.429,0,4,6,1.000,18.8,14,20080319,Baron Davis,2,.429,18.8,2,100,14,2,6.3,3.7,.357,0,2,0,1611.0,.333,0.0,1.1,GSW,5,1,.470,3,1,.143,4,111,4,0.0,8.8,+11,25.8
.000,0,1,0,0,11.4,8,20080319,Andris Biedriņš,0,.667,5.7,0,100,6,2,0.0,4.5,.667,0,0,1,1329.0,0,5.0,4.2,GSW,4,0,.667,3,1,.000,3,150,2,0.0,8.0,+21,11.8
.286,1,1,2,.750,5.3,10,20080319,Kelenna Azubuike,1,.500,4.9,3,107,7,0,0.0,0.0,.429,0,4,1,1424.0,.500,4.7,-1.2,GSW,3,0,.571,5,0,.571,2,137,1,3.2,5.0,+10,16.1
.000,0,2,0,.000,28.5,10,20080319,Al Harrington,0,.556,12.0,0,96,9,2,17.5,4.5,.556,0,1,2,1329.0,0,10.1,1.3,GSW,5,2,.530,3,0,.111,7,104,5,0.0,18.7,+2,22.6
.000,0,0,0,0,18.4,0,20080319,Brandan Wright,0,.000,0.0,0,107,2,0,50.0,0.0,.000,0,0,3,823.0,0,24.4,-17.7,GSW,0,2,.000,2,0,.000,5,50,2,0.0,21.6,-11,12.7
.000,0,0,0,0,53.2,0,20080319,Matt Barnes,0,.000,0.0,0,98,1,0,50.0,0.0,.000,0,0,0,570.0,0,0.0,-17.5,GSW,0,1,.000,3,0,.000,4,0,4,0.0,25.0,-4,9.2
.000,0,2,0,0,0.0,0,20080319,C.J. Watson,0,.000,23.2,0,101,2,1,33.3,5.7,.000,0,0,0,528.0,0,0.0,-6.3,GSW,0,1,.000,0,0,.000,0,41,0,0.0,0.0,-20,14.9
.000,0,0,0,0,0.0,2,20080319,Marco Belinelli,0,1.000,0.0,0,112,1,0,0.0,0.0,1.000,0,0,0,184.0,0,0.0,8.5,GSW,1,0,1.000,0,0,.000,0,200,0,0.0,0.0,-7,14.2
.000,0,0,0,0,0.0,0,20080319,Kosta Perović,0,.000,0.0,0,110,1,0,0.0,0.0,.000,0,0,0,167.0,0,0.0,-27.1,GSW,0,0,.000,1,0,.000,0,0,0,0.0,0.0,-7,15.7
.133,0,2,2,.750,24.9,24,20080319,Al Thornton,0,.400,7.5,12,119,15,1,12.0,1.1,.400,0,16,3,2690.0,.000,8.5,-0.5,LAC,6,3,.544,2,1,1.067,13,110,10,0.0,17.2,-18,24.2
.200,0,1,2,.579,9.1,21,20080319,Corey Maggette,0,.500,4.5,11,123,10,1,14.0,1.4,.500,0,19,1,2220.0,.000,3.4,-2.0,LAC,5,3,.572,1,1,1.900,4,106,3,0.0,6.4,-29,25.0
.000,1,2,0,.000,9.7,6,20080319,Quinton Ross,0,.750,14.6,0,119,4,1,0.0,2.2,.750,0,2,1,1375.0,0,5.5,5.0,LAC,3,0,.615,2,1,.500,3,133,2,3.0,7.8,-2,9.2
.375,0,3,3,1.000,10.6,9,20080319,Dan Dickau,1,.438,24.2,2,125,8,0,10.1,0.0,.375,0,2,0,1269.0,.333,0.0,-3.7,LAC,3,1,.507,2,1,.250,2,107,2,0.0,5.6,-8,20.2
.000,0,0,0,1.000,16.6,6,20080319,Josh Powell,0,.250,0.0,2,124,8,0,18.4,0.0,.250,0,2,4,1214.0,0,25.0,-13.3,LAC,2,2,.338,1,1,.250,7,78,3,0.0,20.5,-19,23.3
.250,0,1,2,0,6.7,6,20080319,Cuttino Mobley,0,.375,4.7,0,123,8,1,11.1,1.5,.375,0,0,1,1998.0,.000,3.8,-7.5,LAC,3,1,.375,2,0,.000,3,80,2,0.0,5.3,-8,11.7
.400,0,8,4,0,7.5,4,20080319,Smush Parker,0,.200,40.8,0,126,10,0,23.1,0.0,.200,0,0,0,1778.0,.000,0.0,-14.3,LAC,2,3,.200,4,0,.000,2,60,2,0.0,4.0,-1,19.0
.083,1,1,1,1.000,20.4,20,20080319,Tim Thomas,0,.750,9.1,2,116,12,1,13.4,1.8,.750,0,2,0,1642.0,.000,0.0,8.6,LAC,9,2,.776,2,0,.167,5,130,5,2.5,10.8,0,23.5
.000,0,0,0,0,0.0,4,20080319,Nick Fazekas,0,1.000,0.0,0,129,2,0,0.0,0.0,1.000,0,0,0,214.0,0,0.0,20.2,LAC,2,0,1.000,0,0,.000,0,200,0,0.0,0.0,+5,24.3
