efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.708,18.4,21,26.7,-1.4,5,5,0.0,.763,1,3,5,4,0,.333,-14,7.1,Charlie Bell,1.000,0,2.9,.417,20070221,7,114,4,1,2,7.0,.600,2688.0,12,MIL,1.1,1,.583,11.0,4,4,120
.571,41.2,38,13.5,2.6,1,5,2.1,.594,1,6,13,1,1,.321,-3,1.6,Michael Redd,.667,0,0.0,.464,20070221,13,106,3,0,2,10.9,.462,2372.0,28,MIL,1.3,1,.464,3.1,9,6,122
.472,25.0,24,4.5,8.0,6,1,0.0,.569,2,1,2,3,0,.389,-1,9.8,Mo Williams,1.000,0,10.2,.111,20070221,8,138,6,3,10,43.8,.500,2332.0,18,MIL,2.6,1,.444,9.5,7,7,118
.600,23.3,19,14.9,-4.1,6,3,2.1,.552,2,0,0,4,1,.333,-14,10.0,Andrew Bogut,.200,0,6.9,.000,20070221,9,98,6,2,1,4.7,0,2286.0,15,MIL,2.6,1,.600,13.0,5,1,115
.000,8.1,0,50.0,-13.3,3,2,3.8,.000,0,0,0,1,1,.000,+5,8.8,Brian Skinner,0,0,12.1,.000,20070221,0,45,6,2,1,5.8,0,1302.0,2,MIL,0.0,1,.000,5.7,0,0,123
.500,21.1,13,19.5,-1.8,4,3,0.0,.524,3,0,0,3,0,1.250,-10,7.9,Ruben Patterson,.500,0,4.1,.000,20070221,4,98,4,1,3,14.0,0,1926.0,8,MIL,4.7,0,.500,11.5,10,5,112
.500,13.3,8,12.7,-0.5,8,1,0.0,.581,1,0,2,6,0,.333,+10,19.5,Ersan İlyasova,1.000,0,10.1,.333,20070221,3,121,2,2,1,5.6,.000,1570.0,6,MIL,1.9,0,.500,28.3,2,2,112
1.000,3.8,2,50.0,-0.9,5,1,0.0,1.000,1,0,0,4,0,.000,+3,13.7,Jared Reiner,0,0,5.7,.000,20070221,1,128,6,1,2,11.5,0,1397.0,1,MIL,2.2,0,1.000,21.2,0,0,114
.375,8.9,4,0.0,-5.0,1,0,0.0,.450,0,1,2,1,0,.250,+4,2.9,Earl Boykins,1.000,0,0.0,.500,20070221,1,120,0,0,2,12.1,.500,1323.0,4,MIL,0.0,0,.250,5.6,1,1,125
0,0.0,0,0,-11.6,0,0,0.0,0,0,0,0,0,0,0,-12,0.0,David Noel,0,0,0.0,0,20070221,0,0,1,0,0,0.0,0,186.0,0,MIL,0.0,0,0,0.0,0,0,126
0,0.0,0,0,-69.8,0,0,0.0,0,0,0,0,0,0,0,-3,0.0,Lynn Greer,0,0,0.0,0,20070221,0,0,1,0,0,0.0,0,18.0,0,MIL,0.0,0,0,0.0,0,0,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charlie Villanueva,0,0,0,0,20070221,0,0,0,0,0,0,0,0.0,0,MIL,0,0,0,0,0,0,0
.650,17.0,26,15.3,7.6,7,3,5.1,.783,3,1,2,4,3,1.500,+7,9.1,Danny Granger,.867,0,7.6,.200,20070221,6,148,6,3,3,9.7,.500,2931.0,10,IND,3.1,1,.600,10.8,15,13,110
