threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,2,1,0,1.000,11.9,17,20090409,Nenê Hilário,0,.500,4.7,3,120,14,0,11.5,0.0,.500,0,3,5,2249.0,0,14.9,0.7,DEN,7,2,.555,3,1,.214,10,113,5,4.1,13.2,-9,20.8
.455,1,8,5,1.000,12.2,17,20090409,Chauncey Billups,2,.455,34.2,7,120,11,0,17.6,0.0,.364,0,7,0,2190.0,.400,0.0,3.4,DEN,4,3,.604,3,1,.636,5,117,5,2.1,6.8,-8,21.0
.188,0,1,3,1.000,8.2,23,20090409,Carmelo Anthony,0,.500,6.2,7,117,16,2,9.5,3.1,.500,0,7,2,1940.0,.000,6.9,3.9,DEN,8,2,.603,5,1,.438,5,117,3,0.0,7.7,-14,29.3
.000,0,2,0,1.000,7.2,6,20090409,Dahntay Jones,0,.500,27.5,2,123,4,0,0.0,0.0,.500,0,2,1,742.0,0,9.0,3.3,DEN,2,0,.615,4,1,.500,2,146,1,0.0,8.0,-6,17.7
.000,0,1,0,0,16.2,2,20090409,Johan Petro,0,.500,13.8,0,119,2,0,33.3,0.0,.500,0,0,0,660.0,0,0.0,-7.7,DEN,1,1,.500,4,1,.000,2,75,2,0.0,9.0,-9,12.3
.000,0,0,0,.500,26.4,1,20090409,Chris Andersen,0,.000,0.0,1,115,1,0,34.7,0.0,.000,0,2,0,1619.0,0,0.0,-7.0,DEN,0,1,.266,4,0,2.000,8,37,8,0.0,14.7,-11,4.8
.533,0,1,8,.833,7.1,19,20090409,J.R. Smith,2,.467,7.8,5,124,15,0,5.4,0.0,.400,0,6,0,1512.0,.250,0.0,-0.6,DEN,6,1,.539,4,0,.400,2,108,2,0.0,3.9,-4,33.3
.308,0,2,4,.000,24.7,12,20090409,Linas Kleiza,0,.462,15.5,0,111,13,1,6.7,2.0,.462,0,2,2,1509.0,.000,8.9,-0.8,DEN,6,1,.432,3,0,.154,9,92,7,0.0,17.7,+1,26.6
.250,0,4,1,0,9.0,5,20090409,Anthony Carter,1,.625,31.3,0,123,4,0,33.3,0.0,.500,0,0,0,1182.0,1.000,0.0,-1.7,DEN,2,2,.625,1,0,.000,2,98,2,0.0,5.0,-8,13.7
0,0,0,0,0,7.5,0,20090409,Renaldo Balkman,0,0,0.0,0,124,0,0,0,0.0,0,0,0,0,711.0,0,0.0,-5.3,DEN,0,0,0,1,0,0,1,0,1,0.0,4.2,-2,0.0
.000,0,1,0,0,0.0,0,20090409,Jason Hart,0,.000,93.0,0,127,1,0,0.0,0.0,.000,0,0,0,86.0,0,0.0,-10.1,DEN,0,0,.000,0,0,.000,0,49,0,0.0,0.0,0,31.4
0,0,0,0,0,0,0,20090409,Sonny Weems,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0
.000,0,3,0,.818,23.7,27,20090409,Pau Gasol,0,.474,15.0,9,109,19,0,11.2,0.0,.474,0,11,11,2262.0,0,25.9,5.5,LAL,9,3,.566,4,1,.579,19,125,8,0.0,24.9,+17,28.9
.263,0,2,5,.900,6.4,33,20090409,Kobe Bryant,2,.632,12.6,9,110,19,1,7.9,1.4,.579,0,10,1,2093.0,.400,2.5,13.6,LAL,11,2,.705,0,1,.526,3,138,2,0.0,4.3,+15,29.6
.600,0,2,3,.000,15.8,4,20090409,Derek Fisher,0,.400,13.9,0,105,5,1,15.5,2.3,.400,0,1,0,1274.0,.000,0.0,-7.1,LAL,2,1,.368,5,1,.200,3,77,3,0.0,7.0,-3,12.3
.000,0,1,0,.500,15.9,16,20090409,Andrew Bynum,0,.636,10.8,2,111,11,0,7.3,0.0,.636,0,4,4,1265.0,0,16.9,3.1,LAL,7,1,.627,5,1,.364,7,127,3,0.0,16.4,+1,26.5
.250,1,0,2,1.000,5.8,4,20090409,Trevor Ariza,0,.125,0.0,2,110,8,0,0.0,0.0,.125,0,2,0,1155.0,.000,0.0,-12.8,LAL,1,0,.225,2,1,.250,1,58,1,4.2,2.6,0,18.7
