threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.235,0,2,4,1.000,17.6,20,20080213,Mehmet Okur,0,.471,7.9,4,105,17,0,9.6,0.0,.471,0,4,4,2341.0,.000,12.9,-3.3,UTA,8,2,.533,3,1,.235,10,116,6,0.0,15.4,+16,23.0
.000,0,10,0,.667,24.3,22,20080213,Carlos Boozer,0,.529,43.2,4,88,17,5,0.0,6.8,.529,0,6,3,2258.0,0,10.1,18.3,UTA,9,0,.560,4,1,.353,11,142,8,0.0,17.5,+7,22.6
.250,0,10,2,1.000,3.3,17,20080213,Deron Williams,1,.688,40.0,6,99,8,4,27.3,5.9,.625,0,6,2,2107.0,.500,7.2,12.7,UTA,5,4,.799,1,1,.750,3,135,1,0.0,5.1,+8,18.1
.333,1,1,2,.667,12.7,8,20080213,Andrei Kirilenko,0,.333,4.8,4,98,6,2,25.8,3.8,.333,0,6,0,1615.0,.000,0.0,-4.1,UTA,2,3,.463,0,1,1.000,3,78,3,2.4,6.7,+16,18.7
.091,0,0,1,1.000,4.5,16,20080213,Ronnie Brewer,0,.636,0.0,2,106,11,1,14.4,2.0,.636,0,2,1,1520.0,.000,5.0,-0.7,UTA,7,2,.673,2,1,.182,2,116,1,0.0,4.7,+7,23.7
.667,0,2,2,1.000,10.5,4,20080213,Kyle Korver,1,.500,11.3,1,107,3,0,22.5,0.0,.333,0,1,0,1310.0,.500,0.0,-6.1,UTA,1,1,.581,4,0,.333,2,110,2,0.0,5.5,+12,8.8
.000,0,0,0,.200,10.8,9,20080213,Matt Harpring,0,.571,0.0,1,103,7,1,17.9,2.4,.571,0,5,1,1265.0,0,6.0,-7.5,UTA,4,2,.489,1,0,.714,3,81,2,0.0,8.5,+3,23.0
.000,2,0,0,1.000,18.5,10,20080213,Paul Millsap,0,.429,0.0,4,100,7,0,10.2,0.0,.429,0,4,3,1111.0,0,20.5,-2.6,UTA,3,1,.571,4,0,.571,6,125,3,7.1,19.4,+15,22.8
.000,0,3,0,1.000,8.9,6,20080213,Ronnie Price,0,.500,33.3,2,100,4,1,0.0,4.0,.500,0,2,0,773.0,0,0.0,9.0,UTA,2,0,.615,1,0,.500,1,153,1,0.0,4.7,+11,16.4
0,0,0,0,0,0.0,0,20080213,Jarron Collins,0,0,0.0,0,112,0,0,0,0.0,0,0,0,0,50.0,0,0.0,-4.6,UTA,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
