season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2011,22.0,HOU,NBA,PG,28.0,3.0,11.8,1.1,3.0,0.386,0.1,0.3,0.375,1.0,2.7,0.387,0.404,0.3,0.4,0.7,0.2,1.3,1.5,2.3,0.5,0.1,0.9,0.9,2.6,/players/s/smithis01.html,Ish Smith
2011,22.0,MEM,NBA,PG,15.0,0.0,7.5,0.7,2.1,0.344,0.0,0.1,0.0,0.7,2.0,0.367,0.344,0.3,0.7,0.455,0.1,0.3,0.3,1.0,0.3,0.0,0.5,0.7,1.8,/players/s/smithis01.html,Ish Smith
2012,23.0,GSW,NBA,PG,6.0,1.0,10.5,2.0,5.0,0.4,0.3,0.8,0.4,1.7,4.2,0.4,0.433,0.2,0.3,0.5,0.3,1.2,1.5,1.5,0.7,0.0,0.2,0.7,4.5,/players/s/smithis01.html,Ish Smith
2012,23.0,ORL,NBA,PG,20.0,0.0,8.6,1.0,2.6,0.373,0.1,0.2,0.25,0.9,2.4,0.383,0.382,0.3,0.4,0.75,0.3,1.1,1.3,1.6,0.6,0.1,0.6,0.6,2.3,/players/s/smithis01.html,Ish Smith
2013,24.0,ORL,NBA,PG,36.0,3.0,10.5,1.1,3.2,0.336,0.1,0.5,0.235,1.0,2.8,0.354,0.353,0.1,0.2,0.429,0.3,1.0,1.3,1.6,0.4,0.2,0.8,0.4,2.4,/players/s/smithis01.html,Ish Smith
2013,24.0,MIL,NBA,PG,16.0,0.0,8.6,1.1,2.7,0.395,0.3,0.6,0.4,0.8,2.1,0.394,0.442,0.0,0.0,0.0,0.1,0.9,0.9,1.9,0.5,0.2,0.6,0.8,2.4,/players/s/smithis01.html,Ish Smith
2014,25.0,PHO,NBA,PG,70.0,1.0,14.4,1.7,4.0,0.423,0.0,0.3,0.043,1.7,3.7,0.457,0.425,0.3,0.6,0.564,0.4,1.4,1.8,2.6,0.7,0.2,0.9,0.9,3.7,/players/s/smithis01.html,Ish Smith
2015,26.0,OKC,NBA,PG,30.0,0.0,5.2,0.5,1.5,0.333,0.0,0.2,0.2,0.5,1.3,0.35,0.344,0.2,0.3,0.667,0.2,0.7,0.9,0.9,0.1,0.0,0.3,0.4,1.2,/players/s/smithis01.html,Ish Smith
2015,26.0,PHI,NBA,PG,25.0,14.0,27.1,5.1,12.9,0.398,0.7,2.2,0.309,4.4,10.7,0.416,0.424,1.1,1.9,0.583,0.4,2.5,2.9,6.1,1.3,0.2,2.8,1.5,12.0,/players/s/smithis01.html,Ish Smith
2016,27.0,NOP,NBA,PG,27.0,3.0,22.9,3.6,8.4,0.43,0.4,1.2,0.303,3.3,7.2,0.451,0.452,1.2,1.6,0.767,0.5,2.9,3.4,5.7,0.9,0.2,1.7,1.4,8.9,/players/s/smithis01.html,Ish Smith
2016,27.0,PHI,NBA,PG,50.0,50.0,32.4,6.0,14.8,0.405,0.9,2.7,0.336,5.1,12.0,0.42,0.436,1.8,2.7,0.669,0.6,3.7,4.3,7.0,1.3,0.4,2.6,1.9,14.7,/players/s/smithis01.html,Ish Smith
2017,28.0,DET,NBA,PG,81.0,32.0,24.1,4.1,9.2,0.439,0.3,1.3,0.267,3.7,8.0,0.467,0.458,0.9,1.3,0.706,0.3,2.6,2.9,5.2,0.8,0.4,1.4,1.6,9.4,/players/s/smithis01.html,Ish Smith
2018,29.0,DET,NBA,PG,82.0,35.0,24.9,4.7,9.8,0.486,0.4,1.2,0.347,4.3,8.5,0.506,0.507,1.0,1.4,0.698,0.3,2.4,2.7,4.4,0.8,0.2,1.3,1.7,10.9,/players/s/smithis01.html,Ish Smith
2019,30.0,DET,NBA,PG,56.0,0.0,22.3,3.7,8.7,0.419,0.8,2.4,0.326,2.9,6.3,0.455,0.464,0.8,1.1,0.758,0.4,2.2,2.6,3.6,0.5,0.2,1.1,1.9,8.9,/players/s/smithis01.html,Ish Smith
2020,31.0,WAS,NBA,PG,68.0,23.0,26.3,4.5,10.1,0.447,0.9,2.5,0.367,3.6,7.6,0.473,0.492,0.9,1.3,0.721,0.4,2.8,3.2,4.9,0.9,0.4,1.4,1.6,10.9,/players/s/smithis01.html,Ish Smith
2021,32.0,WAS,NBA,PG,44.0,1.0,21.0,2.9,6.8,0.434,0.4,1.1,0.367,2.5,5.6,0.448,0.465,0.4,0.8,0.576,0.5,2.9,3.4,3.9,0.7,0.3,0.9,1.4,6.7,/players/s/smithis01.html,Ish Smith
2022,33.0,CHO,NBA,PG,37.0,1.0,13.8,2.0,5.0,0.395,0.3,0.7,0.4,1.7,4.3,0.394,0.422,0.3,0.5,0.632,0.3,1.2,1.5,2.6,0.5,0.3,1.0,0.9,4.5,/players/s/smithis01.html,Ish Smith
2022,33.0,WAS,NBA,PG,28.0,0.0,22.0,4.0,8.8,0.457,0.5,1.5,0.357,3.5,7.3,0.478,0.488,0.1,0.2,0.6,0.5,2.5,3.0,5.2,1.0,0.5,1.5,1.6,8.6,/players/s/smithis01.html,Ish Smith
