season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2004,18.0,DET,NBA,C,34.0,0.0,4.7,0.5,1.9,0.262,0.0,0.0,0.0,0.5,1.9,0.266,0.262,0.4,0.7,0.583,0.3,0.9,1.3,0.2,0.2,0.4,0.4,1.0,1.4,/players/m/milicda01.html,Darko Miličić
2005,19.0,DET,NBA,C,37.0,2.0,6.9,0.7,2.1,0.32899999999999996,0.0,0.0,0.0,0.7,2.1,0.32899999999999996,0.32899999999999996,0.5,0.6,0.708,0.1,1.1,1.2,0.2,0.1,0.5,0.4,0.8,1.8,/players/m/milicda01.html,Darko Miličić
2006,20.0,DET,NBA,C,25.0,0.0,5.6,0.7,1.3,0.515,0.0,0.1,0.0,0.7,1.2,0.5479999999999999,0.515,0.1,0.3,0.375,0.4,0.7,1.1,0.4,0.1,0.6,0.6,1.0,1.5,/players/m/milicda01.html,Darko Miličić
2006,20.0,ORL,NBA,C,30.0,1.0,20.9,3.4,6.7,0.507,0.0,0.0,0.0,3.4,6.7,0.507,0.507,0.8,1.4,0.595,1.1,3.0,4.1,1.1,0.4,2.1,1.2,2.2,7.6,/players/m/milicda01.html,Darko Miličić
2007,21.0,ORL,NBA,PF,80.0,16.0,23.9,3.1,6.9,0.45399999999999996,0.0,0.0,0.0,3.1,6.8,0.455,0.45399999999999996,1.8,2.9,0.613,1.8,3.7,5.5,1.1,0.6,1.8,1.6,2.7,8.0,/players/m/milicda01.html,Darko Miličić
2008,22.0,MEM,NBA,C,70.0,64.0,23.8,3.1,7.1,0.43799999999999994,0.0,0.0,0.0,3.1,7.1,0.439,0.43799999999999994,1.0,1.7,0.5539999999999999,1.8,4.2,6.1,0.8,0.5,1.6,1.4,2.6,7.2,/players/m/milicda01.html,Darko Miličić
2009,23.0,MEM,NBA,C,61.0,15.0,17.0,2.2,4.4,0.515,0.0,0.0,0.0,2.2,4.4,0.515,0.515,1.0,1.7,0.562,1.4,3.0,4.3,0.6,0.4,0.8,0.8,2.2,5.5,/players/m/milicda01.html,Darko Miličić
2010,24.0,NYK,NBA,C,8.0,0.0,8.9,1.0,2.1,0.47100000000000003,0.0,0.0,0.0,1.0,2.1,0.47100000000000003,0.47100000000000003,0.0,0.0,0.0,0.6,1.6,2.3,0.5,0.5,0.1,0.3,0.9,2.0,/players/m/milicda01.html,Darko Miličić
2010,24.0,MIN,NBA,C,24.0,18.0,25.6,3.8,7.8,0.49200000000000005,0.0,0.0,0.0,3.8,7.8,0.495,0.49200000000000005,0.6,1.2,0.536,1.8,3.8,5.5,1.8,0.8,1.4,1.4,3.1,8.3,/players/m/milicda01.html,Darko Miličić
2011,25.0,MIN,NBA,C,69.0,69.0,24.4,3.9,8.4,0.469,0.0,0.0,0.0,3.9,8.4,0.469,0.469,0.9,1.7,0.557,1.9,3.3,5.2,1.5,0.8,2.0,2.2,3.3,8.8,/players/m/milicda01.html,Darko Miličić
2012,26.0,MIN,NBA,C,29.0,23.0,16.3,2.0,4.5,0.45399999999999996,0.0,0.0,0.0,2.0,4.5,0.45399999999999996,0.45399999999999996,0.6,1.3,0.43200000000000005,1.2,2.1,3.3,0.6,0.3,0.9,1.1,2.0,4.6,/players/m/milicda01.html,Darko Miličić
2013,27.0,BOS,NBA,C,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,/players/m/milicda01.html,Darko Miličić
