season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1999,23.0,HOU,NBA,PG,49,37,29.7,3.5,8.3,.425,1.1,3.0,.358,2.4,5.2,.463,.490,1.8,2.2,.818,0.4,1.8,2.3,2.5,0.9,0.5,1.6,2.0,9.9,/players/m/moblecu01.html,Cuttino Mobley
1900,24.0,HOU,NBA,SG,81,8,30.8,5.4,12.5,.430,1.3,3.6,.356,4.1,8.9,.460,.481,3.7,4.4,.847,0.7,2.8,3.6,2.6,1.1,0.4,2.3,2.1,15.8,/players/m/moblecu01.html,Cuttino Mobley
2001,25.0,HOU,NBA,SG,79,49,38.0,6.7,15.4,.434,1.1,3.2,.357,5.5,12.2,.454,.471,5.0,6.0,.831,1.1,4.0,5.0,2.5,1.1,0.3,2.1,2.1,19.5,/players/m/moblecu01.html,Cuttino Mobley
2002,26.0,HOU,NBA,SG,74,74,42.1,8.0,18.4,.438,2.0,5.1,.395,6.0,13.3,.455,.493,3.6,4.2,.850,0.9,3.2,4.1,2.5,1.5,0.5,2.4,2.6,21.7,/players/m/moblecu01.html,Cuttino Mobley
2003,27.0,HOU,NBA,SG,73,73,41.7,6.3,14.6,.434,1.5,4.4,.352,4.8,10.3,.469,.486,3.3,3.9,.858,1.0,3.2,4.2,2.8,1.3,0.5,2.3,2.5,17.5,/players/m/moblecu01.html,Cuttino Mobley
2004,28.0,HOU,NBA,SG,80,80,40.4,5.8,13.5,.426,2.1,5.3,.390,3.7,8.3,.448,.501,2.2,2.7,.811,0.5,4.0,4.5,3.2,1.3,0.4,2.3,2.2,15.8,/players/m/moblecu01.html,Cuttino Mobley
2005,29.0,ORL,NBA,SG,23,21,31.6,5.6,12.9,.432,2.5,5.4,.464,3.0,7.4,.409,.530,2.4,3.0,.797,0.5,2.3,2.7,1.8,1.0,0.4,1.8,2.1,16.0,/players/m/moblecu01.html,Cuttino Mobley
2005,29.0,SAC,NBA,SG,43,43,38.7,6.5,14.8,.440,2.1,5.0,.424,4.4,9.7,.449,.513,2.6,3.2,.831,0.8,3.1,3.9,3.4,1.2,0.5,2.1,2.4,17.8,/players/m/moblecu01.html,Cuttino Mobley
2006,30.0,LAC,NBA,SG,79,74,37.7,5.4,12.8,.426,1.1,3.1,.339,4.4,9.7,.453,.467,2.9,3.5,.839,0.6,3.7,4.3,3.0,1.2,0.5,1.8,2.6,14.8,/players/m/moblecu01.html,Cuttino Mobley
2007,31.0,LAC,NBA,SG,78,73,36.4,5.0,11.3,.440,1.3,3.2,.411,3.7,8.2,.451,.497,2.6,3.1,.837,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,13.8,/players/m/moblecu01.html,Cuttino Mobley
2008,32.0,LAC,NBA,SG,77,38,35.1,4.9,11.3,.433,0.9,2.5,.349,4.0,8.8,.457,.472,2.1,2.6,.819,0.6,2.9,3.6,2.6,1.0,0.4,1.6,2.0,12.8,/players/m/moblecu01.html,Cuttino Mobley
2009,33.0,LAC,NBA,SG,11,11,33.2,5.7,13.3,.432,1.1,3.2,.343,4.6,10.1,.459,.473,1.2,1.6,.722,0.8,1.8,2.6,1.1,1.4,0.2,1.6,1.9,13.7,/players/m/moblecu01.html,Cuttino Mobley
