season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1997,22.0,NYK,NBA,PF,35.0,0.0,5.5,0.7,1.9,0.382,0.1,0.4,0.28600000000000003,0.6,1.5,0.40700000000000003,0.41200000000000003,0.2,0.4,0.5710000000000001,0.2,0.4,0.7,0.4,0.2,0.3,0.5,1.1,1.8,/players/m/mccarwa01.html,Walter McCarty
1998,23.0,BOS,NBA,SF,82.0,64.0,28.5,3.6,8.9,0.40399999999999997,0.7,2.1,0.309,2.9,6.8,0.434,0.441,1.8,2.4,0.742,1.7,2.7,4.4,2.2,1.3,0.5,1.7,3.3,9.6,/players/m/mccarwa01.html,Walter McCarty
1999,24.0,BOS,NBA,PF,32.0,4.0,20.6,2.0,5.5,0.36200000000000004,0.4,1.6,0.26,1.6,4.0,0.402,0.39799999999999996,1.3,1.8,0.7020000000000001,1.1,2.5,3.6,1.3,0.8,0.4,1.3,2.8,5.7,/players/m/mccarwa01.html,Walter McCarty
1900,25.0,BOS,NBA,PF,61.0,5.0,14.4,1.3,3.8,0.33899999999999997,0.6,1.8,0.309,0.7,2.0,0.36700000000000005,0.413,0.6,0.9,0.722,0.5,1.3,1.8,1.1,0.4,0.4,1.1,1.4,3.8,/players/m/mccarwa01.html,Walter McCarty
2001,26.0,BOS,NBA,PF,60.0,3.0,8.0,0.8,2.1,0.35700000000000004,0.3,0.9,0.33899999999999997,0.4,1.2,0.371,0.433,0.4,0.5,0.7859999999999999,0.4,1.0,1.4,0.7,0.2,0.1,0.3,1.4,2.2,/players/m/mccarwa01.html,Walter McCarty
2002,27.0,BOS,NBA,PF,56.0,0.0,12.8,1.4,3.2,0.444,0.7,1.8,0.39399999999999996,0.7,1.4,0.506,0.5529999999999999,0.2,0.3,0.684,0.6,1.7,2.3,0.7,0.3,0.1,0.4,1.5,3.8,/players/m/mccarwa01.html,Walter McCarty
2003,28.0,BOS,NBA,SF,82.0,8.0,23.8,2.1,5.1,0.414,1.1,3.0,0.36700000000000005,1.0,2.1,0.48200000000000004,0.523,0.7,1.2,0.622,0.8,2.7,3.5,1.3,1.0,0.3,0.8,2.3,6.1,/players/m/mccarwa01.html,Walter McCarty
2004,29.0,BOS,NBA,PF,77.0,23.0,24.7,2.6,6.8,0.38799999999999996,1.8,4.8,0.374,0.9,2.0,0.42,0.519,0.8,1.1,0.7559999999999999,0.4,2.7,3.1,1.6,0.9,0.3,1.2,2.3,7.9,/players/m/mccarwa01.html,Walter McCarty
2005,30.0,BOS,NBA,PF,44.0,0.0,12.6,1.4,3.4,0.413,0.7,2.0,0.33299999999999996,0.7,1.4,0.5329999999999999,0.513,0.2,0.3,0.5329999999999999,0.5,1.3,1.8,0.6,0.3,0.2,0.4,1.9,3.7,/players/m/mccarwa01.html,Walter McCarty
2005,30.0,PHO,NBA,PF,28.0,0.0,12.6,1.2,3.0,0.38799999999999996,0.9,2.3,0.385,0.3,0.7,0.4,0.535,0.3,0.5,0.5,0.3,1.9,2.2,0.4,0.4,0.2,0.7,2.1,3.5,/players/m/mccarwa01.html,Walter McCarty
2006,31.0,LAC,NBA,SF,36.0,1.0,9.8,0.9,2.8,0.33299999999999996,0.3,1.3,0.222,0.6,1.5,0.426,0.384,0.3,0.6,0.5710000000000001,0.4,1.5,1.9,0.6,0.2,0.1,0.5,1.4,2.4,/players/m/mccarwa01.html,Walter McCarty
