season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2003,24.0,SAS,NBA,SG,7.0,0.0,3.1,0.7,1.4,0.5,0.0,0.0,0.0,0.7,1.4,0.5,0.5,0.3,0.3,1.0,0.6,0.4,1.0,0.3,0.0,0.0,0.7,0.4,1.7,/players/b/brownde02.html,Devin Brown
2003,24.0,DEN,NBA,SG,3.0,2.0,23.7,2.3,8.3,0.28,0.0,0.3,0.0,2.3,8.0,0.292,0.28,1.3,2.0,0.667,1.3,2.3,3.7,1.7,1.3,0.3,1.3,3.7,6.0,/players/b/brownde02.html,Devin Brown
2004,25.0,SAS,NBA,SG,58.0,0.0,10.8,1.5,3.4,0.434,0.1,0.2,0.28600000000000003,1.4,3.1,0.445,0.444,1.0,1.3,0.8109999999999999,0.7,1.6,2.2,0.6,0.3,0.1,0.7,1.1,4.0,/players/b/brownde02.html,Devin Brown
2005,26.0,SAS,NBA,SG,67.0,0.0,18.5,2.6,6.1,0.423,0.7,1.8,0.37200000000000005,1.9,4.3,0.444,0.478,1.5,1.9,0.792,0.6,2.1,2.6,1.4,0.6,0.2,0.8,1.2,7.4,/players/b/brownde02.html,Devin Brown
2006,27.0,UTA,NBA,SG,81.0,14.0,21.1,2.6,6.5,0.39299999999999996,0.5,1.5,0.331,2.1,5.0,0.41100000000000003,0.43,2.0,2.6,0.745,0.9,1.7,2.6,1.3,0.5,0.2,1.2,1.9,7.5,/players/b/brownde02.html,Devin Brown
2007,28.0,NOK,NBA,SG,58.0,49.0,28.7,4.0,9.6,0.42,1.4,3.9,0.35700000000000004,2.6,5.7,0.46299999999999997,0.493,2.1,2.7,0.794,0.9,3.4,4.3,2.6,0.8,0.2,1.6,2.4,11.6,/players/b/brownde02.html,Devin Brown
2008,29.0,CLE,NBA,SG,78.0,20.0,22.6,2.8,6.8,0.409,0.6,1.9,0.308,2.2,4.9,0.447,0.451,1.4,1.8,0.754,0.8,2.5,3.4,2.2,0.7,0.1,1.3,1.8,7.5,/players/b/brownde02.html,Devin Brown
2009,30.0,NOH,NBA,SG,63.0,5.0,13.8,1.8,5.0,0.355,0.4,1.5,0.289,1.3,3.4,0.384,0.39899999999999997,1.2,1.6,0.78,0.5,1.4,1.9,0.9,0.5,0.1,0.9,1.3,5.2,/players/b/brownde02.html,Devin Brown
2010,31.0,NOH,NBA,SG,39.0,37.0,24.8,3.3,8.3,0.39399999999999996,1.4,3.8,0.36700000000000005,1.9,4.6,0.41600000000000004,0.47700000000000004,1.8,2.2,0.802,0.7,2.1,2.8,1.5,0.8,0.1,1.5,1.6,9.7,/players/b/brownde02.html,Devin Brown
2010,31.0,CHI,NBA,SG,11.0,0.0,8.5,0.7,3.3,0.222,0.4,1.5,0.235,0.4,1.7,0.21100000000000002,0.278,0.0,0.0,0.0,0.2,1.2,1.4,0.6,0.3,0.1,0.5,0.9,1.8,/players/b/brownde02.html,Devin Brown
