season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1900,20.0,CHI,NBA,PF,81.0,80.0,37.0,7.8,16.1,0.48200000000000004,0.0,0.0,0.0,7.8,16.1,0.483,0.48200000000000004,4.5,6.6,0.685,4.3,5.7,10.0,1.9,0.8,1.6,2.8,3.2,20.1,/players/b/brandel01.html,Elton Brand
2001,21.0,CHI,NBA,PF,74.0,74.0,39.3,7.8,16.4,0.47600000000000003,0.0,0.0,0.0,7.8,16.4,0.47700000000000004,0.47600000000000003,4.5,6.4,0.708,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,20.1,/players/b/brandel01.html,Elton Brand
2002,22.0,LAC,NBA,PF,80.0,80.0,37.8,6.7,12.6,0.527,0.0,0.0,0.0,6.7,12.6,0.527,0.527,4.9,6.6,0.742,5.0,6.6,11.6,2.4,1.0,2.0,2.2,3.2,18.2,/players/b/brandel01.html,Elton Brand
2003,23.0,LAC,NBA,PF,62.0,61.0,39.6,7.3,14.5,0.502,0.0,0.0,0.0,7.3,14.5,0.502,0.502,3.9,5.7,0.685,4.6,6.8,11.3,2.5,1.1,2.5,2.6,3.3,18.5,/players/b/brandel01.html,Elton Brand
2004,24.0,LAC,NBA,PF,69.0,68.0,38.7,7.0,14.2,0.493,0.0,0.0,0.0,7.0,14.2,0.493,0.493,6.0,7.7,0.773,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,20.0,/players/b/brandel01.html,Elton Brand
2005,25.0,LAC,NBA,PF,81.0,81.0,37.0,7.8,15.4,0.503,0.0,0.0,0.0,7.8,15.4,0.504,0.503,4.5,6.0,0.752,3.7,5.9,9.5,2.6,0.8,2.1,2.3,3.0,20.0,/players/b/brandel01.html,Elton Brand
2006,26.0,LAC,NBA,PF,79.0,79.0,39.2,9.6,18.2,0.527,0.0,0.0,0.33299999999999996,9.6,18.1,0.527,0.527,5.6,7.2,0.775,3.0,7.0,10.0,2.6,1.0,2.5,2.2,2.9,24.7,/players/b/brandel01.html,Elton Brand
2007,27.0,LAC,NBA,PF,80.0,80.0,38.5,8.1,15.1,0.5329999999999999,0.0,0.0,1.0,8.1,15.1,0.532,0.5329999999999999,4.4,5.8,0.7609999999999999,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,20.5,/players/b/brandel01.html,Elton Brand
2008,28.0,LAC,NBA,PF,8.0,6.0,34.3,6.5,14.3,0.456,0.0,0.0,0.0,6.5,14.3,0.456,0.456,4.6,5.9,0.787,2.6,5.4,8.0,2.0,0.4,1.9,2.1,2.6,17.6,/players/b/brandel01.html,Elton Brand
2009,29.0,PHI,NBA,PF,29.0,23.0,31.7,5.6,12.6,0.447,0.0,0.0,0.0,5.6,12.6,0.447,0.447,2.5,3.7,0.6759999999999999,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7,13.8,/players/b/brandel01.html,Elton Brand
2010,30.0,PHI,NBA,PF,76.0,57.0,30.2,5.4,11.3,0.48,0.0,0.0,0.0,5.4,11.3,0.48100000000000004,0.48,2.3,3.1,0.738,2.4,3.7,6.1,1.4,1.1,1.1,1.7,3.1,13.1,/players/b/brandel01.html,Elton Brand
2011,31.0,PHI,NBA,PF,81.0,81.0,34.7,6.2,12.1,0.512,0.0,0.0,0.0,6.2,12.1,0.512,0.512,2.6,3.4,0.78,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,/players/b/brandel01.html,Elton Brand
2012,32.0,PHI,NBA,C,60.0,60.0,28.9,4.8,9.7,0.494,0.0,0.0,0.0,4.8,9.7,0.495,0.494,1.4,1.9,0.733,2.4,4.7,7.2,1.6,1.0,1.6,1.1,2.9,11.0,/players/b/brandel01.html,Elton Brand
2013,33.0,DAL,NBA,C,72.0,18.0,21.2,3.1,6.6,0.473,0.0,0.0,0.0,3.1,6.6,0.474,0.473,0.9,1.3,0.71,1.8,4.2,6.0,1.0,0.7,1.3,0.8,2.7,7.2,/players/b/brandel01.html,Elton Brand
2014,34.0,ATL,NBA,C,73.0,15.0,19.4,2.5,4.5,0.539,0.0,0.0,0.0,2.5,4.5,0.542,0.539,0.8,1.3,0.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,5.7,/players/b/brandel01.html,Elton Brand
2015,35.0,ATL,NBA,C,36.0,4.0,13.5,1.2,2.6,0.442,0.0,0.0,0.0,1.2,2.6,0.447,0.442,0.3,0.6,0.522,0.8,2.0,2.8,0.6,0.5,0.7,0.5,1.5,2.7,/players/b/brandel01.html,Elton Brand
2016,36.0,PHI,NBA,C,17.0,1.0,13.2,1.8,4.2,0.431,0.0,0.1,0.0,1.8,4.2,0.43700000000000006,0.431,0.5,0.5,0.889,0.5,3.2,3.7,1.1,0.5,0.5,0.6,1.9,4.1,/players/b/brandel01.html,Elton Brand
