season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2003,21.0,CLE,NBA,PF,81.0,54.0,25.3,4.1,7.6,0.536,0.0,0.0,0.0,4.1,7.6,0.536,0.536,1.8,2.4,0.7709999999999999,2.5,5.0,7.5,1.3,0.7,0.6,1.3,2.8,10.0,/players/b/boozeca01.html,Carlos Boozer
2004,22.0,CLE,NBA,PF,75.0,75.0,34.6,6.3,12.0,0.523,0.0,0.1,0.16699999999999998,6.3,11.9,0.526,0.524,2.9,3.8,0.768,3.1,8.4,11.4,2.0,1.0,0.7,1.8,2.7,15.5,/players/b/boozeca01.html,Carlos Boozer
2005,23.0,UTA,NBA,PF,51.0,51.0,34.7,7.1,13.6,0.521,0.0,0.0,0.0,7.1,13.6,0.522,0.521,3.7,5.3,0.698,2.8,6.2,9.0,2.8,0.8,0.5,2.7,3.5,17.8,/players/b/boozeca01.html,Carlos Boozer
2006,24.0,UTA,NBA,PF,33.0,19.0,31.1,6.6,12.1,0.5489999999999999,0.0,0.0,0.0,6.6,12.1,0.5489999999999999,0.5489999999999999,3.0,4.2,0.723,2.2,6.4,8.6,2.7,0.9,0.2,2.1,3.2,16.3,/players/b/boozeca01.html,Carlos Boozer
2007,25.0,UTA,NBA,PF,74.0,74.0,34.6,8.7,15.6,0.561,0.0,0.0,0.0,8.7,15.6,0.561,0.561,3.4,5.0,0.685,3.2,8.5,11.7,3.0,0.9,0.3,2.6,2.9,20.9,/players/b/boozeca01.html,Carlos Boozer
2008,26.0,UTA,NBA,PF,81.0,81.0,34.9,8.8,16.0,0.547,0.0,0.0,0.0,8.8,16.0,0.547,0.547,3.6,4.9,0.738,2.4,8.0,10.4,2.9,1.2,0.5,2.6,3.6,21.1,/players/b/boozeca01.html,Carlos Boozer
2009,27.0,UTA,NBA,PF,37.0,37.0,32.4,6.8,13.8,0.49,0.0,0.0,0.0,6.8,13.8,0.49,0.49,2.6,3.8,0.698,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2,/players/b/boozeca01.html,Carlos Boozer
2010,28.0,UTA,NBA,PF,78.0,78.0,34.3,7.9,14.1,0.562,0.0,0.0,0.0,7.9,14.1,0.562,0.562,3.7,4.9,0.742,2.3,8.9,11.2,3.2,1.1,0.5,2.7,3.5,19.5,/players/b/boozeca01.html,Carlos Boozer
2011,29.0,CHI,NBA,C,59.0,59.0,31.9,7.3,14.3,0.51,0.0,0.0,0.0,7.3,14.3,0.51,0.51,2.9,4.1,0.701,2.2,7.4,9.6,2.5,0.8,0.3,2.5,3.2,17.5,/players/b/boozeca01.html,Carlos Boozer
2012,30.0,CHI,NBA,PF,66.0,66.0,29.5,6.8,12.8,0.532,0.0,0.0,0.0,6.8,12.7,0.5329999999999999,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1.0,0.4,1.7,2.5,15.0,/players/b/boozeca01.html,Carlos Boozer
2013,31.0,CHI,NBA,PF,79.0,79.0,32.2,6.9,14.4,0.47700000000000004,0.0,0.0,0.0,6.9,14.4,0.478,0.47700000000000004,2.4,3.3,0.731,2.2,7.5,9.8,2.3,0.8,0.4,2.2,3.0,16.2,/players/b/boozeca01.html,Carlos Boozer
2014,32.0,CHI,NBA,PF,76.0,76.0,28.2,5.9,12.9,0.456,0.0,0.0,0.0,5.9,12.9,0.457,0.456,1.9,2.5,0.767,1.8,6.5,8.3,1.6,0.7,0.3,2.0,2.8,13.7,/players/b/boozeca01.html,Carlos Boozer
2015,33.0,LAL,NBA,PF,71.0,26.0,23.8,5.2,10.5,0.499,0.0,0.0,0.0,5.2,10.5,0.499,0.499,1.3,2.1,0.627,1.6,5.2,6.8,1.3,0.6,0.2,1.3,2.6,11.8,/players/b/boozeca01.html,Carlos Boozer
