season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2013,22.0,POR,NBA,SG,73.0,5.0,12.2,1.6,4.2,0.382,0.1,0.9,0.138,1.5,3.3,0.447,0.396,0.7,0.9,0.769,0.5,1.5,2.0,0.8,0.5,0.1,0.8,0.8,4.0,/players/b/bartowi01.html,Will Barton
2014,23.0,POR,NBA,SG,41.0,0.0,9.4,1.6,3.8,0.41700000000000004,0.2,0.8,0.303,1.3,3.0,0.447,0.449,0.6,0.8,0.813,0.4,1.4,1.8,0.8,0.2,0.2,0.4,0.8,4.0,/players/b/bartowi01.html,Will Barton
2015,24.0,POR,NBA,SG,30.0,0.0,10.0,1.3,3.3,0.38,0.1,0.6,0.222,1.1,2.7,0.415,0.4,0.3,0.5,0.667,0.1,1.0,1.1,0.9,0.5,0.1,0.6,0.7,3.0,/players/b/bartowi01.html,Will Barton
2015,24.0,DEN,NBA,SG,28.0,0.0,24.4,4.0,9.0,0.44299999999999995,0.7,2.4,0.284,3.3,6.6,0.5,0.48,2.3,2.8,0.81,0.8,3.8,4.6,1.9,1.2,0.5,1.6,1.8,11.0,/players/b/bartowi01.html,Will Barton
2016,25.0,DEN,NBA,SG,82.0,1.0,28.7,5.2,12.0,0.43200000000000005,1.4,4.0,0.345,3.8,8.0,0.47600000000000003,0.489,2.6,3.3,0.8059999999999999,0.7,5.1,5.8,2.5,0.9,0.5,1.7,1.8,14.4,/players/b/bartowi01.html,Will Barton
2017,26.0,DEN,NBA,SG,60.0,19.0,28.4,4.9,11.1,0.44299999999999995,1.5,3.9,0.37,3.5,7.2,0.483,0.508,2.4,3.2,0.753,1.0,3.4,4.3,3.4,0.8,0.5,1.6,1.8,13.7,/players/b/bartowi01.html,Will Barton
2018,27.0,DEN,NBA,SG,81.0,40.0,33.1,5.7,12.7,0.452,1.9,5.2,0.37,3.8,7.5,0.51,0.528,2.2,2.8,0.805,0.9,4.2,5.0,4.1,1.0,0.6,1.8,2.1,15.7,/players/b/bartowi01.html,Will Barton
2019,28.0,DEN,NBA,SF,43.0,38.0,27.7,4.3,10.7,0.402,1.6,4.6,0.342,2.7,6.1,0.447,0.475,1.3,1.7,0.77,0.7,3.9,4.6,2.9,0.4,0.5,1.5,1.9,11.5,/players/b/bartowi01.html,Will Barton
2020,29.0,DEN,NBA,SF,58.0,58.0,33.0,5.7,12.7,0.45,1.9,5.0,0.375,3.9,7.8,0.498,0.523,1.8,2.3,0.767,1.3,5.0,6.3,3.7,1.1,0.5,1.5,2.1,15.1,/players/b/bartowi01.html,Will Barton
2021,30.0,DEN,NBA,SF,56.0,52.0,31.0,4.6,10.9,0.426,1.8,4.6,0.381,2.9,6.3,0.45899999999999996,0.507,1.7,2.2,0.785,0.7,3.3,4.0,3.2,0.9,0.4,1.7,1.7,12.7,/players/b/bartowi01.html,Will Barton
