season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2003,22.0,MIA,NBA,SF,78.0,78.0,36.6,5.5,13.2,0.41600000000000004,0.4,1.4,0.318,5.1,11.9,0.42700000000000005,0.43200000000000005,4.0,4.8,0.8240000000000001,1.7,3.4,5.1,2.7,1.8,0.4,2.5,2.9,15.4,/players/b/butleca01.html,Caron Butler
2004,23.0,MIA,NBA,SF,68.0,56.0,29.9,3.5,9.3,0.38,0.1,0.6,0.23800000000000002,3.4,8.7,0.39,0.38799999999999996,2.0,2.6,0.7559999999999999,1.4,3.4,4.8,1.9,1.1,0.2,1.3,2.4,9.2,/players/b/butleca01.html,Caron Butler
2005,24.0,LAL,NBA,SF,77.0,77.0,35.7,5.7,12.9,0.445,0.5,1.6,0.304,5.2,11.2,0.465,0.46399999999999997,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.4,0.3,1.6,2.8,15.5,/players/b/butleca01.html,Caron Butler
2006,25.0,WAS,NBA,SF,75.0,54.0,36.1,6.6,14.5,0.455,0.5,1.6,0.342,6.0,12.9,0.469,0.474,3.9,4.4,0.87,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.6,/players/b/butleca01.html,Caron Butler
2007,26.0,WAS,NBA,SF,63.0,63.0,39.3,7.2,15.5,0.46299999999999997,0.3,1.1,0.25,6.9,14.3,0.48,0.47200000000000003,4.5,5.2,0.863,2.3,5.1,7.4,3.7,2.1,0.3,2.9,3.0,19.1,/players/b/butleca01.html,Caron Butler
2008,27.0,WAS,NBA,SF,58.0,58.0,39.9,7.6,16.3,0.466,1.1,3.2,0.35700000000000004,6.4,13.1,0.49200000000000005,0.501,4.1,4.5,0.9009999999999999,1.6,5.1,6.7,4.9,2.2,0.3,2.6,2.8,20.3,/players/b/butleca01.html,Caron Butler
2009,28.0,WAS,NBA,SG,67.0,67.0,38.6,7.3,16.2,0.45299999999999996,1.0,3.1,0.31,6.4,13.1,0.48700000000000004,0.48200000000000004,5.1,6.0,0.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8,/players/b/butleca01.html,Caron Butler
2010,29.0,WAS,NBA,SF,47.0,47.0,39.4,6.2,14.8,0.42200000000000004,0.5,2.0,0.263,5.7,12.7,0.447,0.44,3.9,4.5,0.877,1.4,5.3,6.7,2.3,1.4,0.3,2.4,2.7,16.9,/players/b/butleca01.html,Caron Butler
2010,29.0,DAL,NBA,SG,27.0,27.0,34.4,5.8,13.2,0.44,0.6,1.9,0.34,5.2,11.4,0.456,0.46399999999999997,2.9,3.9,0.76,1.3,4.0,5.4,1.8,1.8,0.3,1.7,2.5,15.2,/players/b/butleca01.html,Caron Butler
2011,30.0,DAL,NBA,SF,29.0,29.0,29.9,5.9,13.0,0.45,1.0,2.2,0.431,4.9,10.8,0.45399999999999996,0.48700000000000004,2.3,3.0,0.773,0.8,3.3,4.1,1.6,1.0,0.3,1.7,2.0,15.0,/players/b/butleca01.html,Caron Butler
2012,31.0,LAC,NBA,SF,63.0,63.0,29.7,4.6,11.2,0.40700000000000003,1.5,4.1,0.358,3.1,7.1,0.435,0.47200000000000003,1.4,1.7,0.813,0.7,3.0,3.7,1.2,0.8,0.1,1.2,2.0,12.0,/players/b/butleca01.html,Caron Butler
2013,32.0,LAC,NBA,SF,78.0,78.0,24.1,3.9,9.2,0.424,1.6,4.2,0.38799999999999996,2.3,5.0,0.45399999999999996,0.513,1.0,1.2,0.833,0.5,2.3,2.9,1.0,0.7,0.1,0.9,1.8,10.4,/players/b/butleca01.html,Caron Butler
2014,33.0,MIL,NBA,SF,34.0,13.0,24.1,4.0,10.4,0.387,1.6,4.3,0.361,2.5,6.1,0.406,0.462,1.4,1.6,0.8390000000000001,0.5,4.2,4.6,1.6,0.7,0.3,1.5,1.9,11.0,/players/b/butleca01.html,Caron Butler
2014,33.0,OKC,NBA,SF,22.0,0.0,27.2,3.5,8.5,0.409,2.0,4.6,0.441,1.4,3.8,0.369,0.53,0.7,0.9,0.8420000000000001,0.2,3.0,3.2,1.2,1.1,0.3,0.4,2.5,9.7,/players/b/butleca01.html,Caron Butler
2015,34.0,DET,NBA,SF,78.0,21.0,20.8,2.1,5.1,0.40700000000000003,1.1,2.8,0.379,1.0,2.3,0.441,0.511,0.7,0.8,0.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5,5.9,/players/b/butleca01.html,Caron Butler
2016,35.0,SAC,NBA,SF,17.0,1.0,10.4,1.5,3.5,0.424,0.2,1.1,0.16699999999999998,1.3,2.4,0.537,0.449,0.6,0.7,0.833,0.3,1.0,1.3,0.6,0.5,0.1,0.2,1.1,3.7,/players/b/butleca01.html,Caron Butler
