season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2007,20.0,LAL,NBA,PG,72.0,2.0,15.1,1.7,4.1,0.42200000000000004,0.6,1.9,0.32799999999999996,1.1,2.2,0.503,0.498,0.4,0.5,0.711,0.3,1.3,1.7,1.9,0.6,0.1,1.0,1.1,4.4,/players/f/farmajo01.html,Jordan Farmar
2008,21.0,LAL,NBA,PG,82.0,0.0,20.6,3.5,7.7,0.461,1.4,3.7,0.371,2.2,4.0,0.546,0.552,0.6,1.0,0.679,0.5,1.8,2.2,2.7,0.9,0.1,1.3,1.3,9.1,/players/f/farmajo01.html,Jordan Farmar
2009,22.0,LAL,NBA,PG,65.0,0.0,18.3,2.5,6.3,0.391,0.8,2.2,0.336,1.7,4.1,0.42100000000000004,0.45,0.7,1.2,0.584,0.3,1.5,1.8,2.4,0.9,0.2,1.3,1.6,6.4,/players/f/farmajo01.html,Jordan Farmar
2010,23.0,LAL,NBA,PG,82.0,0.0,18.0,2.7,6.3,0.435,1.0,2.8,0.376,1.7,3.5,0.483,0.518,0.7,1.0,0.6709999999999999,0.2,1.4,1.6,1.5,0.6,0.1,0.9,1.3,7.2,/players/f/farmajo01.html,Jordan Farmar
2011,24.0,NJN,NBA,PG,73.0,18.0,24.6,3.5,8.9,0.392,1.5,4.2,0.359,2.0,4.8,0.42100000000000004,0.475,1.1,1.4,0.82,0.3,2.0,2.4,5.0,0.8,0.1,1.9,1.8,9.6,/players/f/farmajo01.html,Jordan Farmar
2012,25.0,NJN,NBA,PG,39.0,5.0,21.3,3.8,8.1,0.467,1.4,3.2,0.44,2.4,4.9,0.484,0.5539999999999999,1.5,1.6,0.905,0.2,1.4,1.6,3.3,0.6,0.1,1.7,1.3,10.4,/players/f/farmajo01.html,Jordan Farmar
2014,27.0,LAL,NBA,PG,41.0,5.0,22.2,3.7,8.9,0.415,1.7,3.9,0.43799999999999994,2.0,5.0,0.397,0.511,1.1,1.4,0.746,0.5,2.0,2.5,4.9,0.9,0.2,2.3,1.6,10.1,/players/f/farmajo01.html,Jordan Farmar
2015,28.0,LAC,NBA,PG,36.0,0.0,14.7,1.7,4.4,0.386,1.0,2.7,0.361,0.7,1.7,0.426,0.49700000000000005,0.3,0.3,0.909,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,4.6,/players/f/farmajo01.html,Jordan Farmar
2016,29.0,MEM,NBA,PG,12.0,10.0,24.3,3.5,8.3,0.42,1.3,3.8,0.35600000000000004,2.2,4.6,0.473,0.5,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2,/players/f/farmajo01.html,Jordan Farmar
2017,30.0,SAC,NBA,PG,2.0,0.0,17.5,2.0,6.0,0.33299999999999996,2.0,4.5,0.444,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0,/players/f/farmajo01.html,Jordan Farmar
