season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1998,22.0,NJN,NBA,PF,62.0,62.0,37.5,7.2,16.9,0.426,1.1,3.6,0.308,6.1,13.3,0.45799999999999996,0.45899999999999996,4.2,4.9,0.846,2.3,4.3,6.6,1.7,1.0,0.4,2.6,3.5,19.7,/players/v/vanhoke01.html,Keith Van Horn
1999,23.0,NJN,NBA,PF,42.0,42.0,37.5,7.7,17.9,0.428,0.4,1.3,0.302,7.3,16.6,0.43799999999999994,0.439,6.1,7.1,0.8590000000000001,2.7,5.8,8.5,1.5,1.0,1.3,3.2,3.2,21.8,/players/v/vanhoke01.html,Keith Van Horn
1900,24.0,NJN,NBA,PF,80.0,80.0,34.8,7.0,15.7,0.445,1.1,2.9,0.368,5.9,12.9,0.462,0.478,4.2,4.9,0.847,2.5,6.0,8.5,2.0,0.8,0.8,3.1,3.2,19.2,/players/v/vanhoke01.html,Keith Van Horn
2001,25.0,NJN,NBA,SF,49.0,47.0,35.4,6.3,14.4,0.435,1.3,3.5,0.382,5.0,11.0,0.452,0.48100000000000004,3.1,3.8,0.8059999999999999,1.6,5.5,7.1,1.7,0.8,0.4,2.1,3.1,17.0,/players/v/vanhoke01.html,Keith Van Horn
2002,26.0,NJN,NBA,SF,81.0,81.0,30.4,5.8,13.4,0.433,1.2,3.6,0.345,4.6,9.8,0.465,0.479,1.9,2.4,0.8,1.7,5.8,7.5,2.0,0.8,0.5,1.8,2.7,14.8,/players/v/vanhoke01.html,Keith Van Horn
2003,27.0,PHI,NBA,PF,74.0,73.0,31.6,6.2,12.9,0.48200000000000004,0.9,2.4,0.369,5.3,10.5,0.508,0.516,2.6,3.2,0.804,2.1,4.9,7.1,1.3,0.9,0.4,2.0,3.4,15.9,/players/v/vanhoke01.html,Keith Van Horn
2004,28.0,NYK,NBA,SF,47.0,47.0,33.5,5.8,13.0,0.445,1.3,3.4,0.373,4.5,9.6,0.47100000000000003,0.494,3.5,4.2,0.8190000000000001,2.1,5.2,7.3,1.8,1.1,0.4,2.5,3.2,16.4,/players/v/vanhoke01.html,Keith Van Horn
2004,28.0,MIL,NBA,SF,25.0,15.0,30.6,5.5,11.6,0.47200000000000003,1.3,2.9,0.45799999999999996,4.2,8.7,0.47700000000000004,0.529,3.4,3.6,0.945,2.0,4.3,6.3,1.5,0.6,0.6,2.0,2.6,15.7,/players/v/vanhoke01.html,Keith Van Horn
2005,29.0,MIL,NBA,SF,33.0,13.0,24.8,3.9,8.6,0.449,0.9,2.4,0.385,3.0,6.3,0.473,0.502,1.7,2.0,0.862,1.7,3.3,5.0,1.2,0.6,0.3,1.4,2.5,10.4,/players/v/vanhoke01.html,Keith Van Horn
2005,29.0,DAL,NBA,PF,29.0,3.0,23.6,4.4,9.6,0.462,0.8,2.2,0.375,3.6,7.4,0.488,0.505,2.5,3.2,0.7829999999999999,1.2,3.3,4.4,1.2,0.5,0.3,1.2,3.0,12.2,/players/v/vanhoke01.html,Keith Van Horn
2006,30.0,DAL,NBA,SF,53.0,0.0,20.6,3.1,7.3,0.424,0.9,2.6,0.368,2.2,4.7,0.45399999999999996,0.488,1.8,2.1,0.8320000000000001,1.0,2.6,3.6,0.7,0.6,0.2,1.3,2.3,8.9,/players/v/vanhoke01.html,Keith Van Horn
