season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2005,20.0,LAL,NBA,SG,35.0,3.0,11.5,0.9,3.3,0.282,0.5,1.8,0.27,0.5,1.5,0.29600000000000004,0.355,0.5,0.5,0.9470000000000001,0.4,1.4,1.8,1.5,0.3,0.1,0.4,1.2,2.9,/players/v/vujacsa01.html,Sasha Vujačić
2006,21.0,LAL,NBA,PG,82.0,4.0,17.7,1.3,3.8,0.34600000000000003,0.7,2.1,0.34299999999999997,0.6,1.7,0.35,0.441,0.6,0.6,0.885,0.4,1.5,1.9,1.7,0.6,0.0,0.6,1.8,3.9,/players/v/vujacsa01.html,Sasha Vujačić
2007,22.0,LAL,NBA,SG,73.0,4.0,12.8,1.4,3.7,0.392,0.8,2.2,0.373,0.6,1.5,0.42100000000000004,0.504,0.6,0.7,0.878,0.4,1.1,1.5,0.9,0.6,0.0,0.4,1.4,4.3,/players/v/vujacsa01.html,Sasha Vujačić
2008,23.0,LAL,NBA,SG,72.0,0.0,17.8,3.0,6.7,0.45399999999999996,1.6,3.8,0.43700000000000006,1.4,2.9,0.47600000000000003,0.5770000000000001,1.1,1.3,0.835,0.3,1.9,2.1,1.0,0.5,0.1,0.7,1.5,8.8,/players/v/vujacsa01.html,Sasha Vujačić
2009,24.0,LAL,NBA,SG,80.0,0.0,16.2,1.9,5.0,0.387,1.0,2.8,0.363,0.9,2.2,0.41600000000000004,0.488,0.9,1.0,0.9209999999999999,0.2,1.5,1.7,1.4,1.0,0.1,0.4,1.9,5.8,/players/v/vujacsa01.html,Sasha Vujačić
2010,25.0,LAL,NBA,SG,67.0,1.0,8.6,1.0,2.4,0.402,0.4,1.2,0.309,0.6,1.2,0.494,0.479,0.4,0.5,0.848,0.4,0.8,1.2,0.6,0.3,0.1,0.3,1.0,2.8,/players/v/vujacsa01.html,Sasha Vujačić
2011,26.0,LAL,NBA,SG,11.0,0.0,4.9,0.7,2.1,0.348,0.3,0.6,0.429,0.5,1.5,0.313,0.413,0.1,0.2,0.5,0.1,0.3,0.4,0.5,0.1,0.0,0.5,0.6,1.8,/players/v/vujacsa01.html,Sasha Vujačić
2011,26.0,NJN,NBA,SG,56.0,17.0,28.5,4.1,10.2,0.40399999999999997,1.7,4.6,0.369,2.4,5.7,0.43200000000000005,0.486,1.4,1.7,0.851,0.5,2.7,3.3,2.3,0.9,0.1,1.1,2.3,11.4,/players/v/vujacsa01.html,Sasha Vujačić
2014,29.0,LAC,NBA,SG,2.0,0.0,5.0,1.0,2.5,0.4,0.5,1.0,0.5,0.5,1.5,0.33299999999999996,0.5,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,1.5,0.5,2.5,/players/v/vujacsa01.html,Sasha Vujačić
2016,31.0,NYK,NBA,SG,61.0,25.0,14.9,1.7,4.5,0.38299999999999995,0.9,2.3,0.364,0.9,2.2,0.40299999999999997,0.47700000000000004,0.5,0.6,0.821,0.4,2.0,2.4,1.4,0.6,0.1,0.7,1.4,4.9,/players/v/vujacsa01.html,Sasha Vujačić
2017,32.0,NYK,NBA,SG,42.0,4.0,9.7,1.0,3.2,0.309,0.5,1.8,0.311,0.5,1.5,0.306,0.39299999999999996,0.4,0.6,0.708,0.3,1.1,1.4,1.2,0.3,0.0,0.4,0.9,3.0,/players/v/vujacsa01.html,Sasha Vujačić
