season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2012,21.0,MIN,NBA,PG,41,31,34.2,3.4,9.5,.357,0.8,2.3,.340,2.6,7.2,.363,.398,3.1,3.8,.803,0.5,3.7,4.2,8.2,2.2,0.2,3.2,2.4,10.6,/players/r/rubiori01.html,Ricky Rubio
2013,22.0,MIN,NBA,PG,57,47,29.7,3.2,9.0,.360,0.5,1.6,.293,2.8,7.4,.374,.386,3.7,4.6,.799,0.8,3.2,4.0,7.3,2.4,0.1,3.0,2.5,10.7,/players/r/rubiori01.html,Ricky Rubio
2014,23.0,MIN,NBA,PG,82,82,32.2,3.1,8.2,.381,0.5,1.6,.331,2.6,6.5,.393,.413,2.8,3.5,.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,9.5,/players/r/rubiori01.html,Ricky Rubio
2015,24.0,MIN,NBA,PG,22,22,31.5,3.5,10.0,.356,0.6,2.3,.255,3.0,7.6,.387,.386,2.6,3.2,.803,0.9,4.8,5.7,8.8,1.7,0.0,2.9,2.7,10.3,/players/r/rubiori01.html,Ricky Rubio
2016,25.0,MIN,NBA,PG,76,76,30.6,2.9,7.7,.374,0.8,2.5,.326,2.1,5.2,.396,.427,3.5,4.1,.847,0.5,3.8,4.3,8.7,2.1,0.1,2.5,2.6,10.1,/players/r/rubiori01.html,Ricky Rubio
2017,26.0,MIN,NBA,PG,75,75,32.9,3.5,8.7,.402,0.8,2.6,.306,2.7,6.1,.443,.448,3.4,3.8,.891,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,11.1,/players/r/rubiori01.html,Ricky Rubio
2018,27.0,UTA,NBA,PG,77,77,29.3,4.5,10.7,.418,1.2,3.5,.352,3.2,7.2,.451,.476,2.9,3.3,.866,0.6,4.0,4.6,5.3,1.6,0.1,2.7,2.7,13.1,/players/r/rubiori01.html,Ricky Rubio
2019,28.0,UTA,NBA,PG,68,67,27.9,4.3,10.7,.404,1.2,3.7,.311,3.2,7.0,.454,.458,2.9,3.4,.855,0.5,3.1,3.6,6.1,1.3,0.1,2.6,2.6,12.7,/players/r/rubiori01.html,Ricky Rubio
2020,29.0,PHO,NBA,PG,65,65,31.0,4.4,10.6,.415,1.2,3.3,.361,3.2,7.3,.439,.471,3.0,3.5,.863,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,13.0,/players/r/rubiori01.html,Ricky Rubio
2021,30.0,MIN,NBA,PG,68,51,26.1,2.8,7.3,.388,1.0,3.1,.308,1.9,4.2,.447,.454,1.9,2.2,.867,0.4,2.9,3.3,6.4,1.4,0.1,1.6,2.0,8.6,/players/r/rubiori01.html,Ricky Rubio
