season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2001,20.0,LAC,NBA,SG,76.0,28.0,17.9,3.1,6.9,0.442,0.7,2.0,0.331,2.4,4.9,0.48700000000000004,0.49,1.3,2.1,0.627,1.4,2.0,3.4,0.8,0.6,0.1,0.8,1.3,8.1,/players/r/richaqu01.html,Quentin Richardson
2002,21.0,LAC,NBA,SG,81.0,0.0,26.6,4.9,11.4,0.43200000000000005,1.6,4.3,0.381,3.3,7.1,0.46299999999999997,0.504,1.8,2.3,0.765,1.4,2.7,4.1,1.6,1.0,0.3,1.3,1.8,13.3,/players/r/richaqu01.html,Quentin Richardson
2003,22.0,LAC,NBA,SG,59.0,13.0,23.2,3.4,9.3,0.37200000000000005,1.0,3.4,0.308,2.4,5.9,0.408,0.428,1.4,2.1,0.685,1.7,3.1,4.8,0.9,0.6,0.2,1.1,1.6,9.4,/players/r/richaqu01.html,Quentin Richardson
2004,23.0,LAC,NBA,SG,65.0,64.0,36.0,6.5,16.4,0.39799999999999996,1.8,5.2,0.35200000000000004,4.7,11.2,0.42,0.45399999999999996,2.3,3.1,0.74,2.2,4.1,6.4,2.1,1.0,0.3,2.2,2.0,17.2,/players/r/richaqu01.html,Quentin Richardson
2005,24.0,PHO,NBA,SG,79.0,78.0,35.9,5.2,13.2,0.389,2.9,8.0,0.358,2.3,5.2,0.43700000000000006,0.498,1.7,2.3,0.7390000000000001,1.2,4.9,6.1,2.0,1.2,0.3,1.3,2.5,14.9,/players/r/richaqu01.html,Quentin Richardson
2006,25.0,NYK,NBA,SF,55.0,43.0,26.2,3.0,8.3,0.355,1.2,3.4,0.34,1.8,4.9,0.365,0.425,1.1,1.7,0.67,1.2,3.0,4.2,1.6,0.7,0.1,1.0,2.4,8.2,/players/r/richaqu01.html,Quentin Richardson
2007,26.0,NYK,NBA,SF,49.0,47.0,33.1,4.7,11.1,0.418,2.0,5.3,0.376,2.7,5.9,0.456,0.507,1.7,2.4,0.6920000000000001,1.3,5.9,7.2,2.2,0.7,0.1,1.4,2.7,13.0,/players/r/richaqu01.html,Quentin Richardson
2008,27.0,NYK,NBA,SF,65.0,65.0,28.3,3.1,8.5,0.359,1.1,3.3,0.322,2.0,5.2,0.381,0.42100000000000004,0.9,1.4,0.682,0.9,4.0,4.8,1.8,0.7,0.2,1.1,2.4,8.1,/players/r/richaqu01.html,Quentin Richardson
2009,28.0,NYK,NBA,SG,72.0,51.0,26.3,3.6,9.3,0.39299999999999996,1.7,4.6,0.365,2.0,4.7,0.42,0.483,1.2,1.6,0.7609999999999999,1.0,3.4,4.4,1.6,0.7,0.1,1.0,1.8,10.2,/players/r/richaqu01.html,Quentin Richardson
2010,29.0,MIA,NBA,SF,76.0,75.0,27.4,3.2,7.4,0.431,1.9,4.7,0.397,1.3,2.7,0.493,0.5579999999999999,0.7,0.9,0.732,0.8,4.1,4.9,1.2,0.9,0.2,0.8,2.2,8.9,/players/r/richaqu01.html,Quentin Richardson
2011,30.0,ORL,NBA,SF,57.0,19.0,16.8,1.5,4.5,0.341,0.7,2.6,0.28800000000000003,0.8,1.9,0.413,0.424,0.6,0.8,0.75,0.7,2.4,3.1,0.7,0.4,0.1,0.6,1.3,4.4,/players/r/richaqu01.html,Quentin Richardson
2012,31.0,ORL,NBA,SF,48.0,3.0,18.0,1.5,4.1,0.376,0.9,2.5,0.34700000000000003,0.7,1.6,0.42100000000000004,0.48200000000000004,0.5,0.6,0.833,0.3,2.3,2.6,0.8,0.6,0.1,0.6,1.5,4.5,/players/r/richaqu01.html,Quentin Richardson
2013,32.0,NYK,NBA,SF,1.0,0.0,29.0,1.0,11.0,0.091,1.0,4.0,0.25,0.0,7.0,0.0,0.136,2.0,2.0,1.0,5.0,5.0,10.0,1.0,0.0,0.0,2.0,1.0,5.0,/players/r/richaqu01.html,Quentin Richardson
