season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2004,19.0,POR,NBA,PF,8.0,0.0,2.4,0.4,0.9,0.429,0.0,0.0,0.0,0.4,0.9,0.429,0.429,0.3,0.5,0.5,0.3,0.3,0.5,0.1,0.1,0.0,0.1,0.1,1.0,/players/o/outlatr01.html,Travis Outlaw
2005,20.0,POR,NBA,SF,59.0,2.0,13.4,2.3,4.5,0.498,0.1,0.2,0.4,2.2,4.4,0.502,0.506,0.8,1.3,0.653,0.7,1.4,2.1,0.6,0.5,0.7,0.7,1.3,5.4,/players/o/outlatr01.html,Travis Outlaw
2006,21.0,POR,NBA,PF,69.0,11.0,16.7,2.3,5.3,0.44,0.2,0.8,0.264,2.1,4.6,0.47,0.45899999999999996,0.9,1.3,0.6970000000000001,0.7,2.0,2.7,0.5,0.4,0.7,0.5,1.6,5.8,/players/o/outlatr01.html,Travis Outlaw
2007,22.0,POR,NBA,PF,67.0,1.0,22.9,3.7,8.5,0.434,0.1,0.6,0.27,3.5,7.9,0.445,0.44299999999999995,2.1,2.7,0.79,1.0,2.3,3.2,0.8,0.9,1.1,1.0,2.2,9.6,/players/o/outlatr01.html,Travis Outlaw
2008,23.0,POR,NBA,PF,82.0,6.0,26.7,5.1,11.8,0.433,0.5,1.2,0.396,4.6,10.5,0.43700000000000006,0.45299999999999996,2.7,3.6,0.741,1.2,3.4,4.6,1.3,0.7,0.8,1.3,2.1,13.3,/players/o/outlatr01.html,Travis Outlaw
2009,24.0,POR,NBA,SF,81.0,6.0,27.7,4.8,10.5,0.45299999999999996,1.1,2.9,0.377,3.7,7.6,0.48200000000000004,0.505,2.2,3.0,0.723,0.9,3.2,4.1,1.0,0.6,0.7,1.2,2.1,12.8,/players/o/outlatr01.html,Travis Outlaw
2010,25.0,POR,NBA,SF,11.0,0.0,21.0,3.5,9.2,0.376,1.1,2.8,0.387,2.4,6.4,0.371,0.436,1.9,2.2,0.875,1.2,2.3,3.5,0.7,0.6,0.7,1.1,1.2,9.9,/players/o/outlatr01.html,Travis Outlaw
2010,25.0,LAC,NBA,SF,23.0,6.0,21.7,3.1,7.8,0.4,1.2,3.2,0.37799999999999995,1.9,4.6,0.415,0.478,1.2,1.5,0.8,0.9,2.7,3.6,1.1,0.5,0.4,0.9,1.3,8.7,/players/o/outlatr01.html,Travis Outlaw
2011,26.0,NJN,NBA,SF,82.0,55.0,28.8,3.3,8.9,0.375,0.9,3.1,0.302,2.4,5.8,0.413,0.42700000000000005,1.6,2.1,0.772,0.7,3.3,4.0,1.0,0.4,0.4,0.9,1.8,9.2,/players/o/outlatr01.html,Travis Outlaw
2012,27.0,SAC,NBA,SF,39.0,5.0,12.8,1.5,4.5,0.34299999999999997,0.4,1.5,0.267,1.1,2.9,0.38299999999999995,0.389,0.8,1.2,0.674,0.5,1.1,1.6,0.4,0.5,0.5,0.5,0.9,4.3,/players/o/outlatr01.html,Travis Outlaw
2013,28.0,SAC,NBA,SF,38.0,2.0,11.7,1.9,4.7,0.418,0.4,1.3,0.28,1.6,3.3,0.47200000000000003,0.45799999999999996,1.0,1.4,0.731,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,5.3,/players/o/outlatr01.html,Travis Outlaw
2014,29.0,SAC,NBA,SF,63.0,4.0,16.9,2.1,5.2,0.39899999999999997,0.7,1.9,0.35,1.4,3.3,0.426,0.462,0.7,0.8,0.8079999999999999,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5,5.4,/players/o/outlatr01.html,Travis Outlaw
