season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1900,20.0,LAC,NBA,SF,76.0,70.0,36.4,5.9,13.5,0.43799999999999994,0.8,2.2,0.36,5.1,11.3,0.45299999999999996,0.467,4.0,5.5,0.7190000000000001,2.1,5.7,7.8,4.2,1.2,1.3,3.4,3.8,16.6,/players/o/odomla01.html,Lamar Odom
2001,21.0,LAC,NBA,PF,76.0,74.0,37.3,6.3,13.8,0.46,1.1,3.3,0.316,5.3,10.4,0.506,0.498,3.4,5.1,0.679,1.4,6.3,7.8,5.2,1.0,1.6,3.5,3.1,17.2,/players/o/odomla01.html,Lamar Odom
2002,22.0,LAC,NBA,SF,29.0,25.0,34.4,5.2,12.4,0.419,0.6,2.9,0.19,4.7,9.5,0.489,0.442,2.1,3.2,0.6559999999999999,1.1,5.0,6.1,5.9,0.8,1.2,3.3,3.1,13.1,/players/o/odomla01.html,Lamar Odom
2003,23.0,LAC,NBA,SF,49.0,47.0,34.3,5.5,12.5,0.439,0.9,2.6,0.326,4.6,9.8,0.469,0.473,2.8,3.6,0.777,1.2,5.4,6.7,3.6,0.9,0.8,2.9,3.7,14.6,/players/o/odomla01.html,Lamar Odom
2004,24.0,MIA,NBA,PF,80.0,80.0,37.5,6.1,14.1,0.43,0.8,2.6,0.298,5.3,11.5,0.46,0.457,4.3,5.7,0.742,2.0,7.7,9.7,4.1,1.1,0.9,3.0,3.4,17.1,/players/o/odomla01.html,Lamar Odom
2005,25.0,LAL,NBA,PF,64.0,64.0,36.3,5.7,12.1,0.473,0.6,1.8,0.308,5.2,10.3,0.502,0.496,3.2,4.7,0.695,2.1,8.1,10.2,3.7,0.7,1.0,2.5,3.3,15.2,/players/o/odomla01.html,Lamar Odom
2006,26.0,LAL,NBA,PF,80.0,80.0,40.3,5.6,11.6,0.48100000000000004,1.0,2.7,0.37200000000000005,4.6,8.9,0.514,0.524,2.7,3.9,0.69,2.3,7.0,9.2,5.5,0.9,0.8,2.7,3.2,14.8,/players/o/odomla01.html,Lamar Odom
2007,27.0,LAL,NBA,PF,56.0,56.0,39.3,5.7,12.2,0.46799999999999997,1.0,3.3,0.297,4.7,8.9,0.531,0.508,3.5,5.1,0.7,1.8,7.9,9.8,4.8,0.9,0.6,2.9,3.3,15.9,/players/o/odomla01.html,Lamar Odom
2008,28.0,LAL,NBA,PF,77.0,77.0,37.9,5.4,10.3,0.525,0.4,1.5,0.27399999999999997,5.0,8.9,0.5660000000000001,0.544,3.0,4.3,0.698,2.6,8.1,10.6,3.5,1.0,0.9,2.0,2.9,14.2,/players/o/odomla01.html,Lamar Odom
2009,29.0,LAL,NBA,PF,78.0,32.0,29.7,4.4,9.0,0.49200000000000005,0.4,1.3,0.32,4.0,7.7,0.522,0.516,2.1,3.3,0.623,2.3,5.9,8.2,2.6,1.0,1.3,1.8,3.0,11.3,/players/o/odomla01.html,Lamar Odom
2010,30.0,LAL,NBA,PF,82.0,38.0,31.5,4.2,9.0,0.46299999999999997,0.7,2.2,0.319,3.5,6.8,0.51,0.502,1.7,2.5,0.693,2.2,7.5,9.8,3.3,0.9,0.7,1.8,2.8,10.8,/players/o/odomla01.html,Lamar Odom
2011,31.0,LAL,NBA,PF,82.0,35.0,32.2,5.8,10.9,0.53,0.8,2.2,0.382,4.9,8.7,0.5660000000000001,0.568,2.0,3.0,0.675,2.1,6.5,8.7,3.0,0.6,0.7,1.7,2.4,14.4,/players/o/odomla01.html,Lamar Odom
2012,32.0,DAL,NBA,SF,50.0,4.0,20.5,2.5,7.0,0.35200000000000004,0.6,2.2,0.252,1.9,4.8,0.39899999999999997,0.39299999999999996,1.2,2.0,0.5920000000000001,0.7,3.4,4.2,1.7,0.4,0.4,1.0,1.9,6.6,/players/o/odomla01.html,Lamar Odom
2013,33.0,LAC,NBA,PF,82.0,2.0,19.7,1.8,4.5,0.39899999999999997,0.2,1.1,0.2,1.6,3.4,0.46399999999999997,0.423,0.2,0.5,0.47600000000000003,1.4,4.4,5.9,1.7,0.8,0.7,1.0,2.6,4.0,/players/o/odomla01.html,Lamar Odom
