datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2007-10-30 15:05:23-04:00,190.0,1.9523809523809523,-105,5Dimes,over,SAS,POR,3
2007-10-30 15:05:23-04:00,190.0,1.9523809523809523,-105,5Dimes,under,SAS,POR,3
2007-10-30 14:45:41-04:00,190.0,1.9090909090909092,-110,Bet365,over,SAS,POR,3
2007-10-30 14:45:41-04:00,190.0,1.9090909090909092,-110,Bet365,under,SAS,POR,3
2007-10-30 14:54:17-04:00,189.0,1.9090909090909092,-110,Bodog Sportsbook,over,SAS,POR,3
2007-10-30 14:54:17-04:00,189.0,1.9090909090909092,-110,Bodog Sportsbook,under,SAS,POR,3
2007-10-30 16:04:30-04:00,190.0,1.9523809523809523,-105,Pinnacle,over,SAS,POR,3
2007-10-30 16:04:30-04:00,190.0,1.9523809523809523,-105,Pinnacle,under,SAS,POR,3
2007-10-30 15:16:52-04:00,197.0,1.9523809523809523,-105,5Dimes,over,LAL,HOU,3
2007-10-30 15:16:52-04:00,197.0,1.9523809523809523,-105,5Dimes,under,LAL,HOU,3
2007-10-30 18:33:04-04:00,197.0,1.9090909090909092,-110,Bet365,over,LAL,HOU,3
2007-10-30 18:33:04-04:00,197.0,1.9090909090909092,-110,Bet365,under,LAL,HOU,3
2007-10-30 18:50:48-04:00,198.0,1.9090909090909092,-110,Bodog Sportsbook,over,LAL,HOU,3
2007-10-30 18:50:48-04:00,198.0,1.9090909090909092,-110,Bodog Sportsbook,under,LAL,HOU,3
2007-10-30 18:28:08-04:00,196.5,1.8695652173913044,-115,Pinnacle,over,LAL,HOU,3
2007-10-30 18:28:08-04:00,196.5,2.05,105,Pinnacle,under,LAL,HOU,3
2007-10-30 18:38:49-04:00,212.0,1.9345794392523366,-107,5Dimes,over,GSW,UTA,3
2007-10-30 18:38:49-04:00,212.0,1.970873786407767,-103,5Dimes,under,GSW,UTA,3
2007-10-30 16:50:45-04:00,211.5,1.9090909090909092,-110,Bet365,over,GSW,UTA,3
2007-10-30 16:50:45-04:00,211.5,1.9090909090909092,-110,Bet365,under,GSW,UTA,3
2007-10-30 14:44:17-04:00,212.0,1.9090909090909092,-110,Bodog Sportsbook,over,GSW,UTA,3
2007-10-30 14:44:17-04:00,212.0,1.9090909090909092,-110,Bodog Sportsbook,under,GSW,UTA,3
2007-10-30 18:32:26-04:00,212.0,1.9803921568627452,-102,Pinnacle,over,GSW,UTA,3
2007-10-30 18:32:26-04:00,212.0,1.9259259259259258,-108,Pinnacle,under,GSW,UTA,3
2007-10-31 11:03:23-04:00,191.0,1.9803921568627452,-102,5Dimes,over,TOR,PHI,3
2007-10-31 11:03:23-04:00,191.0,1.9259259259259258,-108,5Dimes,under,TOR,PHI,3
2007-10-31 10:53:23-04:00,190.5,1.9090909090909092,-110,Bet365,over,TOR,PHI,3
2007-10-31 10:53:23-04:00,190.5,1.9090909090909092,-110,Bet365,under,TOR,PHI,3
2007-10-31 10:56:51-04:00,191.0,1.9090909090909092,-110,Bodog Sportsbook,over,TOR,PHI,3
2007-10-31 10:56:51-04:00,191.0,1.9090909090909092,-110,Bodog Sportsbook,under,TOR,PHI,3
2007-10-31 15:04:31-04:00,191.0,1.99009900990099,-101,Pinnacle,over,TOR,PHI,3
2007-10-31 15:04:31-04:00,191.0,1.9174311926605505,-109,Pinnacle,under,TOR,PHI,3
2007-10-31 15:10:55-04:00,197.0,1.9345794392523366,-107,5Dimes,over,ORL,MIL,3
2007-10-31 15:10:55-04:00,197.0,1.970873786407767,-103,5Dimes,under,ORL,MIL,3
2007-10-31 14:44:55-04:00,197.0,1.9090909090909092,-110,Bet365,over,ORL,MIL,3
2007-10-31 14:44:55-04:00,197.0,1.9090909090909092,-110,Bet365,under,ORL,MIL,3
2007-10-31 14:42:19-04:00,197.0,1.9090909090909092,-110,Bodog Sportsbook,over,ORL,MIL,3
2007-10-31 14:42:19-04:00,197.0,1.9090909090909092,-110,Bodog Sportsbook,under,ORL,MIL,3
2007-10-31 15:06:31-04:00,197.0,1.9345794392523366,-107,Pinnacle,over,ORL,MIL,3
2007-10-31 15:06:31-04:00,197.0,1.970873786407767,-103,Pinnacle,under,ORL,MIL,3
2007-10-31 15:10:54-04:00,203.5,1.9345794392523366,-107,5Dimes,over,IND,WAS,3
2007-10-31 15:10:54-04:00,203.5,1.970873786407767,-103,5Dimes,under,IND,WAS,3
2007-10-31 14:41:09-04:00,203.5,1.9090909090909092,-110,Bet365,over,IND,WAS,3
2007-10-31 14:41:09-04:00,203.5,1.9090909090909092,-110,Bet365,under,IND,WAS,3
2007-10-31 14:37:21-04:00,204.0,1.9090909090909092,-110,Bodog Sportsbook,over,IND,WAS,3
2007-10-31 14:37:21-04:00,204.0,1.9090909090909092,-110,Bodog Sportsbook,under,IND,WAS,3
2007-10-31 15:09:53-04:00,203.5,1.9433962264150944,-106,Pinnacle,over,IND,WAS,3
2007-10-31 15:09:53-04:00,203.5,1.9615384615384615,-104,Pinnacle,under,IND,WAS,3
2007-10-31 15:43:19-04:00,186.0,1.970873786407767,-103,5Dimes,over,BRK,CHI,3
2007-10-31 15:43:19-04:00,186.0,1.9345794392523366,-107,5Dimes,under,BRK,CHI,3
2007-10-31 12:21:09-04:00,187.0,1.9090909090909092,-110,Bet365,over,BRK,CHI,3
2007-10-31 12:21:09-04:00,187.0,1.9090909090909092,-110,Bet365,under,BRK,CHI,3
2007-10-31 15:38:20-04:00,186.0,1.9090909090909092,-110,Bodog Sportsbook,over,BRK,CHI,3
2007-10-31 15:38:20-04:00,186.0,1.9090909090909092,-110,Bodog Sportsbook,under,BRK,CHI,3
2007-10-31 15:39:52-04:00,187.0,2.13,113,Pinnacle,over,BRK,CHI,3
2007-10-31 15:39:52-04:00,187.0,1.8130081300813008,-123,Pinnacle,under,BRK,CHI,3
2007-10-31 16:07:50-04:00,184.0,1.9433962264150944,-106,5Dimes,over,CLE,DAL,3
2007-10-31 16:07:50-04:00,184.0,1.9615384615384615,-104,5Dimes,under,CLE,DAL,3
2007-10-31 15:38:37-04:00,184.0,1.9090909090909092,-110,Bet365,over,CLE,DAL,3
2007-10-31 15:38:37-04:00,184.0,1.9090909090909092,-110,Bet365,under,CLE,DAL,3
2007-10-31 14:57:49-04:00,184.0,1.9090909090909092,-110,Bodog Sportsbook,over,CLE,DAL,3
2007-10-31 14:57:49-04:00,184.0,1.9090909090909092,-110,Bodog Sportsbook,under,CLE,DAL,3
2007-10-31 15:59:33-04:00,184.0,1.9090909090909092,-110,Pinnacle,over,CLE,DAL,3
2007-10-31 15:59:33-04:00,184.0,2.0,100,Pinnacle,under,CLE,DAL,3
2007-10-31 15:53:23-04:00,190.5,1.9523809523809523,-105,5Dimes,over,NOP,SAC,3
2007-10-31 15:53:23-04:00,190.5,1.9523809523809523,-105,5Dimes,under,NOP,SAC,3
2007-10-31 15:59:11-04:00,190.5,1.9090909090909092,-110,Bet365,over,NOP,SAC,3
2007-10-31 15:59:11-04:00,190.5,1.9090909090909092,-110,Bet365,under,NOP,SAC,3
2007-10-31 15:52:21-04:00,190.0,1.8695652173913044,-115,Bodog Sportsbook,over,NOP,SAC,3
2007-10-31 15:52:21-04:00,190.0,1.9523809523809523,-105,Bodog Sportsbook,under,NOP,SAC,3
2007-10-31 16:04:53-04:00,190.5,1.9523809523809523,-105,Pinnacle,over,NOP,SAC,3
2007-10-31 16:04:53-04:00,190.5,1.9523809523809523,-105,Pinnacle,under,NOP,SAC,3
2007-10-31 15:45:50-04:00,201.0,1.99009900990099,-101,5Dimes,over,MEM,SAS,3
2007-10-31 15:45:50-04:00,201.0,1.9174311926605505,-109,5Dimes,under,MEM,SAS,3
2007-10-31 15:37:31-04:00,201.0,1.9090909090909092,-110,Bet365,over,MEM,SAS,3
2007-10-31 15:37:31-04:00,201.0,1.9090909090909092,-110,Bet365,under,MEM,SAS,3
2007-10-31 15:37:50-04:00,201.0,1.9090909090909092,-110,Bodog Sportsbook,over,MEM,SAS,3
2007-10-31 15:37:50-04:00,201.0,1.9090909090909092,-110,Bodog Sportsbook,under,MEM,SAS,3
2007-10-31 16:05:53-04:00,201.0,1.9433962264150944,-106,Pinnacle,over,MEM,SAS,3
2007-10-31 16:05:53-04:00,201.0,1.9615384615384615,-104,Pinnacle,under,MEM,SAS,3
2007-11-01 16:13:56-04:00,179.0,1.9523809523809523,-105,5Dimes,over,MIA,DET,3
2007-11-01 16:13:56-04:00,179.0,1.9523809523809523,-105,5Dimes,under,MIA,DET,3
2007-11-01 14:23:49-04:00,179.5,1.9090909090909092,-110,Bet365,over,MIA,DET,3
2007-11-01 14:23:49-04:00,179.5,1.9090909090909092,-110,Bet365,under,MIA,DET,3
2007-11-01 15:31:33-04:00,179.0,1.9090909090909092,-110,Bodog Sportsbook,over,MIA,DET,3
2007-11-01 15:31:33-04:00,179.0,1.9090909090909092,-110,Bodog Sportsbook,under,MIA,DET,3
2007-11-01 16:16:50-04:00,180.0,2.11,111,Pinnacle,over,MIA,DET,3
2007-11-01 16:16:50-04:00,180.0,1.8264462809917354,-121,Pinnacle,under,MIA,DET,3
2007-11-01 15:09:53-04:00,193.0,1.9803921568627452,-102,5Dimes,over,UTA,HOU,3
2007-11-01 15:09:53-04:00,193.0,1.9259259259259258,-108,5Dimes,under,UTA,HOU,3
2007-11-01 12:03:48-04:00,193.0,1.9090909090909092,-110,Bet365,over,UTA,HOU,3
2007-11-01 12:03:48-04:00,193.0,1.9090909090909092,-110,Bet365,under,UTA,HOU,3
2007-11-01 12:32:35-04:00,193.0,1.9090909090909092,-110,Bodog Sportsbook,over,UTA,HOU,3
2007-11-01 12:32:35-04:00,193.0,1.9090909090909092,-110,Bodog Sportsbook,under,UTA,HOU,3
2007-11-01 17:06:13-04:00,193.0,1.99009900990099,-101,Pinnacle,over,UTA,HOU,3
2007-11-01 17:06:13-04:00,193.0,1.9174311926605505,-109,Pinnacle,under,UTA,HOU,3
2007-11-02 09:43:26-04:00,196.5,1.9090909090909092,-110,5Dimes,over,CHO,MIL,3
2007-11-02 09:43:26-04:00,196.5,1.9090909090909092,-110,5Dimes,under,CHO,MIL,3
2007-11-02 09:42:37-04:00,196.5,1.9090909090909092,-110,Bet365,over,CHO,MIL,3
2007-11-02 09:42:37-04:00,196.5,1.9090909090909092,-110,Bet365,under,CHO,MIL,3
2007-11-02 15:08:33-04:00,196.5,1.970873786407767,-103,Pinnacle,over,CHO,MIL,3
2007-11-02 15:08:33-04:00,196.5,1.9345794392523366,-107,Pinnacle,under,CHO,MIL,3
2007-11-02 14:19:25-04:00,185.0,1.9090909090909092,-110,5Dimes,over,ORL,DET,3
2007-11-02 14:19:25-04:00,185.0,1.9090909090909092,-110,5Dimes,under,ORL,DET,3
2007-11-02 14:20:21-04:00,185.0,1.9090909090909092,-110,Bet365,over,ORL,DET,3
2007-11-02 14:20:21-04:00,185.0,1.9090909090909092,-110,Bet365,under,ORL,DET,3
2007-11-02 14:21:05-04:00,185.0,1.9090909090909092,-110,Bodog Sportsbook,over,ORL,DET,3
2007-11-02 14:21:05-04:00,185.0,1.9090909090909092,-110,Bodog Sportsbook,under,ORL,DET,3
2007-11-02 15:10:16-04:00,185.0,2.12,112,Pinnacle,over,ORL,DET,3
2007-11-02 15:10:16-04:00,185.0,1.819672131147541,-122,Pinnacle,under,ORL,DET,3
2007-11-02 14:36:31-04:00,192.5,1.9090909090909092,-110,5Dimes,over,IND,MIA,3
2007-11-02 14:36:31-04:00,192.5,1.9090909090909092,-110,5Dimes,under,IND,MIA,3
2007-11-02 14:36:45-04:00,192.5,1.9090909090909092,-110,Bet365,over,IND,MIA,3
2007-11-02 14:36:45-04:00,192.5,1.9090909090909092,-110,Bet365,under,IND,MIA,3
2007-11-02 14:36:04-04:00,193.0,1.9523809523809523,-105,Bodog Sportsbook,over,IND,MIA,3
2007-11-02 14:36:04-04:00,193.0,1.8695652173913044,-115,Bodog Sportsbook,under,IND,MIA,3
2007-11-02 15:08:15-04:00,192.5,1.9433962264150944,-106,Pinnacle,over,IND,MIA,3
2007-11-02 15:08:15-04:00,192.5,1.9615384615384615,-104,Pinnacle,under,IND,MIA,3
2007-11-02 14:40:53-04:00,193.5,1.9090909090909092,-110,5Dimes,over,BRK,TOR,3
2007-11-02 14:40:53-04:00,193.5,1.9090909090909092,-110,5Dimes,under,BRK,TOR,3
2007-11-02 14:44:38-04:00,193.0,1.9090909090909092,-110,Bet365,over,BRK,TOR,3
2007-11-02 14:44:38-04:00,193.0,1.9090909090909092,-110,Bet365,under,BRK,TOR,3
2007-11-02 14:40:06-04:00,193.0,1.9090909090909092,-110,Bodog Sportsbook,over,BRK,TOR,3
2007-11-02 14:40:06-04:00,193.0,1.9090909090909092,-110,Bodog Sportsbook,under,BRK,TOR,3
2007-11-02 15:38:14-04:00,193.5,2.02,102,Pinnacle,over,BRK,TOR,3
2007-11-02 15:38:14-04:00,193.5,1.8928571428571428,-112,Pinnacle,under,BRK,TOR,3
2007-11-02 14:43:26-04:00,191.0,1.9090909090909092,-110,5Dimes,over,ATL,DAL,3
2007-11-02 14:43:26-04:00,191.0,1.9090909090909092,-110,5Dimes,under,ATL,DAL,3
2007-11-02 14:44:38-04:00,191.0,1.9090909090909092,-110,Bet365,over,ATL,DAL,3
2007-11-02 14:44:38-04:00,191.0,1.9090909090909092,-110,Bet365,under,ATL,DAL,3
2007-11-02 14:42:06-04:00,191.0,1.9090909090909092,-110,Bodog Sportsbook,over,ATL,DAL,3
2007-11-02 14:42:06-04:00,191.0,1.9090909090909092,-110,Bodog Sportsbook,under,ATL,DAL,3
2007-11-02 14:57:54-04:00,191.0,1.9090909090909092,-110,Pinnacle,over,ATL,DAL,3
2007-11-02 14:57:54-04:00,191.0,2.0,100,Pinnacle,under,ATL,DAL,3
2007-11-02 09:40:44-04:00,186.5,1.9090909090909092,-110,Bet365,over,CLE,NYK,3
2007-11-02 09:40:44-04:00,186.5,1.9090909090909092,-110,Bet365,under,CLE,NYK,3
2007-11-02 15:26:33-04:00,186.5,1.970873786407767,-103,Pinnacle,over,CLE,NYK,3
2007-11-02 15:26:33-04:00,186.5,1.9345794392523366,-107,Pinnacle,under,CLE,NYK,3
2007-11-02 15:34:24-04:00,204.5,1.9090909090909092,-110,5Dimes,over,BOS,WAS,3
2007-11-02 15:34:24-04:00,204.5,1.9090909090909092,-110,5Dimes,under,BOS,WAS,3
2007-11-02 15:34:22-04:00,204.5,1.9090909090909092,-110,Bet365,over,BOS,WAS,3
2007-11-02 15:34:22-04:00,204.5,1.9090909090909092,-110,Bet365,under,BOS,WAS,3
2007-11-02 15:37:06-04:00,205.0,1.9090909090909092,-110,Bodog Sportsbook,over,BOS,WAS,3
2007-11-02 15:37:06-04:00,205.0,1.9090909090909092,-110,Bodog Sportsbook,under,BOS,WAS,3
2007-11-02 16:06:54-04:00,204.5,2.0,100,Pinnacle,over,BOS,WAS,3
2007-11-02 16:06:54-04:00,204.5,1.9090909090909092,-110,Pinnacle,under,BOS,WAS,3
2007-11-02 15:47:54-04:00,201.0,1.9090909090909092,-110,5Dimes,over,NOP,POR,3
2007-11-02 15:47:54-04:00,201.0,1.9090909090909092,-110,5Dimes,under,NOP,POR,3
2007-11-02 16:02:16-04:00,202.5,1.9090909090909092,-110,Bet365,over,NOP,POR,3
2007-11-02 16:02:16-04:00,202.5,1.9090909090909092,-110,Bet365,under,NOP,POR,3
2007-11-02 16:00:06-04:00,203.0,1.9523809523809523,-105,Bodog Sportsbook,over,NOP,POR,3
2007-11-02 16:00:06-04:00,203.0,1.8695652173913044,-115,Bodog Sportsbook,under,NOP,POR,3
2007-11-02 16:07:55-04:00,202.5,1.9090909090909092,-110,Pinnacle,over,NOP,POR,3
2007-11-02 16:07:55-04:00,202.5,2.0,100,Pinnacle,under,NOP,POR,3
2007-11-02 12:26:24-04:00,208.0,1.9090909090909092,-110,5Dimes,over,MIN,DEN,3
2007-11-02 12:26:24-04:00,208.0,1.9090909090909092,-110,5Dimes,under,MIN,DEN,3
2007-11-02 09:30:12-04:00,208.0,1.9090909090909092,-110,Bet365,over,MIN,DEN,3
2007-11-02 09:30:12-04:00,208.0,1.9090909090909092,-110,Bet365,under,MIN,DEN,3
2007-11-02 13:47:37-04:00,208.0,1.9090909090909092,-110,Bodog Sportsbook,over,MIN,DEN,3
