datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2010-10-05 15:28:20-04:00,0,1.1666666666666667,-600,5Dimes,MIA,MIA,DET,1
2010-10-05 15:28:20-04:00,0,5.5,450,5Dimes,DET,MIA,DET,1
2010-10-05 14:53:46-04:00,0,1.1754385964912282,-570,Pinnacle,MIA,MIA,DET,1
2010-10-05 14:53:46-04:00,0,5.76,476,Pinnacle,DET,MIA,DET,1
2010-10-06 09:38:23-04:00,0,2.55,155,5Dimes,MIN,MIN,NYK,1
2010-10-06 09:38:23-04:00,0,1.5714285714285714,-175,5Dimes,NYK,MIN,NYK,1
2010-10-06 15:31:24-04:00,0,1.3333333333333333,-300,5Dimes,BOS,BOS,PHI,1
2010-10-06 15:31:24-04:00,0,3.5,250,5Dimes,PHI,BOS,PHI,1
2010-10-07 14:26:07-04:00,0,3.2,220,5Dimes,BRK,BRK,BOS,1
2010-10-07 14:26:07-04:00,0,1.3846153846153846,-260,5Dimes,BOS,BRK,BOS,1
2010-10-07 15:02:40-04:00,0,3.17,217,Pinnacle,BRK,BRK,BOS,1
2010-10-07 15:02:40-04:00,0,1.4098360655737705,-244,Pinnacle,BOS,BRK,BOS,1
2010-10-08 16:35:23-04:00,0,2.95,195,5Dimes,OKC,MIA,OKC,1
2010-10-08 16:35:23-04:00,0,1.425531914893617,-235,5Dimes,MIA,MIA,OKC,1
2010-10-08 16:35:21-04:00,0,3.01,201,Pinnacle,OKC,MIA,OKC,1
2010-10-08 16:35:21-04:00,0,1.4444444444444444,-225,Pinnacle,MIA,MIA,OKC,1
2010-10-11 15:03:52-04:00,0,3.0,200,5Dimes,ATL,DET,ATL,1
2010-10-11 15:03:52-04:00,0,1.4166666666666667,-240,5Dimes,DET,DET,ATL,1
2010-10-11 15:34:55-04:00,0,3.01,201,Pinnacle,ATL,DET,ATL,1
2010-10-11 15:34:55-04:00,0,1.4444444444444444,-225,Pinnacle,DET,DET,ATL,1
2010-10-12 15:05:10-04:00,0,1.4761904761904763,-210,5Dimes,BOS,PHI,BOS,1
2010-10-12 15:05:10-04:00,0,2.75,175,5Dimes,PHI,PHI,BOS,1
2010-10-12 15:06:13-04:00,0,1.505050505050505,-198,Pinnacle,BOS,PHI,BOS,1
2010-10-12 15:06:13-04:00,0,2.78,178,Pinnacle,PHI,PHI,BOS,1
2010-10-13 14:13:18-04:00,0,2.9,190,5Dimes,NYK,NYK,BOS,1
2010-10-13 14:13:18-04:00,0,1.434782608695652,-230,5Dimes,BOS,NYK,BOS,1
2010-10-13 14:45:55-04:00,0,3.0,200,Pinnacle,NYK,NYK,BOS,1
2010-10-13 14:45:55-04:00,0,1.4464285714285714,-224,Pinnacle,BOS,NYK,BOS,1
2010-10-14 14:57:04-04:00,0,1.7692307692307692,-130,5Dimes,SAS,CLE,SAS,1
2010-10-14 14:57:04-04:00,0,2.1,110,5Dimes,CLE,CLE,SAS,1
2010-10-14 15:31:39-04:00,0,1.78125,-128,Pinnacle,SAS,CLE,SAS,1
2010-10-14 15:31:39-04:00,0,2.16,116,Pinnacle,CLE,CLE,SAS,1
2010-10-15 14:59:09-04:00,0,2.45,145,5Dimes,TOR,TOR,BOS,1
2010-10-15 14:59:09-04:00,0,1.606060606060606,-165,5Dimes,BOS,TOR,BOS,1
2010-10-15 15:00:10-04:00,0,2.48,148,Pinnacle,TOR,TOR,BOS,1
2010-10-15 15:00:10-04:00,0,1.6097560975609757,-164,Pinnacle,BOS,TOR,BOS,1
2010-10-18 15:06:23-04:00,0,2.45,145,5Dimes,OKC,SAS,OKC,1
2010-10-18 15:06:23-04:00,0,1.606060606060606,-165,5Dimes,SAS,SAS,OKC,1
2010-10-18 14:46:22-04:00,0,2.46,146,Pinnacle,OKC,SAS,OKC,1
2010-10-18 14:46:22-04:00,0,1.617283950617284,-162,Pinnacle,SAS,SAS,OKC,1
2010-10-19 14:45:07-04:00,0,1.6451612903225807,-155,5Dimes,CLE,CLE,PHI,1
2010-10-19 14:45:07-04:00,0,2.35,135,5Dimes,PHI,CLE,PHI,1
2010-10-19 14:45:10-04:00,0,1.6578947368421053,-152,Pinnacle,CLE,CLE,PHI,1
2010-10-19 14:45:10-04:00,0,2.37,137,Pinnacle,PHI,CLE,PHI,1
2010-10-20 15:34:18-04:00,0,4.05,305,5Dimes,BRK,BOS,BRK,1
2010-10-20 15:34:18-04:00,0,1.273972602739726,-365,5Dimes,BOS,BOS,BRK,1
2010-10-20 15:39:20-04:00,0,4.18,318,Pinnacle,BRK,BOS,BRK,1
2010-10-20 15:39:20-04:00,0,1.273972602739726,-365,Pinnacle,BOS,BOS,BRK,1
2010-10-21 13:07:41-04:00,0,1.4761904761904763,-210,5Dimes,MIA,ATL,MIA,1
2010-10-21 13:07:41-04:00,0,2.75,175,5Dimes,ATL,ATL,MIA,1
2010-10-21 13:37:11-04:00,0,1.4878048780487805,-205,Pinnacle,MIA,ATL,MIA,1
2010-10-21 13:37:11-04:00,0,2.84,184,Pinnacle,ATL,ATL,MIA,1
2010-10-22 14:19:30-04:00,0,1.606060606060606,-165,5Dimes,MEM,DET,MEM,1
2010-10-22 14:19:30-04:00,0,2.45,145,5Dimes,DET,DET,MEM,1
2010-10-22 15:15:36-04:00,0,1.6211180124223603,-161,Pinnacle,MEM,DET,MEM,1
2010-10-22 15:15:36-04:00,0,2.45,145,Pinnacle,DET,DET,MEM,1
2010-10-26 15:17:35-04:00,0,1.9523809523809523,-105,5Dimes,MIA,BOS,MIA,1
2010-10-26 15:17:35-04:00,0,1.9523809523809523,-105,5Dimes,BOS,BOS,MIA,1
2010-10-26 15:21:49-04:00,0,1.9090909090909092,-110,Bet365,MIA,BOS,MIA,1
2010-10-26 15:21:49-04:00,0,1.9090909090909092,-110,Bet365,BOS,BOS,MIA,1
2010-10-26 15:37:13-04:00,0,1.9090909090909092,-110,Pinnacle,MIA,BOS,MIA,1
2010-10-26 15:37:13-04:00,0,2.0,100,Pinnacle,BOS,BOS,MIA,1
