datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2021-10-03 12:46:50-04:00,0,1.6666666666666667,-150,5Dimes,LAL,LAL,BRK,1
2021-10-03 12:46:50-04:00,0,2.3,130,5Dimes,BRK,LAL,BRK,1
2021-10-03 11:55:17-04:00,0,1.6451612903225807,-155,Bet365,LAL,LAL,BRK,1
2021-10-03 11:55:17-04:00,0,2.35,135,Bet365,BRK,LAL,BRK,1
2021-10-03 13:07:37-04:00,0,1.6666666666666667,-150,Bodog Sportsbook,LAL,LAL,BRK,1
2021-10-03 13:07:37-04:00,0,2.3,130,Bodog Sportsbook,BRK,LAL,BRK,1
2021-10-03 15:35:07-04:00,0,1.6211180124223603,-161,Pinnacle,LAL,LAL,BRK,1
2021-10-03 15:35:07-04:00,0,2.36,136,Pinnacle,BRK,LAL,BRK,1
2021-10-03 15:38:07-04:00,0,1.625,-160,Intertops,LAL,LAL,BRK,1
2021-10-03 15:38:07-04:00,0,2.4,140,Intertops,BRK,LAL,BRK,1
2021-10-03 11:49:54-04:00,0,1.6666666666666667,-150,WagerWeb,LAL,LAL,BRK,1
2021-10-03 11:49:54-04:00,0,2.3,130,WagerWeb,BRK,LAL,BRK,1
2021-10-03 15:17:51-04:00,0,1.625,-160,GTbets,LAL,LAL,BRK,1
2021-10-03 15:17:51-04:00,0,2.4,140,GTbets,BRK,LAL,BRK,1
2021-10-03 15:30:53-04:00,0,1.625,-160,MyBookie,LAL,LAL,BRK,1
2021-10-03 15:30:53-04:00,0,2.35,135,MyBookie,BRK,LAL,BRK,1
2021-10-04 19:14:44-04:00,0,1.6451612903225807,-155,5Dimes,MIA,MIA,ATL,1
2021-10-04 19:14:44-04:00,0,2.35,135,5Dimes,ATL,MIA,ATL,1
2021-10-04 19:18:54-04:00,0,1.6896551724137931,-145,Bet365,MIA,MIA,ATL,1
2021-10-04 19:18:54-04:00,0,2.25,125,Bet365,ATL,MIA,ATL,1
2021-10-04 19:17:40-04:00,0,1.6896551724137931,-145,Bodog Sportsbook,MIA,MIA,ATL,1
2021-10-04 19:17:40-04:00,0,2.25,125,Bodog Sportsbook,ATL,MIA,ATL,1
2021-10-04 19:33:43-04:00,0,1.6849315068493151,-146,Pinnacle,MIA,MIA,ATL,1
2021-10-04 19:33:43-04:00,0,2.25,125,Pinnacle,ATL,MIA,ATL,1
2021-10-04 19:20:28-04:00,0,1.6451612903225807,-155,Intertops,MIA,MIA,ATL,1
2021-10-04 19:20:28-04:00,0,2.35,135,Intertops,ATL,MIA,ATL,1
2021-10-04 19:18:28-04:00,0,1.6329113924050633,-158,Sports Interaction,MIA,MIA,ATL,1
2021-10-04 19:18:28-04:00,0,2.32,132,Sports Interaction,ATL,MIA,ATL,1
2021-10-04 19:17:45-04:00,0,1.6666666666666667,-150,WagerWeb,MIA,MIA,ATL,1
2021-10-04 19:17:45-04:00,0,2.3,130,WagerWeb,ATL,MIA,ATL,1
2021-10-04 19:21:30-04:00,0,1.6896551724137931,-145,GTbets,MIA,MIA,ATL,1
2021-10-04 19:21:30-04:00,0,2.25,125,GTbets,ATL,MIA,ATL,1
2021-10-04 19:26:06-04:00,0,1.6896551724137931,-145,MyBookie,MIA,MIA,ATL,1
2021-10-04 19:26:06-04:00,0,2.25,125,MyBookie,ATL,MIA,ATL,1
2021-10-04 17:08:47-04:00,0,3.4,240,5Dimes,ORL,BOS,ORL,1
2021-10-04 17:08:47-04:00,0,1.3571428571428572,-280,5Dimes,BOS,BOS,ORL,1
2021-10-04 18:13:09-04:00,0,3.35,235,Bet365,ORL,BOS,ORL,1
2021-10-04 18:13:09-04:00,0,1.3448275862068966,-290,Bet365,BOS,BOS,ORL,1
2021-10-04 19:31:15-04:00,0,3.3,230,Bodog Sportsbook,ORL,BOS,ORL,1
2021-10-04 19:31:15-04:00,0,1.3571428571428572,-280,Bodog Sportsbook,BOS,BOS,ORL,1
2021-10-04 19:33:43-04:00,0,3.3,230,Pinnacle,ORL,BOS,ORL,1
2021-10-04 19:33:43-04:00,0,1.3460207612456747,-289,Pinnacle,BOS,BOS,ORL,1
2021-10-04 17:07:57-04:00,0,3.4,240,Intertops,ORL,BOS,ORL,1
2021-10-04 17:07:57-04:00,0,1.3571428571428572,-280,Intertops,BOS,BOS,ORL,1
2021-10-04 17:07:51-04:00,0,3.33,233,Sports Interaction,ORL,BOS,ORL,1
2021-10-04 17:07:51-04:00,0,1.3546099290780143,-282,Sports Interaction,BOS,BOS,ORL,1
2021-10-04 17:07:45-04:00,0,3.35,235,WagerWeb,ORL,BOS,ORL,1
2021-10-04 17:07:45-04:00,0,1.3508771929824561,-285,WagerWeb,BOS,BOS,ORL,1
2021-10-04 19:34:09-04:00,0,3.35,235,GTbets,ORL,BOS,ORL,1
2021-10-04 19:34:09-04:00,0,1.3571428571428572,-280,GTbets,BOS,BOS,ORL,1
2021-10-04 17:08:48-04:00,0,3.35,235,MyBookie,ORL,BOS,ORL,1
2021-10-04 17:08:48-04:00,0,1.3448275862068966,-290,MyBookie,BOS,BOS,ORL,1
2021-10-04 16:58:24-04:00,0,2.45,145,5Dimes,OKC,OKC,CHO,1
2021-10-04 16:58:24-04:00,0,1.606060606060606,-165,5Dimes,CHO,OKC,CHO,1
2021-10-04 19:18:54-04:00,0,2.45,145,Bet365,OKC,OKC,CHO,1
2021-10-04 19:18:54-04:00,0,1.606060606060606,-165,Bet365,CHO,OKC,CHO,1
2021-10-04 19:13:01-04:00,0,2.45,145,Bodog Sportsbook,OKC,OKC,CHO,1
2021-10-04 19:13:01-04:00,0,1.588235294117647,-170,Bodog Sportsbook,CHO,OKC,CHO,1
2021-10-04 20:02:40-04:00,0,2.44,144,Pinnacle,OKC,OKC,CHO,1
2021-10-04 20:02:40-04:00,0,1.5847953216374269,-171,Pinnacle,CHO,OKC,CHO,1
2021-10-04 17:07:57-04:00,0,2.45,145,Intertops,OKC,OKC,CHO,1
2021-10-04 17:07:57-04:00,0,1.606060606060606,-165,Intertops,CHO,OKC,CHO,1
2021-10-04 17:07:51-04:00,0,2.41,141,Sports Interaction,OKC,OKC,CHO,1
2021-10-04 17:07:51-04:00,0,1.5917159763313609,-169,Sports Interaction,CHO,OKC,CHO,1
2021-10-04 12:12:22-04:00,0,2.45,145,WagerWeb,OKC,OKC,CHO,1
2021-10-04 12:12:22-04:00,0,1.606060606060606,-165,WagerWeb,CHO,OKC,CHO,1
2021-10-04 11:15:41-04:00,0,2.45,145,GTbets,OKC,OKC,CHO,1
2021-10-04 18:44:53-04:00,0,1.588235294117647,-170,GTbets,CHO,OKC,CHO,1
2021-10-04 18:49:36-04:00,0,2.45,145,MyBookie,OKC,OKC,CHO,1
2021-10-04 18:49:36-04:00,0,1.588235294117647,-170,MyBookie,CHO,OKC,CHO,1
2021-10-04 14:28:59-04:00,0,1.6896551724137931,-145,5Dimes,MIN,MIN,NOP,1
2021-10-04 14:28:59-04:00,0,2.25,125,5Dimes,NOP,MIN,NOP,1
2021-10-04 14:36:58-04:00,0,1.6896551724137931,-145,Bet365,MIN,MIN,NOP,1
2021-10-04 14:36:58-04:00,0,2.25,125,Bet365,NOP,MIN,NOP,1
