datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2017-09-30 20:19:09-04:00,9.0,1.9090909090909092,-110,5Dimes,DEN,GSW,DEN,2
2017-09-30 20:19:09-04:00,-9.0,1.9090909090909092,-110,5Dimes,GSW,GSW,DEN,2
2017-09-30 20:31:12-04:00,8.5,1.9523809523809523,-105,Bet365,DEN,GSW,DEN,2
2017-09-30 20:31:12-04:00,-8.5,1.8695652173913044,-115,Bet365,GSW,GSW,DEN,2
2017-09-30 20:27:11-04:00,9.0,1.8695652173913044,-115,Bodog Sportsbook,DEN,GSW,DEN,2
2017-09-30 20:27:11-04:00,-9.0,1.9523809523809523,-105,Bodog Sportsbook,GSW,GSW,DEN,2
2017-09-30 20:26:51-04:00,9.0,1.847457627118644,-118,Pinnacle,DEN,GSW,DEN,2
2017-09-30 20:26:51-04:00,-9.0,2.01,101,Pinnacle,GSW,GSW,DEN,2
2017-09-30 20:20:18-04:00,9.0,1.9090909090909092,-110,Intertops,DEN,GSW,DEN,2
2017-09-30 20:20:18-04:00,-9.0,1.9090909090909092,-110,Intertops,GSW,GSW,DEN,2
2017-09-30 20:27:02-04:00,9.0,1.9090909090909092,-110,Sports Interaction,DEN,GSW,DEN,2
2017-09-30 20:27:02-04:00,-9.0,1.9090909090909092,-110,Sports Interaction,GSW,GSW,DEN,2
2017-09-30 20:28:50-04:00,9.0,1.8695652173913044,-115,WagerWeb,DEN,GSW,DEN,2
2017-09-30 20:28:50-04:00,-9.0,1.9523809523809523,-105,WagerWeb,GSW,GSW,DEN,2
2017-09-30 20:23:28-04:00,9.0,1.9090909090909092,-110,GTbets,DEN,GSW,DEN,2
2017-09-30 20:23:28-04:00,-9.0,1.9090909090909092,-110,GTbets,GSW,GSW,DEN,2
2017-09-30 20:32:01-04:00,8.5,1.9523809523809523,-105,MyBookie,DEN,GSW,DEN,2
2017-09-30 20:32:01-04:00,-8.5,1.8695652173913044,-115,MyBookie,GSW,GSW,DEN,2
2017-09-30 21:28:43-04:00,-4.5,1.9090909090909092,-110,5Dimes,MIN,LAL,MIN,2
2017-09-30 21:28:43-04:00,4.5,1.9090909090909092,-110,5Dimes,LAL,LAL,MIN,2
2017-09-30 21:36:34-04:00,-4.0,1.8695652173913044,-115,Bet365,MIN,LAL,MIN,2
2017-09-30 21:36:34-04:00,4.0,1.9523809523809523,-105,Bet365,LAL,LAL,MIN,2
2017-09-30 21:29:36-04:00,-4.5,1.9090909090909092,-110,Bodog Sportsbook,MIN,LAL,MIN,2
2017-09-30 21:29:36-04:00,4.5,1.9090909090909092,-110,Bodog Sportsbook,LAL,LAL,MIN,2
2017-09-30 22:02:18-04:00,-4.0,1.8547008547008548,-117,Pinnacle,MIN,LAL,MIN,2
2017-09-30 22:02:18-04:00,4.0,2.0,100,Pinnacle,LAL,LAL,MIN,2
2017-09-30 21:32:45-04:00,-4.5,1.9090909090909092,-110,Intertops,MIN,LAL,MIN,2
2017-09-30 21:32:45-04:00,4.5,1.9090909090909092,-110,Intertops,LAL,LAL,MIN,2
2017-09-30 21:37:09-04:00,-4.5,1.9090909090909092,-110,Sports Interaction,MIN,LAL,MIN,2
2017-09-30 21:37:09-04:00,4.5,1.9090909090909092,-110,Sports Interaction,LAL,LAL,MIN,2
