datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2011-12-16 18:35:58-05:00,0,2.15,115,5Dimes,WAS,WAS,PHI,1
2011-12-16 18:35:58-05:00,0,1.8,-125,5Dimes,PHI,WAS,PHI,1
2011-12-16 18:47:07-05:00,0,2.1,110,Bet365,WAS,WAS,PHI,1
2011-12-16 18:47:07-05:00,0,1.7692307692307692,-130,Bet365,PHI,WAS,PHI,1
2011-12-16 19:01:00-05:00,0,2.16,116,Pinnacle,WAS,WAS,PHI,1
2011-12-16 19:01:00-05:00,0,1.78125,-128,Pinnacle,PHI,WAS,PHI,1
2011-12-16 18:55:09-05:00,0,2.1,110,Sports Interaction,WAS,WAS,PHI,1
2011-12-16 18:55:09-05:00,0,1.7692307692307692,-130,Sports Interaction,PHI,WAS,PHI,1
2011-12-16 18:44:48-05:00,0,2.6,160,5Dimes,IND,IND,CHI,1
2011-12-16 18:44:48-05:00,0,1.588235294117647,-170,5Dimes,CHI,IND,CHI,1
2011-12-16 18:34:06-05:00,0,2.6,160,Bet365,IND,IND,CHI,1
2011-12-16 18:34:06-05:00,0,1.5555555555555556,-180,Bet365,CHI,IND,CHI,1
2011-12-16 19:01:09-05:00,0,2.56,156,Pinnacle,IND,IND,CHI,1
2011-12-16 19:01:09-05:00,0,1.5780346820809248,-173,Pinnacle,CHI,IND,CHI,1
2011-12-16 18:42:49-05:00,0,2.5,150,Sports Interaction,IND,IND,CHI,1
2011-12-16 18:42:49-05:00,0,1.5555555555555556,-180,Sports Interaction,CHI,IND,CHI,1
2011-12-16 18:09:59-05:00,0,1.4761904761904763,-210,5Dimes,DET,DET,CLE,1
2011-12-16 18:09:59-05:00,0,2.9,190,5Dimes,CLE,DET,CLE,1
2011-12-16 18:32:05-05:00,0,1.434782608695652,-230,Bet365,DET,DET,CLE,1
2011-12-16 18:32:05-05:00,0,2.9,190,Bet365,CLE,DET,CLE,1
2011-12-16 18:08:37-05:00,0,1.4651162790697674,-215,Pinnacle,DET,DET,CLE,1
2011-12-16 18:08:37-05:00,0,2.93,193,Pinnacle,CLE,DET,CLE,1
