datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2017-09-30 20:28:12-04:00,223.5,1.9090909090909092,-110,5Dimes,over,GSW,DEN,3
2017-09-30 20:28:12-04:00,223.5,1.9090909090909092,-110,5Dimes,under,GSW,DEN,3
2017-09-30 20:29:04-04:00,223.5,1.9090909090909092,-110,Bet365,over,GSW,DEN,3
2017-09-30 20:29:04-04:00,223.5,1.9090909090909092,-110,Bet365,under,GSW,DEN,3
2017-09-30 20:30:00-04:00,223.0,1.8695652173913044,-115,Bodog Sportsbook,over,GSW,DEN,3
2017-09-30 20:30:00-04:00,223.0,1.9523809523809523,-105,Bodog Sportsbook,under,GSW,DEN,3
2017-09-30 20:27:42-04:00,222.5,1.7936507936507937,-126,Pinnacle,over,GSW,DEN,3
2017-09-30 20:27:42-04:00,222.5,2.08,108,Pinnacle,under,GSW,DEN,3
2017-09-30 20:25:35-04:00,223.0,1.9090909090909092,-110,Intertops,over,GSW,DEN,3
2017-09-30 20:25:35-04:00,223.0,1.9090909090909092,-110,Intertops,under,GSW,DEN,3
2017-09-30 19:06:24-04:00,223.0,1.9090909090909092,-110,Sports Interaction,over,GSW,DEN,3
2017-09-30 19:06:24-04:00,223.0,1.9090909090909092,-110,Sports Interaction,under,GSW,DEN,3
2017-09-30 20:26:43-04:00,222.5,1.8333333333333333,-120,WagerWeb,over,GSW,DEN,3
2017-09-30 20:26:43-04:00,222.5,2.0,100,WagerWeb,under,GSW,DEN,3
2017-09-30 20:29:03-04:00,223.5,1.9090909090909092,-110,GTbets,over,GSW,DEN,3
2017-09-30 20:29:03-04:00,223.5,1.9090909090909092,-110,GTbets,under,GSW,DEN,3
2017-09-30 20:29:58-04:00,223.5,1.9090909090909092,-110,MyBookie,over,GSW,DEN,3
2017-09-30 20:29:58-04:00,223.5,1.9090909090909092,-110,MyBookie,under,GSW,DEN,3
2017-09-30 21:28:36-04:00,216.0,1.9090909090909092,-110,5Dimes,over,LAL,MIN,3
2017-09-30 21:28:36-04:00,216.0,1.9090909090909092,-110,5Dimes,under,LAL,MIN,3
2017-09-30 21:27:54-04:00,215.5,1.9090909090909092,-110,Bet365,over,LAL,MIN,3
2017-09-30 21:27:54-04:00,215.5,1.9090909090909092,-110,Bet365,under,LAL,MIN,3
2017-09-30 21:32:24-04:00,215.5,1.8695652173913044,-115,Bodog Sportsbook,over,LAL,MIN,3
2017-09-30 21:32:24-04:00,215.5,1.9523809523809523,-105,Bodog Sportsbook,under,LAL,MIN,3
2017-09-30 19:47:31-04:00,214.5,1.9090909090909092,-110,Pinnacle,over,LAL,MIN,3
2017-09-30 19:47:31-04:00,214.5,1.9433962264150944,-106,Pinnacle,under,LAL,MIN,3
2017-09-30 19:21:42-04:00,215.0,1.9090909090909092,-110,Intertops,over,LAL,MIN,3
2017-09-30 19:21:42-04:00,215.0,1.9090909090909092,-110,Intertops,under,LAL,MIN,3
2017-09-30 21:37:09-04:00,216.0,1.9090909090909092,-110,Sports Interaction,over,LAL,MIN,3
2017-09-30 21:37:09-04:00,216.0,1.9090909090909092,-110,Sports Interaction,under,LAL,MIN,3
2017-09-30 22:00:00-04:00,215.5,1.8695652173913044,-115,WagerWeb,over,LAL,MIN,3
2017-09-30 22:00:00-04:00,215.5,1.9523809523809523,-105,WagerWeb,under,LAL,MIN,3
2017-09-30 21:30:17-04:00,216.0,1.9090909090909092,-110,GTbets,over,LAL,MIN,3
2017-09-30 21:30:17-04:00,216.0,1.9090909090909092,-110,GTbets,under,LAL,MIN,3
2017-09-30 21:30:13-04:00,216.0,1.9090909090909092,-110,MyBookie,over,LAL,MIN,3
2017-09-30 21:30:13-04:00,216.0,1.9090909090909092,-110,MyBookie,under,LAL,MIN,3
2017-10-01 18:07:45-04:00,201.0,1.9090909090909092,-110,5Dimes,over,MIA,ATL,3
2017-10-01 18:07:45-04:00,201.0,1.9090909090909092,-110,5Dimes,under,MIA,ATL,3
2017-10-01 18:04:55-04:00,202.0,1.9090909090909092,-110,Bet365,over,MIA,ATL,3
2017-10-01 18:04:55-04:00,202.0,1.9090909090909092,-110,Bet365,under,MIA,ATL,3
2017-10-01 15:14:36-04:00,202.5,1.9090909090909092,-110,Bodog Sportsbook,over,MIA,ATL,3
2017-10-01 15:14:36-04:00,202.5,1.9090909090909092,-110,Bodog Sportsbook,under,MIA,ATL,3
2017-10-01 18:04:55-04:00,202.0,2.2,120,Pinnacle,over,MIA,ATL,3
2017-10-01 18:04:55-04:00,202.0,1.7142857142857142,-140,Pinnacle,under,MIA,ATL,3
