datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2013-10-05 18:59:33-04:00,0,1.4444444444444444,-225,5Dimes,IND,IND,CHI,1
2013-10-05 18:59:33-04:00,0,2.85,185,5Dimes,CHI,IND,CHI,1
2013-10-05 11:39:04-04:00,0,1.4444444444444444,-225,Sports Interaction,IND,IND,CHI,1
2013-10-05 11:39:04-04:00,0,2.85,185,Sports Interaction,CHI,IND,CHI,1
2013-10-05 22:03:27-04:00,0,4.25,325,5Dimes,LAL,LAL,GSW,1
2013-10-05 22:03:27-04:00,0,1.25,-400,5Dimes,GSW,LAL,GSW,1
2013-10-05 21:07:40-04:00,0,3.8,280,Sports Interaction,LAL,LAL,GSW,1
2013-10-05 21:07:40-04:00,0,1.2777777777777777,-360,Sports Interaction,GSW,LAL,GSW,1
2013-10-06 19:23:23-04:00,0,1.4545454545454546,-220,5Dimes,DEN,LAL,DEN,1
2013-10-06 19:23:23-04:00,0,2.8,180,5Dimes,LAL,LAL,DEN,1
2013-10-06 19:23:27-04:00,0,1.4545454545454546,-220,Bet365,DEN,LAL,DEN,1
2013-10-06 19:23:27-04:00,0,2.8,180,Bet365,LAL,LAL,DEN,1
2013-10-06 11:56:18-04:00,0,1.4545454545454546,-220,Intertops,DEN,LAL,DEN,1
2013-10-06 11:56:18-04:00,0,2.8,180,Intertops,LAL,LAL,DEN,1
2013-10-07 14:12:31-04:00,0,2.3,130,5Dimes,TOR,BOS,TOR,1
2013-10-07 14:12:31-04:00,0,1.6666666666666667,-150,5Dimes,BOS,BOS,TOR,1
2013-10-07 19:27:35-04:00,0,2.3,130,Bet365,TOR,BOS,TOR,1
2013-10-07 19:27:35-04:00,0,1.6666666666666667,-150,Bet365,BOS,BOS,TOR,1
2013-10-07 19:27:05-04:00,0,2.29,129,Pinnacle,TOR,BOS,TOR,1
2013-10-07 19:27:05-04:00,0,1.6993006993006994,-143,Pinnacle,BOS,BOS,TOR,1
2013-10-07 15:50:22-04:00,0,2.3,130,Intertops,TOR,BOS,TOR,1
2013-10-07 15:50:22-04:00,0,1.6666666666666667,-150,Intertops,BOS,BOS,TOR,1
2013-10-07 16:58:04-04:00,0,2.4,140,Sports Interaction,TOR,BOS,TOR,1
2013-10-07 16:58:04-04:00,0,1.606060606060606,-165,Sports Interaction,BOS,BOS,TOR,1
2013-10-07 19:29:26-04:00,0,1.263157894736842,-380,5Dimes,MIA,MIA,ATL,1
2013-10-07 19:29:26-04:00,0,4.15,315,5Dimes,ATL,MIA,ATL,1
2013-10-07 19:32:03-04:00,0,1.2777777777777777,-360,Bet365,MIA,MIA,ATL,1
2013-10-07 19:32:03-04:00,0,3.8,280,Bet365,ATL,MIA,ATL,1
2013-10-07 19:31:45-04:00,0,1.2857142857142858,-350,Pinnacle,MIA,MIA,ATL,1
2013-10-07 19:31:45-04:00,0,4.05,305,Pinnacle,ATL,MIA,ATL,1
2013-10-07 18:10:26-04:00,0,1.2857142857142858,-350,Intertops,MIA,MIA,ATL,1
2013-10-07 18:10:26-04:00,0,3.8,280,Intertops,ATL,MIA,ATL,1
2013-10-07 18:08:15-04:00,0,1.25,-400,Sports Interaction,MIA,MIA,ATL,1
2013-10-07 18:08:15-04:00,0,4.1,310,Sports Interaction,ATL,MIA,ATL,1
2013-10-07 19:01:42-04:00,0,2.1,110,5Dimes,MEM,CHI,MEM,1
2013-10-07 19:01:42-04:00,0,1.7692307692307692,-130,5Dimes,CHI,CHI,MEM,1
2013-10-07 19:02:03-04:00,0,2.1,110,Bet365,MEM,CHI,MEM,1
2013-10-07 19:02:03-04:00,0,1.7692307692307692,-130,Bet365,CHI,CHI,MEM,1
2013-10-07 20:05:39-04:00,0,2.05,105,Pinnacle,MEM,CHI,MEM,1
2013-10-07 20:05:39-04:00,0,1.8620689655172413,-116,Pinnacle,CHI,CHI,MEM,1
2013-10-07 15:51:21-04:00,0,2.0,100,Intertops,MEM,CHI,MEM,1
2013-10-07 15:51:21-04:00,0,1.8333333333333333,-120,Intertops,CHI,CHI,MEM,1
2013-10-07 15:16:48-04:00,0,2.05,105,Sports Interaction,MEM,CHI,MEM,1
2013-10-07 15:16:48-04:00,0,1.8,-125,Sports Interaction,CHI,CHI,MEM,1
2013-10-07 20:35:37-04:00,0,1.4761904761904763,-210,5Dimes,DAL,DAL,NOP,1
2013-10-07 20:35:37-04:00,0,2.75,175,5Dimes,NOP,DAL,NOP,1
2013-10-07 20:25:33-04:00,0,1.4761904761904763,-210,Bet365,DAL,DAL,NOP,1
2013-10-07 20:25:33-04:00,0,2.75,175,Bet365,NOP,DAL,NOP,1
2013-10-07 20:25:32-04:00,0,1.5128205128205128,-195,Pinnacle,DAL,DAL,NOP,1
2013-10-07 20:25:32-04:00,0,2.75,175,Pinnacle,NOP,DAL,NOP,1
