season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1996,22.0,MIA,NBA,SG,30.0,0.0,10.8,1.8,4.7,0.376,1.2,3.4,0.35600000000000004,0.6,1.3,0.425,0.504,1.1,1.4,0.7909999999999999,0.4,1.3,1.7,1.0,0.2,0.0,0.8,1.0,5.9,/players/l/lenarvo01.html,Voshon Lenard
1997,23.0,MIA,NBA,SG,73.0,47.0,28.9,4.3,9.4,0.45899999999999996,2.5,6.1,0.414,1.8,3.3,0.541,0.593,1.2,1.4,0.8190000000000001,0.5,2.5,3.0,2.2,0.7,0.2,1.5,2.3,12.3,/players/l/lenarvo01.html,Voshon Lenard
1998,24.0,MIA,NBA,SG,81.0,81.0,32.4,4.5,10.5,0.425,1.9,4.7,0.405,2.6,5.9,0.441,0.515,1.7,2.2,0.7879999999999999,0.9,2.7,3.6,2.2,0.7,0.2,1.2,2.7,12.6,/players/l/lenarvo01.html,Voshon Lenard
1999,25.0,MIA,NBA,SG,12.0,2.0,15.8,2.6,6.6,0.392,1.0,2.9,0.34299999999999997,1.6,3.7,0.43200000000000005,0.46799999999999997,0.7,0.9,0.727,0.3,1.0,1.3,0.8,0.3,0.1,0.6,1.5,6.8,/players/l/lenarvo01.html,Voshon Lenard
1900,26.0,MIA,NBA,SG,53.0,13.0,27.1,4.3,10.6,0.40700000000000003,1.7,4.3,0.39,2.6,6.3,0.419,0.48700000000000004,1.6,2.0,0.792,0.7,2.2,2.9,2.6,0.8,0.3,1.5,2.4,11.9,/players/l/lenarvo01.html,Voshon Lenard
2001,27.0,DEN,NBA,SG,80.0,58.0,29.1,4.2,10.6,0.397,1.8,4.8,0.385,2.4,5.8,0.40700000000000003,0.484,1.9,2.4,0.797,0.6,2.3,2.9,2.4,0.8,0.2,1.3,2.1,12.2,/players/l/lenarvo01.html,Voshon Lenard
2002,28.0,DEN,NBA,SG,71.0,19.0,23.5,4.4,10.8,0.41,1.3,3.4,0.371,3.2,7.5,0.42700000000000005,0.467,1.3,1.7,0.7829999999999999,0.5,2.0,2.6,1.8,0.8,0.4,1.3,1.5,11.5,/players/l/lenarvo01.html,Voshon Lenard
2003,29.0,TOR,NBA,SG,63.0,24.0,30.6,5.2,12.8,0.402,1.5,4.0,0.365,3.7,8.8,0.418,0.45899999999999996,2.5,3.1,0.804,0.8,2.6,3.4,2.3,0.9,0.3,1.6,2.5,14.3,/players/l/lenarvo01.html,Voshon Lenard
2004,30.0,DEN,NBA,SG,73.0,70.0,30.6,5.4,12.8,0.42200000000000004,1.5,4.0,0.36700000000000005,3.9,8.8,0.447,0.479,2.0,2.5,0.7909999999999999,0.6,2.1,2.7,2.1,0.8,0.2,1.4,2.4,14.2,/players/l/lenarvo01.html,Voshon Lenard
2005,31.0,DEN,NBA,SG,3.0,1.0,18.0,3.3,8.7,0.385,1.3,4.0,0.33299999999999996,2.0,4.7,0.429,0.462,1.7,2.7,0.625,0.0,2.0,2.0,2.0,0.3,0.0,0.7,0.7,9.7,/players/l/lenarvo01.html,Voshon Lenard
2006,32.0,DEN,NBA,SG,12.0,6.0,19.8,3.5,8.6,0.408,0.8,2.9,0.28600000000000003,2.7,5.7,0.47100000000000003,0.456,0.4,1.1,0.385,0.2,2.2,2.3,1.5,0.7,0.2,0.9,1.8,8.3,/players/l/lenarvo01.html,Voshon Lenard
2006,32.0,POR,NBA,SG,14.0,0.0,15.7,2.4,6.3,0.375,1.1,3.1,0.349,1.3,3.2,0.4,0.46,0.8,1.3,0.611,0.2,1.1,1.4,1.6,0.9,0.1,1.4,1.3,6.6,/players/l/lenarvo01.html,Voshon Lenard
