season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2003,25.0,MEM,NBA,SG,49,35,24.2,4.2,9.8,.433,0.9,2.7,.354,3.3,7.1,.463,.481,1.8,2.2,.822,0.4,1.8,2.2,1.4,0.4,0.1,1.9,2.1,11.2,/players/g/giricgo01.html,Gordan Giriček
2003,25.0,ORL,NBA,SF,27,27,35.6,5.3,12.0,.440,1.4,4.4,.328,3.9,7.6,.505,.500,2.3,2.8,.816,0.7,4.1,4.8,2.5,1.1,0.1,1.9,2.0,14.3,/players/g/giricgo01.html,Gordan Giriček
2004,26.0,ORL,NBA,SF,48,25,29.9,3.9,8.9,.440,1.0,2.4,.407,3.0,6.5,.452,.494,1.4,1.7,.827,0.8,2.6,3.4,1.7,0.9,0.2,1.3,2.0,10.2,/players/g/giricgo01.html,Gordan Giriček
2004,26.0,UTA,NBA,SG,25,18,24.2,5.1,11.9,.431,0.6,1.6,.359,4.6,10.3,.442,.455,2.7,3.1,.883,0.6,1.9,2.5,1.7,0.6,0.2,1.6,1.8,13.5,/players/g/giricgo01.html,Gordan Giriček
2005,27.0,UTA,NBA,SG,81,44,20.5,3.5,7.8,.448,0.5,1.3,.362,3.0,6.5,.465,.478,1.4,1.7,.810,0.3,1.9,2.2,1.7,0.6,0.1,1.1,1.9,8.8,/players/g/giricgo01.html,Gordan Giriček
2006,28.0,UTA,NBA,SG,37,36,25.8,4.5,10.4,.433,0.5,1.6,.305,4.0,8.8,.457,.457,1.2,1.5,.754,0.4,1.5,1.9,1.7,0.4,0.1,1.7,2.4,10.6,/players/g/giricgo01.html,Gordan Giriček
2007,29.0,UTA,NBA,SG,61,6,19.5,2.9,6.2,.462,0.9,2.0,.426,2.0,4.2,.479,.530,1.2,1.4,.816,0.4,1.7,2.1,1.0,0.5,0.1,1.0,2.0,7.8,/players/g/giricgo01.html,Gordan Giriček
2008,30.0,UTA,NBA,SG,22,0,12.7,1.9,4.6,.402,0.5,1.5,.353,1.3,3.1,.426,.461,0.0,0.0,1.000,0.3,1.1,1.4,0.7,0.6,0.0,1.0,1.1,4.3,/players/g/giricgo01.html,Gordan Giriček
2008,30.0,PHI,NBA,SG,12,0,9.2,1.1,3.4,.317,0.4,1.3,.333,0.7,2.2,.308,.378,0.5,0.7,.750,0.1,1.1,1.2,0.9,0.3,0.1,0.7,0.8,3.1,/players/g/giricgo01.html,Gordan Giriček
2008,30.0,PHO,NBA,SG,22,0,20.1,3.6,7.2,.497,0.9,2.3,.380,2.7,5.0,.550,.557,0.7,0.8,.941,0.4,1.9,2.3,1.6,0.4,0.1,1.0,2.2,8.8,/players/g/giricgo01.html,Gordan Giriček
