season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2006,22.0,IND,NBA,SF,78.0,17.0,22.6,2.8,6.1,0.462,0.4,1.2,0.323,2.4,4.9,0.496,0.494,1.5,1.9,0.777,1.7,3.2,4.9,1.2,0.7,0.8,1.0,2.7,7.5,/players/g/grangda01.html,Danny Granger
2007,23.0,IND,NBA,SF,82.0,57.0,34.0,4.9,10.6,0.459,1.3,3.5,0.382,3.5,7.1,0.497,0.522,2.9,3.6,0.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3.0,13.9,/players/g/grangda01.html,Danny Granger
2008,24.0,IND,NBA,SF,80.0,80.0,36.0,6.7,15.1,0.446,2.1,5.3,0.404,4.6,9.8,0.468,0.517,4.0,4.7,0.852,1.2,4.9,6.1,2.1,1.2,1.1,2.1,3.6,19.6,/players/g/grangda01.html,Danny Granger
2009,25.0,IND,NBA,SF,67.0,66.0,36.2,8.5,19.1,0.447,2.7,6.7,0.404,5.8,12.3,0.47,0.518,6.0,6.9,0.878,0.7,4.4,5.1,2.7,1.0,1.4,2.5,3.1,25.8,/players/g/grangda01.html,Danny Granger
2010,26.0,IND,NBA,SF,62.0,62.0,36.7,7.9,18.4,0.428,2.5,7.1,0.361,5.3,11.3,0.471,0.498,5.9,6.9,0.848,1.1,4.4,5.5,2.8,1.5,0.8,2.5,3.0,24.1,/players/g/grangda01.html,Danny Granger
2011,27.0,IND,NBA,SF,79.0,79.0,35.0,6.8,15.9,0.425,2.0,5.2,0.386,4.8,10.8,0.443,0.487,5.0,5.9,0.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5,/players/g/grangda01.html,Danny Granger
2012,28.0,IND,NBA,SF,62.0,62.0,33.3,6.3,15.2,0.416,2.0,5.2,0.381,4.3,10.0,0.434,0.481,4.1,4.7,0.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3,18.7,/players/g/grangda01.html,Danny Granger
2013,29.0,IND,NBA,SF,5.0,0.0,14.8,2.0,7.0,0.286,0.4,2.0,0.2,1.6,5.0,0.32,0.314,1.0,1.6,0.625,0.6,1.2,1.8,0.6,0.4,0.2,0.8,1.2,5.4,/players/g/grangda01.html,Danny Granger
2014,30.0,IND,NBA,SF,29.0,2.0,22.5,2.8,7.7,0.359,1.1,3.2,0.33,1.7,4.4,0.38,0.428,1.8,1.8,0.962,0.8,2.8,3.6,1.1,0.3,0.4,1.2,1.4,8.3,/players/g/grangda01.html,Danny Granger
2014,30.0,LAC,NBA,SF,12.0,0.0,16.2,3.0,7.0,0.429,1.0,2.8,0.353,2.0,4.2,0.48,0.5,1.0,1.2,0.857,0.6,1.8,2.3,0.7,0.3,0.3,0.8,1.8,8.0,/players/g/grangda01.html,Danny Granger
2015,31.0,MIA,NBA,SF,30.0,6.0,20.4,2.2,5.4,0.401,1.0,2.8,0.357,1.2,2.6,0.449,0.494,0.9,1.2,0.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,6.3,/players/g/grangda01.html,Danny Granger
