season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2002,21.0,MEM,NBA,PF,82,79,36.7,6.7,13.0,.518,0.0,0.1,.200,6.7,12.9,.519,.518,4.1,5.8,.709,2.9,6.0,8.9,2.7,0.5,2.1,2.7,2.4,17.6,/players/g/gasolpa01.html,Pau Gasol
2003,22.0,MEM,NBA,PF,82,82,36.0,6.9,13.6,.510,0.0,0.1,.100,6.9,13.5,.514,.510,5.1,6.9,.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0,/players/g/gasolpa01.html,Pau Gasol
2004,23.0,MEM,NBA,PF,78,78,31.5,6.5,13.4,.482,0.1,0.2,.267,6.4,13.3,.485,.484,4.7,6.6,.714,2.6,5.1,7.7,2.5,0.6,1.7,2.4,2.4,17.7,/players/g/gasolpa01.html,Pau Gasol
2005,24.0,MEM,NBA,PF,56,53,32.0,6.4,12.4,.514,0.0,0.1,.167,6.4,12.3,.517,.514,5.0,6.6,.768,2.3,5.0,7.3,2.4,0.7,1.7,2.4,2.6,17.8,/players/g/gasolpa01.html,Pau Gasol
2006,25.0,MEM,NBA,PF,80,80,39.2,7.5,14.9,.503,0.0,0.2,.250,7.5,14.8,.505,.504,5.3,7.7,.689,2.4,6.5,8.9,4.6,0.6,1.9,2.9,2.3,20.4,/players/g/gasolpa01.html,Pau Gasol
2007,26.0,MEM,NBA,C,59,59,36.2,7.8,14.5,.538,0.1,0.2,.273,7.8,14.4,.542,.540,5.1,6.8,.748,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.8,/players/g/gasolpa01.html,Pau Gasol
2008,27.0,MEM,NBA,C,39,39,36.7,7.2,14.3,.501,0.1,0.4,.267,7.1,13.9,.507,.504,4.5,5.5,.819,2.4,6.4,8.8,3.0,0.4,1.4,2.1,2.2,18.9,/players/g/gasolpa01.html,Pau Gasol
2008,27.0,LAL,NBA,C,27,27,34.0,7.3,12.3,.589,0.0,0.0,.000,7.3,12.3,.590,.589,4.3,5.4,.789,2.3,5.6,7.8,3.5,0.5,1.6,1.6,2.0,18.8,/players/g/gasolpa01.html,Pau Gasol
2009,28.0,LAL,NBA,C,81,81,37.0,7.3,12.9,.567,0.0,0.0,.500,7.3,12.9,.567,.567,4.2,5.4,.781,3.2,6.4,9.6,3.5,0.6,1.0,1.9,2.1,18.9,/players/g/gasolpa01.html,Pau Gasol
2010,29.0,LAL,NBA,C,65,65,37.0,7.0,13.0,.536,0.0,0.1,.000,7.0,12.9,.539,.536,4.4,5.6,.790,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3,/players/g/gasolpa01.html,Pau Gasol
2011,30.0,LAL,NBA,C,82,82,37.0,7.2,13.7,.529,0.0,0.0,.333,7.2,13.6,.530,.530,4.3,5.2,.823,3.3,6.9,10.2,3.3,0.6,1.6,1.7,2.5,18.8,/players/g/gasolpa01.html,Pau Gasol
2012,31.0,LAL,NBA,PF,65,65,37.4,7.1,14.1,.501,0.1,0.4,.259,7.0,13.7,.508,.504,3.1,4.0,.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0,17.4,/players/g/gasolpa01.html,Pau Gasol
2013,32.0,LAL,NBA,PF,49,42,33.8,5.5,11.8,.466,0.2,0.6,.286,5.3,11.2,.475,.473,2.6,3.6,.702,2.3,6.3,8.6,4.1,0.5,1.2,2.1,1.9,13.7,/players/g/gasolpa01.html,Pau Gasol
2014,33.0,LAL,NBA,C,60,60,31.4,7.1,14.8,.480,0.1,0.2,.286,7.0,14.5,.483,.482,3.1,4.2,.736,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,17.4,/players/g/gasolpa01.html,Pau Gasol
2015,34.0,CHI,NBA,PF,78,78,34.4,7.3,14.8,.494,0.2,0.3,.462,7.2,14.4,.495,.500,3.8,4.7,.803,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,18.5,/players/g/gasolpa01.html,Pau Gasol
2016,35.0,CHI,NBA,C,72,72,31.8,6.5,13.8,.469,0.3,1.0,.348,6.2,12.9,.478,.481,3.2,4.0,.792,2.2,8.9,11.0,4.1,0.6,2.0,2.3,2.1,16.5,/players/g/gasolpa01.html,Pau Gasol
2017,36.0,SAS,NBA,C,64,39,25.4,4.7,9.4,.502,0.9,1.6,.538,3.9,7.8,.494,.548,2.0,2.9,.707,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,/players/g/gasolpa01.html,Pau Gasol
2018,37.0,SAS,NBA,C,77,63,23.5,3.7,8.1,.458,0.6,1.6,.358,3.2,6.6,.481,.492,2.1,2.7,.756,1.7,6.4,8.0,3.1,0.3,1.0,1.4,1.6,10.1,/players/g/gasolpa01.html,Pau Gasol
2019,38.0,SAS,NBA,C,27,6,12.2,1.5,3.3,.466,0.2,0.4,.500,1.3,2.9,.462,.494,1.0,1.4,.711,0.8,3.9,4.7,1.9,0.2,0.5,0.5,1.0,4.2,/players/g/gasolpa01.html,Pau Gasol
2019,38.0,MIL,NBA,C,3,0,10.0,0.3,2.0,.167,0.3,1.0,.333,0.0,1.0,.000,.250,0.3,0.7,.500,0.0,3.3,3.3,0.7,0.0,0.3,0.7,0.3,1.3,/players/g/gasolpa01.html,Pau Gasol
