season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2004,23.0,CHI,NBA,PG,76.0,66.0,35.6,4.2,10.8,0.386,1.9,4.9,0.39,2.3,6.0,0.38299999999999995,0.474,1.8,2.2,0.804,0.6,2.9,3.4,6.8,1.3,0.3,2.7,3.6,12.0,/players/h/hinriki01.html,Kirk Hinrich
2005,24.0,CHI,NBA,PG,77.0,77.0,36.4,5.8,14.6,0.397,1.9,5.3,0.355,3.9,9.3,0.42,0.461,2.2,2.8,0.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.2,15.7,/players/h/hinriki01.html,Kirk Hinrich
2006,25.0,CHI,NBA,PG,81.0,81.0,36.5,5.6,13.3,0.418,1.6,4.2,0.37,4.0,9.1,0.441,0.47700000000000004,3.2,3.9,0.815,0.4,3.2,3.6,6.3,1.2,0.3,2.3,3.1,15.9,/players/h/hinriki01.html,Kirk Hinrich
2007,26.0,CHI,NBA,PG,80.0,80.0,35.5,5.9,13.3,0.44799999999999995,1.8,4.2,0.415,4.2,9.1,0.46299999999999997,0.514,3.0,3.6,0.835,0.4,3.0,3.4,6.3,1.3,0.3,2.4,3.4,16.6,/players/h/hinriki01.html,Kirk Hinrich
2008,27.0,CHI,NBA,PG,75.0,72.0,31.7,4.4,10.6,0.414,1.1,3.2,0.35,3.3,7.4,0.442,0.467,1.6,1.9,0.831,0.4,2.9,3.3,6.0,1.2,0.3,2.1,3.0,11.5,/players/h/hinriki01.html,Kirk Hinrich
2009,28.0,CHI,NBA,SG,51.0,4.0,26.3,3.6,8.2,0.43700000000000006,1.4,3.3,0.408,2.2,4.9,0.456,0.519,1.3,1.7,0.7909999999999999,0.3,2.1,2.4,3.9,1.3,0.4,1.7,2.5,9.9,/players/h/hinriki01.html,Kirk Hinrich
2010,29.0,CHI,NBA,SG,74.0,53.0,33.5,4.2,10.2,0.409,1.4,3.8,0.371,2.8,6.4,0.431,0.478,1.1,1.5,0.752,0.3,3.2,3.5,4.5,1.1,0.3,1.5,2.8,10.9,/players/h/hinriki01.html,Kirk Hinrich
2011,30.0,WAS,NBA,SG,48.0,29.0,30.6,4.1,9.1,0.452,0.9,2.3,0.384,3.2,6.8,0.475,0.501,1.9,2.2,0.8759999999999999,0.3,2.4,2.7,4.4,1.2,0.2,1.8,2.5,11.1,/players/h/hinriki01.html,Kirk Hinrich
2011,30.0,ATL,NBA,PG,24.0,22.0,28.6,3.3,7.7,0.43200000000000005,1.3,3.2,0.42100000000000004,2.0,4.5,0.44,0.519,0.6,0.9,0.667,0.3,1.9,2.2,3.3,0.8,0.3,1.5,2.8,8.6,/players/h/hinriki01.html,Kirk Hinrich
2012,31.0,ATL,NBA,SG,48.0,31.0,25.8,2.5,6.1,0.414,1.0,2.8,0.34600000000000003,1.6,3.3,0.47200000000000003,0.493,0.5,0.7,0.7809999999999999,0.2,1.9,2.1,2.8,0.8,0.2,1.2,2.1,6.6,/players/h/hinriki01.html,Kirk Hinrich
2013,32.0,CHI,NBA,PG,60.0,60.0,29.4,2.7,7.0,0.377,1.2,3.0,0.39,1.5,4.0,0.36700000000000005,0.461,1.2,1.6,0.7140000000000001,0.3,2.4,2.6,5.2,1.1,0.4,1.7,3.2,7.7,/players/h/hinriki01.html,Kirk Hinrich
2014,33.0,CHI,NBA,PG,73.0,61.0,29.0,3.3,8.5,0.39299999999999996,1.2,3.3,0.35100000000000003,2.2,5.2,0.419,0.461,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,/players/h/hinriki01.html,Kirk Hinrich
2015,34.0,CHI,NBA,SG,66.0,22.0,24.4,2.2,5.8,0.373,0.9,2.5,0.345,1.3,3.2,0.39399999999999996,0.449,0.5,0.8,0.7,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2,5.7,/players/h/hinriki01.html,Kirk Hinrich
2016,35.0,CHI,NBA,PG,35.0,7.0,15.9,1.3,3.4,0.39799999999999996,0.7,1.6,0.41100000000000003,0.7,1.8,0.387,0.496,0.4,0.5,0.938,0.2,1.5,1.7,1.7,0.4,0.0,0.8,1.8,3.8,/players/h/hinriki01.html,Kirk Hinrich
2016,35.0,ATL,NBA,PG,11.0,0.0,6.9,0.2,1.0,0.182,0.1,0.5,0.16699999999999998,0.1,0.5,0.2,0.22699999999999998,0.0,0.0,0.0,0.1,1.0,1.1,1.3,0.2,0.1,0.3,0.1,0.5,/players/h/hinriki01.html,Kirk Hinrich
