season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1900,21.0,WAS,NBA,SG,71.0,12.0,19.3,3.6,8.5,0.42,0.4,1.1,0.364,3.2,7.4,0.428,0.44299999999999995,1.5,1.9,0.774,0.5,1.3,1.8,1.5,0.4,0.1,1.2,2.0,9.0,/players/h/hamilri01.html,Richard Hamilton
2001,22.0,WAS,NBA,SF,78.0,42.0,32.3,7.0,16.0,0.43799999999999994,0.5,1.9,0.27399999999999997,6.5,14.1,0.46,0.45399999999999996,3.6,4.1,0.868,1.0,2.1,3.1,2.9,1.0,0.1,2.6,2.6,18.1,/players/h/hamilri01.html,Richard Hamilton
2002,23.0,WAS,NBA,SG,63.0,57.0,35.0,7.5,17.2,0.435,0.3,0.7,0.381,7.2,16.5,0.43799999999999994,0.44299999999999995,4.8,5.3,0.89,1.2,2.3,3.4,2.7,0.6,0.2,2.1,2.2,20.0,/players/h/hamilri01.html,Richard Hamilton
2003,24.0,DET,NBA,SG,82.0,82.0,32.2,7.0,15.7,0.44299999999999995,0.4,1.5,0.26899999999999996,6.6,14.2,0.461,0.456,5.4,6.4,0.833,1.1,2.8,3.9,2.5,0.8,0.2,2.4,3.0,19.7,/players/h/hamilri01.html,Richard Hamilton
2004,25.0,DET,NBA,SG,78.0,78.0,35.5,6.8,14.9,0.455,0.2,0.9,0.265,6.6,14.1,0.466,0.462,3.8,4.4,0.868,1.0,2.6,3.6,4.0,1.3,0.2,2.7,2.8,17.6,/players/h/hamilri01.html,Richard Hamilton
2005,26.0,DET,NBA,SG,76.0,76.0,38.5,6.7,15.3,0.44,0.5,1.6,0.305,6.2,13.7,0.455,0.455,4.8,5.6,0.858,1.0,2.9,3.9,4.9,1.0,0.2,2.9,3.1,18.7,/players/h/hamilri01.html,Richard Hamilton
2006,27.0,DET,NBA,SG,80.0,80.0,35.3,8.1,16.5,0.491,0.7,1.5,0.45799999999999996,7.4,15.0,0.494,0.512,3.2,3.8,0.845,1.1,2.2,3.2,3.4,0.7,0.2,2.2,2.6,20.1,/players/h/hamilri01.html,Richard Hamilton
2007,28.0,DET,NBA,SG,75.0,75.0,36.8,7.3,15.6,0.46799999999999997,0.6,1.7,0.341,6.7,13.9,0.483,0.486,4.6,5.4,0.861,1.0,2.8,3.8,3.8,0.8,0.2,2.1,3.1,19.8,/players/h/hamilri01.html,Richard Hamilton
2008,29.0,DET,NBA,SG,72.0,72.0,33.7,6.9,14.3,0.484,0.9,2.0,0.44,6.1,12.3,0.49200000000000005,0.515,2.6,3.1,0.833,1.0,2.2,3.3,4.2,1.0,0.1,1.8,2.4,17.3,/players/h/hamilri01.html,Richard Hamilton
2009,30.0,DET,NBA,SG,67.0,51.0,34.0,7.0,15.6,0.447,1.0,2.8,0.368,5.9,12.7,0.46399999999999997,0.48,3.3,3.9,0.848,0.7,2.4,3.1,4.4,0.6,0.1,2.0,2.6,18.3,/players/h/hamilri01.html,Richard Hamilton
2010,31.0,DET,NBA,SG,46.0,46.0,33.7,6.4,15.6,0.409,0.9,3.0,0.297,5.5,12.6,0.435,0.43700000000000006,4.4,5.2,0.846,0.7,2.0,2.7,4.4,0.7,0.1,2.5,2.5,18.1,/players/h/hamilri01.html,Richard Hamilton
2011,32.0,DET,NBA,SG,55.0,39.0,27.2,5.2,12.2,0.429,1.0,2.6,0.382,4.2,9.6,0.442,0.47,2.7,3.1,0.8490000000000001,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1,/players/h/hamilri01.html,Richard Hamilton
2012,33.0,CHI,NBA,SG,28.0,28.0,24.9,5.0,11.1,0.452,0.6,1.6,0.37,4.4,9.4,0.466,0.479,1.0,1.3,0.784,0.7,1.6,2.4,3.0,0.4,0.0,1.8,2.0,11.6,/players/h/hamilri01.html,Richard Hamilton
2013,34.0,CHI,NBA,SG,50.0,45.0,21.8,4.1,9.5,0.429,0.3,1.0,0.308,3.8,8.5,0.444,0.446,1.3,1.5,0.857,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9,9.8,/players/h/hamilri01.html,Richard Hamilton
