season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2005,19.0,UTA,NBA,PF,67.0,4.0,13.0,1.7,4.3,0.40399999999999997,0.0,0.1,0.33299999999999996,1.7,4.2,0.406,0.408,0.7,1.5,0.436,1.1,1.9,2.9,0.6,0.4,0.3,0.8,1.4,4.1,/players/h/humphkr01.html,Kris Humphries
2006,20.0,UTA,NBA,PF,62.0,2.0,10.0,1.2,3.3,0.379,0.0,0.1,0.0,1.2,3.2,0.389,0.379,0.5,1.0,0.523,0.9,1.6,2.5,0.5,0.4,0.3,0.5,1.3,3.0,/players/h/humphkr01.html,Kris Humphries
2007,21.0,TOR,NBA,PF,60.0,2.0,11.2,1.5,3.1,0.47,0.0,0.0,0.0,1.5,3.1,0.47,0.47,0.9,1.3,0.6709999999999999,1.3,1.8,3.1,0.3,0.2,0.4,0.5,1.6,3.8,/players/h/humphkr01.html,Kris Humphries
2008,22.0,TOR,NBA,PF,70.0,0.0,13.2,2.3,4.8,0.483,0.0,0.0,0.0,2.3,4.7,0.486,0.483,1.1,1.8,0.605,1.3,2.4,3.7,0.4,0.4,0.4,0.7,1.5,5.7,/players/h/humphkr01.html,Kris Humphries
2009,23.0,TOR,NBA,SF,29.0,0.0,9.1,1.3,3.1,0.42200000000000004,0.0,0.0,0.0,1.3,3.1,0.42200000000000004,0.42200000000000004,1.3,1.7,0.792,0.8,1.6,2.4,0.3,0.3,0.2,0.3,1.1,3.9,/players/h/humphkr01.html,Kris Humphries
2010,24.0,DAL,NBA,PF,25.0,0.0,12.6,2.1,4.6,0.461,0.0,0.0,0.0,2.1,4.6,0.461,0.461,1.0,1.8,0.568,1.5,2.3,3.8,0.3,0.3,0.4,0.5,1.7,5.2,/players/h/humphkr01.html,Kris Humphries
2010,24.0,NJN,NBA,PF,44.0,0.0,20.6,2.9,6.7,0.433,0.0,0.0,0.0,2.9,6.6,0.435,0.433,2.3,3.3,0.6990000000000001,1.9,4.6,6.4,0.6,0.7,0.8,1.2,2.3,8.1,/players/h/humphkr01.html,Kris Humphries
2011,25.0,NJN,NBA,PF,74.0,44.0,27.9,4.1,7.9,0.527,0.0,0.0,0.0,4.1,7.9,0.527,0.527,1.7,2.6,0.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,10.0,/players/h/humphkr01.html,Kris Humphries
2012,26.0,NJN,NBA,PF,62.0,62.0,34.9,5.2,10.8,0.48100000000000004,0.0,0.0,0.0,5.2,10.8,0.48100000000000004,0.48100000000000004,3.4,4.5,0.752,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8,13.8,/players/h/humphkr01.html,Kris Humphries
2013,27.0,BRK,NBA,PF,65.0,21.0,18.3,2.1,4.8,0.44799999999999995,0.0,0.0,0.0,2.1,4.7,0.451,0.44799999999999995,1.5,1.9,0.789,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0,5.8,/players/h/humphkr01.html,Kris Humphries
2014,28.0,BOS,NBA,PF,69.0,30.0,19.9,3.3,6.7,0.501,0.0,0.0,0.0,3.3,6.7,0.503,0.501,1.7,2.1,0.813,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,8.4,/players/h/humphkr01.html,Kris Humphries
2015,29.0,WAS,NBA,PF,64.0,17.0,21.0,3.3,7.0,0.473,0.0,0.1,0.0,3.3,6.9,0.48100000000000004,0.473,1.4,1.8,0.7440000000000001,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,8.0,/players/h/humphkr01.html,Kris Humphries
2016,30.0,WAS,NBA,PF,28.0,14.0,16.6,2.3,5.6,0.405,0.8,2.4,0.34299999999999997,1.5,3.3,0.451,0.478,1.0,1.1,0.935,0.9,3.2,4.1,0.6,0.1,0.5,0.7,1.5,6.4,/players/h/humphkr01.html,Kris Humphries
2016,30.0,PHO,NBA,PF,4.0,3.0,18.5,2.5,9.0,0.278,0.8,2.5,0.3,1.8,6.5,0.26899999999999996,0.319,1.5,2.0,0.75,2.8,5.3,8.0,1.8,0.8,0.5,1.0,2.0,7.3,/players/h/humphkr01.html,Kris Humphries
2016,30.0,ATL,NBA,PF,21.0,0.0,14.0,2.2,4.8,0.465,0.4,1.5,0.258,1.9,3.3,0.557,0.505,1.5,2.1,0.711,1.0,2.4,3.4,0.6,0.5,0.3,0.7,2.1,6.4,/players/h/humphkr01.html,Kris Humphries
2017,31.0,ATL,NBA,PF,56.0,4.0,12.3,1.6,3.8,0.40700000000000003,0.3,1.0,0.35200000000000004,1.2,2.9,0.425,0.451,1.1,1.5,0.78,1.1,2.6,3.7,0.5,0.3,0.4,0.5,1.2,4.6,/players/h/humphkr01.html,Kris Humphries
