datetime,team_abbr,vegas_odds,sportsbook,bet_type_id,decimal_odds
2020-10-22,NOP,230,sbro,1,3.3
2020-10-22,TOR,-280,sbro,1,1.3571428571428572
2020-10-22,LAL,-180,sbro,1,1.5555555555555556
2020-10-22,LAC,150,sbro,1,2.5
2019-10-23,DET,240,sbro,1,3.4
2019-10-23,IND,-300,sbro,1,1.3333333333333333
2019-10-23,CLE,400,sbro,1,5.0
2019-10-23,ORL,-550,sbro,1,1.1818181818181819
2019-10-23,CHI,-170,sbro,1,1.588235294117647
2019-10-23,CHO,145,sbro,1,2.45
2019-10-23,BOS,190,sbro,1,2.9
2019-10-23,PHI,-240,sbro,1,1.4166666666666667
2019-10-23,MEM,240,sbro,1,3.4
2019-10-23,MIA,-300,sbro,1,1.3333333333333333
2019-10-23,MIN,142,sbro,1,2.42
2019-10-23,BRK,-165,sbro,1,1.606060606060606
2019-10-23,NYK,525,sbro,1,6.25
2019-10-23,SAS,-750,sbro,1,1.1333333333333333
2019-10-23,WAS,350,sbro,1,4.5
2019-10-23,DAL,-450,sbro,1,1.2222222222222223
2019-10-23,OKC,375,sbro,1,4.75
2019-10-23,UTA,-500,sbro,1,1.2
2019-10-23,SAC,-115,sbro,1,1.8695652173913044
2019-10-23,PHO,-105,sbro,1,1.9523809523809523
2019-10-23,DEN,-120,sbro,1,1.8333333333333333
2019-10-23,POR,100,sbro,1,2.0
2019-10-24,ATL,105,sbro,1,2.05
2019-10-24,DET,-125,sbro,1,1.8
2019-10-24,MIL,100,sbro,1,2.0
2019-10-24,HOU,-120,sbro,1,1.8333333333333333
2019-10-24,LAC,-110,sbro,1,1.9090909090909092
2019-10-24,GSW,-110,sbro,1,1.9090909090909092
2019-10-25,TOR,120,sbro,1,2.2
2019-10-25,BOS,-140,sbro,1,1.7142857142857142
2019-10-25,MIN,-220,sbro,1,1.4545454545454546
2019-10-25,CHO,180,sbro,1,2.8
2019-10-25,NYK,280,sbro,1,3.8
2019-10-25,BRK,-360,sbro,1,1.2777777777777777
2019-10-25,WAS,300,sbro,1,4.0
2019-10-25,OKC,-400,sbro,1,1.25
2019-10-25,DAL,110,sbro,1,2.1
2019-10-25,NOP,-130,sbro,1,1.7692307692307692
2019-10-25,CHI,-125,sbro,1,1.8
2019-10-25,MEM,105,sbro,1,2.05
2019-10-25,PHO,650,sbro,1,7.5
2019-10-25,DEN,-1000,sbro,1,1.1
2019-10-25,POR,-120,sbro,1,1.8333333333333333
2019-10-25,SAC,100,sbro,1,2.0
2019-10-25,UTA,140,sbro,1,2.4
2019-10-25,LAL,-160,sbro,1,1.625
2019-10-26,MIA,550,sbro,1,6.5
2019-10-26,MIL,-800,sbro,1,1.125
2019-10-26,PHI,-190,sbro,1,1.5263157894736843
2019-10-26,DET,160,sbro,1,2.6
2019-10-26,BOS,-240,sbro,1,1.4166666666666667
2019-10-26,NYK,190,sbro,1,2.9
2019-10-26,ORL,-135,sbro,1,1.7407407407407407
2019-10-26,ATL,115,sbro,1,2.15
2019-10-26,IND,-190,sbro,1,1.5263157894736843
2019-10-26,CLE,160,sbro,1,2.6
2019-10-26,TOR,-155,sbro,1,1.6451612903225807
2019-10-26,CHI,135,sbro,1,2.35
2019-10-26,NOP,650,sbro,1,7.5
2019-10-26,HOU,-1000,sbro,1,1.1
2019-10-26,WAS,650,sbro,1,7.5
2019-10-26,SAS,-1000,sbro,1,1.1
2019-10-26,SAC,350,sbro,1,4.5
2019-10-26,UTA,-450,sbro,1,1.2222222222222223
2019-10-26,LAC,-550,sbro,1,1.1818181818181819
2019-10-26,PHO,400,sbro,1,5.0
2019-10-27,GSW,100,sbro,1,2.0
2019-10-27,OKC,-120,sbro,1,1.8333333333333333
2019-10-27,BRK,-180,sbro,1,1.5555555555555556
2019-10-27,MEM,150,sbro,1,2.5
2019-10-27,MIA,240,sbro,1,3.4
2019-10-27,MIN,-300,sbro,1,1.3333333333333333
2019-10-27,POR,125,sbro,1,2.25
2019-10-27,DAL,-145,sbro,1,1.6896551724137931
2019-10-27,CHO,800,sbro,1,9.0
2019-10-27,LAL,-1400,sbro,1,1.0714285714285714
2019-10-28,IND,-130,sbro,1,1.7692307692307692
2019-10-28,DET,110,sbro,1,2.1
2019-10-28,CHI,-135,sbro,1,1.7407407407407407
2019-10-28,NYK,115,sbro,1,2.15
2019-10-28,PHI,-280,sbro,1,1.3571428571428572
2019-10-28,ATL,230,sbro,1,3.3
2019-10-28,ORL,175,sbro,1,2.75
2019-10-28,TOR,-210,sbro,1,1.4761904761904763
2019-10-28,GSW,120,sbro,1,2.2
2019-10-28,NOP,-140,sbro,1,1.7142857142857142
2019-10-28,CLE,1200,sbro,1,13.0
2019-10-28,MIL,-3000,sbro,1,1.0333333333333334
2019-10-28,OKC,425,sbro,1,5.25
2019-10-28,HOU,-600,sbro,1,1.1666666666666667
2019-10-28,POR,200,sbro,1,3.0
2019-10-28,SAS,-250,sbro,1,1.4
2019-10-28,UTA,-190,sbro,1,1.5263157894736843
2019-10-28,PHO,160,sbro,1,2.6
2019-10-28,DEN,-220,sbro,1,1.4545454545454546
2019-10-28,SAC,180,sbro,1,2.8
2019-10-28,CHO,1200,sbro,1,13.0
2019-10-28,LAC,-3000,sbro,1,1.0333333333333334
2019-10-29,ATL,300,sbro,1,4.0
2019-10-29,MIA,-400,sbro,1,1.25
2019-10-29,DAL,185,sbro,1,2.85
2019-10-29,DEN,-230,sbro,1,1.434782608695652
2019-10-29,MEM,575,sbro,1,6.75
2019-10-29,LAL,-850,sbro,1,1.1176470588235294
2019-10-30,NYK,375,sbro,1,4.75
2019-10-30,ORL,-500,sbro,1,1.2
2019-10-30,MIN,250,sbro,1,3.5
2019-10-30,PHI,-310,sbro,1,1.3225806451612903
2019-10-30,CHI,-130,sbro,1,1.7692307692307692
2019-10-30,CLE,110,sbro,1,2.1
2019-10-30,DET,375,sbro,1,4.75
2019-10-30,TOR,-500,sbro,1,1.2
2019-10-30,IND,130,sbro,1,2.3
2019-10-30,BRK,-150,sbro,1,1.6666666666666667
2019-10-30,MIL,-165,sbro,1,1.606060606060606
2019-10-30,BOS,142,sbro,1,2.42
2019-10-30,HOU,-350,sbro,1,1.2857142857142858
2019-10-30,WAS,275,sbro,1,3.75
2019-10-30,POR,-120,sbro,1,1.8333333333333333
2019-10-30,OKC,100,sbro,1,2.0
2019-10-30,CHO,275,sbro,1,3.75
2019-10-30,SAC,-350,sbro,1,1.2857142857142858
2019-10-30,LAC,230,sbro,1,3.3
2019-10-30,UTA,-280,sbro,1,1.3571428571428572
2019-10-30,PHO,185,sbro,1,2.85
2019-10-30,GSW,-230,sbro,1,1.434782608695652
2019-10-31,MIA,-270,sbro,1,1.3703703703703705
2019-10-31,ATL,220,sbro,1,3.2
2019-10-31,DEN,-180,sbro,1,1.5555555555555556
2019-10-31,NOP,150,sbro,1,2.5
2019-10-31,SAS,170,sbro,1,2.7
2019-10-31,LAC,-200,sbro,1,1.5
2019-11-01,HOU,-190,sbro,1,1.5263157894736843
2019-11-01,BRK,160,sbro,1,2.6
2019-11-01,MIL,-190,sbro,1,1.5263157894736843
2019-11-01,ORL,160,sbro,1,2.6
2019-11-01,CLE,260,sbro,1,3.6
2019-11-01,IND,-330,sbro,1,1.303030303030303
2019-11-01,NYK,500,sbro,1,6.0
2019-11-01,BOS,-700,sbro,1,1.1428571428571428
2019-11-01,DET,142,sbro,1,2.42
2019-11-01,CHI,-165,sbro,1,1.606060606060606
2019-11-01,LAL,-125,sbro,1,1.8
2019-11-01,DAL,105,sbro,1,2.05
2019-11-01,UTA,-210,sbro,1,1.4761904761904763
2019-11-01,SAC,175,sbro,1,2.75
2019-11-01,SAS,-300,sbro,1,1.3333333333333333
2019-11-01,GSW,240,sbro,1,3.4
2019-11-02,NOP,110,sbro,1,2.1
2019-11-02,OKC,-130,sbro,1,1.7692307692307692
