datetime,team_abbr,vegas_odds,sportsbook,bet_type_id,decimal_odds
2009-10-27,BOS,170,sbro,1,2.7
2009-10-27,CLE,-200,sbro,1,1.5
2009-10-27,WAS,320,sbro,1,4.2
2009-10-27,DAL,-400,sbro,1,1.25
2009-10-27,HOU,400,sbro,1,5.0
2009-10-27,POR,-500,sbro,1,1.2
2009-10-27,LAC,625,sbro,1,7.25
2009-10-27,LAL,-850,sbro,1,1.1176470588235294
2009-10-28,PHI,450,sbro,1,5.5
2009-10-28,ORL,-600,sbro,1,1.1666666666666667
2009-10-28,IND,300,sbro,1,4.0
2009-10-28,ATL,-370,sbro,1,1.2702702702702702
2009-10-28,CLE,-325,sbro,1,1.3076923076923077
2009-10-28,TOR,265,sbro,1,3.65
2009-10-28,CHO,500,sbro,1,6.0
2009-10-28,BOS,-700,sbro,1,1.1428571428571428
2009-10-28,NYK,180,sbro,1,2.8
2009-10-28,MIA,-220,sbro,1,1.4545454545454546
2009-10-28,DET,-125,sbro,1,1.8
2009-10-28,MEM,105,sbro,1,2.05
2009-10-28,SAC,250,sbro,1,3.5
2009-10-28,OKC,-300,sbro,1,1.3333333333333333
2009-10-28,NOP,400,sbro,1,5.0
2009-10-28,SAS,-525,sbro,1,1.1904761904761905
2009-10-28,BRK,-130,sbro,1,1.7692307692307692
2009-10-28,MIN,110,sbro,1,2.1
2009-10-28,UTA,185,sbro,1,2.85
2009-10-28,DEN,-225,sbro,1,1.4444444444444444
2009-10-28,HOU,190,sbro,1,2.9
2009-10-28,GSW,-230,sbro,1,1.434782608695652
2009-10-28,PHO,-145,sbro,1,1.6896551724137931
2009-10-28,LAC,125,sbro,1,2.25
2009-10-29,SAS,-150,sbro,1,1.6666666666666667
2009-10-29,CHI,130,sbro,1,2.3
2009-10-29,DEN,270,sbro,1,3.7
2009-10-29,POR,-330,sbro,1,1.303030303030303
2009-10-30,MIL,220,sbro,1,3.2
2009-10-30,PHI,-260,sbro,1,1.3846153846153846
2009-10-30,NYK,105,sbro,1,2.05
2009-10-30,CHO,-125,sbro,1,1.8
2009-10-30,WAS,220,sbro,1,3.2
2009-10-30,ATL,-260,sbro,1,1.3846153846153846
2009-10-30,CHI,600,sbro,1,7.0
2009-10-30,BOS,-900,sbro,1,1.1111111111111112
2009-10-30,OKC,180,sbro,1,2.8
2009-10-30,DET,-220,sbro,1,1.4545454545454546
2009-10-30,MIA,105,sbro,1,2.05
2009-10-30,IND,-125,sbro,1,1.8
2009-10-30,SAC,600,sbro,1,7.0
2009-10-30,NOP,-900,sbro,1,1.1111111111111112
2009-10-30,TOR,-140,sbro,1,1.7142857142857142
2009-10-30,MEM,120,sbro,1,2.2
2009-10-30,CLE,-1100,sbro,1,1.0909090909090908
2009-10-30,MIN,750,sbro,1,8.5
2009-10-30,ORL,-600,sbro,1,1.1666666666666667
2009-10-30,BRK,400,sbro,1,5.0
2009-10-30,LAC,325,sbro,1,4.25
2009-10-30,UTA,-450,sbro,1,1.2222222222222223
2009-10-30,GSW,190,sbro,1,2.9
2009-10-30,PHO,-230,sbro,1,1.434782608695652
2009-10-30,DAL,310,sbro,1,4.1
2009-10-30,LAL,-380,sbro,1,1.263157894736842
2009-10-31,BRK,230,sbro,1,3.3
2009-10-31,WAS,-270,sbro,1,1.3703703703703705
2009-10-31,CHO,1300,sbro,1,14.0
2009-10-31,CLE,-2400,sbro,1,1.0416666666666667
2009-10-31,PHI,-140,sbro,1,1.7142857142857142
2009-10-31,NYK,120,sbro,1,2.2
2009-10-31,POR,-145,sbro,1,1.6896551724137931
2009-10-31,HOU,125,sbro,1,2.25
2009-10-31,DET,125,sbro,1,2.25
2009-10-31,MIL,-145,sbro,1,1.6896551724137931
2009-10-31,SAC,2000,sbro,1,21.0
2009-10-31,SAS,-4000,sbro,1,1.025
2009-10-31,DAL,-210,sbro,1,1.4761904761904763
2009-10-31,LAC,175,sbro,1,2.75
2009-11-01,ORL,-240,sbro,1,1.4166666666666667
2009-11-01,TOR,190,sbro,1,2.9
2009-11-01,NOP,550,sbro,1,6.5
2009-11-01,BOS,-800,sbro,1,1.125
2009-11-01,CHI,160,sbro,1,2.6
2009-11-01,MIA,-190,sbro,1,1.5263157894736843
2009-11-01,POR,-145,sbro,1,1.6896551724137931
2009-11-01,OKC,125,sbro,1,2.25
2009-11-01,MEM,525,sbro,1,6.25
2009-11-01,DEN,-700,sbro,1,1.1428571428571428
2009-11-01,MIN,800,sbro,1,9.0
2009-11-01,PHO,-1500,sbro,1,1.0666666666666667
2009-11-01,ATL,350,sbro,1,4.5
2009-11-01,LAL,-450,sbro,1,1.2222222222222223
2009-11-02,BRK,245,sbro,1,3.45
2009-11-02,CHO,-290,sbro,1,1.3448275862068966
2009-11-02,NOP,-150,sbro,1,1.6666666666666667
2009-11-02,NYK,130,sbro,1,2.3
2009-11-02,HOU,310,sbro,1,4.1
2009-11-02,UTA,-380,sbro,1,1.263157894736842
2009-11-02,MEM,100,sbro,1,2.0
2009-11-02,SAC,-110,sbro,1,1.9090909090909092
2009-11-02,MIN,320,sbro,1,4.2
2009-11-02,LAC,-400,sbro,1,1.25
2009-11-03,WAS,600,sbro,1,7.0
2009-11-03,CLE,-800,sbro,1,1.125
2009-11-03,DEN,-230,sbro,1,1.434782608695652
2009-11-03,IND,190,sbro,1,2.9
2009-11-03,BOS,-330,sbro,1,1.303030303030303
2009-11-03,PHI,270,sbro,1,3.7
2009-11-03,ORL,-400,sbro,1,1.25
2009-11-03,DET,320,sbro,1,4.2
2009-11-03,PHO,155,sbro,1,2.55
2009-11-03,MIA,-175,sbro,1,1.5714285714285714
2009-11-03,MIL,350,sbro,1,4.5
2009-11-03,CHI,-450,sbro,1,1.2222222222222223
2009-11-03,LAL,-300,sbro,1,1.3333333333333333
2009-11-03,OKC,250,sbro,1,3.5
2009-11-03,UTA,220,sbro,1,3.2
2009-11-03,DAL,-260,sbro,1,1.3846153846153846
2009-11-03,ATL,250,sbro,1,3.5
2009-11-03,POR,-300,sbro,1,1.3333333333333333
2009-11-04,DET,305,sbro,1,4.05
2009-11-04,TOR,-370,sbro,1,1.2702702702702702
2009-11-04,PHO,260,sbro,1,3.6
2009-11-04,ORL,-340,sbro,1,1.2941176470588236
2009-11-04,MIA,115,sbro,1,2.15
2009-11-04,WAS,-135,sbro,1,1.7407407407407407
2009-11-04,DEN,-570,sbro,1,1.1754385964912282
2009-11-04,BRK,420,sbro,1,5.2
2009-11-04,IND,175,sbro,1,2.75
2009-11-04,NYK,-215,sbro,1,1.4651162790697674
2009-11-04,BOS,-650,sbro,1,1.1538461538461537
2009-11-04,MIN,450,sbro,1,5.5
2009-11-04,LAL,-130,sbro,1,1.7692307692307692
2009-11-04,HOU,110,sbro,1,2.1
2009-11-04,DAL,155,sbro,1,2.55
2009-11-04,NOP,-175,sbro,1,1.5714285714285714
2009-11-04,ATL,-240,sbro,1,1.4166666666666667
2009-11-04,SAC,190,sbro,1,2.9
2009-11-04,MEM,190,sbro,1,2.9
2009-11-04,GSW,-240,sbro,1,1.4166666666666667
2009-11-05,CHI,650,sbro,1,7.5
2009-11-05,CLE,-900,sbro,1,1.1111111111111112
2009-11-05,SAS,-101,sbro,1,1.99009900990099
2009-11-05,UTA,-109,sbro,1,1.9174311926605505
2009-11-06,ATL,-7,sbro,1,15.285714285714286
2009-11-06,CHO,120,sbro,1,2.2
2009-11-06,DET,980,sbro,1,10.8
2009-11-06,ORL,-1180,sbro,1,1.0847457627118644
2009-11-06,WAS,113,sbro,1,2.13
2009-11-06,IND,-123,sbro,1,1.8130081300813008
2009-11-06,BRK,800,sbro,1,9.0
2009-11-06,PHI,-1000,sbro,1,1.1
2009-11-06,PHO,500,sbro,1,6.0
2009-11-06,BOS,-700,sbro,1,1.1428571428571428
2009-11-06,DEN,-110,sbro,1,1.9090909090909092
2009-11-06,MIA,100,sbro,1,2.0
2009-11-06,MIL,120,sbro,1,2.2
2009-11-06,MIN,-140,sbro,1,1.7142857142857142
2009-11-06,TOR,180,sbro,1,2.8
2009-11-06,NOP,-220,sbro,1,1.4545454545454546
2009-11-06,CLE,-400,sbro,1,1.25
2009-11-06,NYK,320,sbro,1,4.2
2009-11-06,OKC,240,sbro,1,3.4
2009-11-06,HOU,-280,sbro,1,1.3571428571428572
2009-11-06,LAC,165,sbro,1,2.65
2009-11-06,GSW,-190,sbro,1,1.5263157894736843
2009-11-06,MEM,450,sbro,1,5.5
2009-11-06,LAL,-600,sbro,1,1.1666666666666667
2009-11-06,SAS,155,sbro,1,2.55
2009-11-06,POR,-175,sbro,1,1.5714285714285714
2009-11-07,DEN,130,sbro,1,2.3
2009-11-07,ATL,-150,sbro,1,1.6666666666666667
2009-11-07,BOS,-1500,sbro,1,1.0666666666666667
2009-11-07,BRK,950,sbro,1,10.5
2009-11-07,CHO,250,sbro,1,3.5
2009-11-07,CHI,-300,sbro,1,1.3333333333333333
2009-11-07,TOR,280,sbro,1,3.8
2009-11-07,DAL,-340,sbro,1,1.2941176470588236
2009-11-07,NYK,165,sbro,1,2.65
2009-11-07,MIL,-185,sbro,1,1.5405405405405406
2009-11-07,SAC,1400,sbro,1,15.0
2009-11-07,UTA,-2500,sbro,1,1.04
2009-11-07,MEM,165,sbro,1,2.65
2009-11-07,LAC,-185,sbro,1,1.5405405405405406
2009-11-08,PHI,105,sbro,1,2.05
2009-11-08,DET,-125,sbro,1,1.8
2009-11-08,PHO,-135,sbro,1,1.7407407407407407
2009-11-08,WAS,115,sbro,1,2.15
2009-11-08,ORL,-260,sbro,1,1.3846153846153846
2009-11-08,OKC,220,sbro,1,3.2
2009-11-08,GSW,-155,sbro,1,1.6451612903225807
2009-11-08,SAC,135,sbro,1,2.35
2009-11-08,MIN,850,sbro,1,9.5
