datetime,team_abbr,vegas_odds,sportsbook,bet_type_id,decimal_odds
2014-11-01,DEN,-200,sbro,1,1.5
2014-11-01,OKC,170,sbro,1,2.7
2014-11-01,PHO,-130,sbro,1,1.7692307692307692
2014-11-01,UTA,110,sbro,1,2.1
2014-11-01,LAL,900,sbro,1,10.0
2014-11-01,GSW,-1500,sbro,1,1.0666666666666667
2014-11-02,SAC,380,sbro,1,4.8
2014-11-02,LAC,-480,sbro,1,1.2083333333333333
2014-11-02,TOR,110,sbro,1,2.1
2014-11-02,MIA,-130,sbro,1,1.7692307692307692
2014-11-02,CHO,140,sbro,1,2.4
2014-11-02,NYK,-165,sbro,1,1.606060606060606
2014-11-02,GSW,140,sbro,1,2.4
2014-11-02,POR,-165,sbro,1,1.606060606060606
2014-11-03,HOU,-850,sbro,1,1.1176470588235294
2014-11-03,PHI,600,sbro,1,7.0
2014-11-03,OKC,230,sbro,1,3.3
2014-11-03,BRK,-275,sbro,1,1.3636363636363635
2014-11-03,NOP,155,sbro,1,2.55
2014-11-03,MEM,-180,sbro,1,1.5555555555555556
2014-11-03,BOS,395,sbro,1,4.95
2014-11-03,DAL,-515,sbro,1,1.1941747572815533
2014-11-03,SAC,240,sbro,1,3.4
2014-11-03,DEN,-290,sbro,1,1.3448275862068966
2014-11-03,UTA,430,sbro,1,5.3
2014-11-03,LAC,-550,sbro,1,1.1818181818181819
2014-11-04,MIL,150,sbro,1,2.5
2014-11-04,IND,-175,sbro,1,1.5714285714285714
2014-11-04,OKC,600,sbro,1,7.0
2014-11-04,TOR,-900,sbro,1,1.1111111111111112
2014-11-04,WAS,-130,sbro,1,1.7692307692307692
2014-11-04,NYK,110,sbro,1,2.1
2014-11-04,HOU,117,sbro,1,2.17
2014-11-04,MIA,-137,sbro,1,1.72992700729927
2014-11-04,ORL,460,sbro,1,5.6
2014-11-04,CHI,-600,sbro,1,1.1666666666666667
2014-11-04,CHO,155,sbro,1,2.55
2014-11-04,NOP,-180,sbro,1,1.5555555555555556
2014-11-04,CLE,-140,sbro,1,1.7142857142857142
2014-11-04,POR,120,sbro,1,2.2
2014-11-04,PHO,-250,sbro,1,1.4
2014-11-04,LAL,210,sbro,1,3.1
2014-11-05,ORL,-145,sbro,1,1.6896551724137931
2014-11-05,PHI,125,sbro,1,2.25
2014-11-05,MIA,105,sbro,1,2.05
2014-11-05,CHO,-125,sbro,1,1.8
2014-11-05,TOR,110,sbro,1,2.1
2014-11-05,BOS,-130,sbro,1,1.7692307692307692
2014-11-05,MIN,180,sbro,1,2.8
2014-11-05,BRK,-210,sbro,1,1.4761904761904763
2014-11-05,NYK,155,sbro,1,2.55
2014-11-05,DET,-180,sbro,1,1.5555555555555556
2014-11-05,IND,405,sbro,1,5.05
2014-11-05,WAS,-525,sbro,1,1.1904761904761905
2014-11-05,CHI,-210,sbro,1,1.4761904761904763
2014-11-05,MIL,180,sbro,1,2.8
2014-11-05,ATL,315,sbro,1,4.15
2014-11-05,SAS,-385,sbro,1,1.2597402597402598
2014-11-05,MEM,100,sbro,1,2.0
2014-11-05,PHO,-120,sbro,1,1.8333333333333333
2014-11-05,CLE,-230,sbro,1,1.434782608695652
2014-11-05,UTA,195,sbro,1,2.95
2014-11-05,DEN,135,sbro,1,2.35
2014-11-05,SAC,-160,sbro,1,1.625
2014-11-05,LAC,178,sbro,1,2.78
2014-11-05,GSW,-208,sbro,1,1.4807692307692308
2014-11-06,SAS,245,sbro,1,3.45
2014-11-06,HOU,-295,sbro,1,1.3389830508474576
2014-11-06,DAL,110,sbro,1,2.1
2014-11-06,POR,-130,sbro,1,1.7692307692307692
2014-11-07,ATL,105,sbro,1,2.05
2014-11-07,CHO,-125,sbro,1,1.8
2014-11-07,MIN,-180,sbro,1,1.5555555555555556
2014-11-07,ORL,155,sbro,1,2.55
2014-11-07,CHI,-600,sbro,1,1.1666666666666667
2014-11-07,PHI,460,sbro,1,5.6
2014-11-07,IND,195,sbro,1,2.95
2014-11-07,BOS,-230,sbro,1,1.434782608695652
2014-11-07,NYK,210,sbro,1,3.1
2014-11-07,BRK,-250,sbro,1,1.4
2014-11-07,MIL,176,sbro,1,2.76
2014-11-07,DET,-205,sbro,1,1.4878048780487805
2014-11-07,WAS,145,sbro,1,2.45
2014-11-07,TOR,-170,sbro,1,1.588235294117647
2014-11-07,MEM,-315,sbro,1,1.3174603174603174
2014-11-07,OKC,260,sbro,1,3.6
2014-11-07,SAC,175,sbro,1,2.75
2014-11-07,PHO,-205,sbro,1,1.4878048780487805
2014-11-07,DAL,-150,sbro,1,1.6666666666666667
2014-11-07,UTA,130,sbro,1,2.3
2014-11-07,CLE,-276,sbro,1,1.3623188405797102
2014-11-07,DEN,231,sbro,1,3.31
2014-11-08,POR,161,sbro,1,2.61
2014-11-08,LAC,-190,sbro,1,1.5263157894736843
2014-11-08,WAS,-165,sbro,1,1.606060606060606
2014-11-08,IND,140,sbro,1,2.4
2014-11-08,NYK,240,sbro,1,3.4
2014-11-08,ATL,-290,sbro,1,1.3448275862068966
2014-11-08,MIN,294,sbro,1,3.94
2014-11-08,MIA,-359,sbro,1,1.2785515320334262
2014-11-08,BOS,380,sbro,1,4.8
2014-11-08,CHI,-475,sbro,1,1.2105263157894737
2014-11-08,GSW,-160,sbro,1,1.625
2014-11-08,HOU,135,sbro,1,2.35
2014-11-08,MEM,-200,sbro,1,1.5
2014-11-08,MIL,170,sbro,1,2.7
2014-11-08,NOP,265,sbro,1,3.65
2014-11-08,SAS,-325,sbro,1,1.3076923076923077
2014-11-09,ORL,354,sbro,1,4.54
2014-11-09,BRK,-448,sbro,1,1.2232142857142858
2014-11-09,UTA,150,sbro,1,2.5
2014-11-09,DET,-175,sbro,1,1.5714285714285714
2014-11-09,SAC,-130,sbro,1,1.7692307692307692
2014-11-09,OKC,110,sbro,1,2.1
2014-11-09,PHI,900,sbro,1,10.0
2014-11-09,TOR,-1600,sbro,1,1.0625
2014-11-09,MIA,300,sbro,1,4.0
2014-11-09,DAL,-365,sbro,1,1.273972602739726
2014-11-09,GSW,125,sbro,1,2.25
2014-11-09,PHO,-145,sbro,1,1.6896551724137931
2014-11-09,DEN,355,sbro,1,4.55
2014-11-09,POR,-450,sbro,1,1.2222222222222223
2014-11-09,CHO,-135,sbro,1,1.7407407407407407
2014-11-09,LAL,115,sbro,1,2.15
2014-11-10,NOP,210,sbro,1,3.1
2014-11-10,CLE,-250,sbro,1,1.4
2014-11-10,UTA,135,sbro,1,2.35
2014-11-10,IND,-160,sbro,1,1.625
2014-11-10,ATL,-130,sbro,1,1.7692307692307692
2014-11-10,NYK,110,sbro,1,2.1
2014-11-10,DET,430,sbro,1,5.3
2014-11-10,CHI,-550,sbro,1,1.1818181818181819
2014-11-10,SAS,115,sbro,1,2.15
2014-11-10,LAC,-135,sbro,1,1.7407407407407407
2014-11-11,ORL,525,sbro,1,6.25
2014-11-11,TOR,-700,sbro,1,1.1428571428571428
2014-11-11,LAL,490,sbro,1,5.9
2014-11-11,MEM,-640,sbro,1,1.15625
2014-11-11,OKC,110,sbro,1,2.1
2014-11-11,MIL,-130,sbro,1,1.7692307692307692
2014-11-11,SAC,305,sbro,1,4.05
2014-11-11,DAL,-375,sbro,1,1.2666666666666666
2014-11-11,CHO,240,sbro,1,3.4
2014-11-11,POR,-290,sbro,1,1.3448275862068966
2014-11-11,SAS,280,sbro,1,3.8
2014-11-11,GSW,-340,sbro,1,1.2941176470588236
2014-11-12,DET,230,sbro,1,3.3
2014-11-12,WAS,-275,sbro,1,1.3636363636363635
2014-11-12,UTA,264,sbro,1,3.64
2014-11-12,ATL,-324,sbro,1,1.308641975308642
2014-11-12,OKC,270,sbro,1,3.7
2014-11-12,BOS,-330,sbro,1,1.303030303030303
2014-11-12,IND,325,sbro,1,4.25
2014-11-12,MIA,-400,sbro,1,1.25
2014-11-12,ORL,220,sbro,1,3.2
2014-11-12,NYK,-265,sbro,1,1.3773584905660377
2014-11-12,LAL,525,sbro,1,6.25
2014-11-12,NOP,-700,sbro,1,1.1428571428571428
2014-11-12,POR,130,sbro,1,2.3
2014-11-12,DEN,-150,sbro,1,1.6666666666666667
2014-11-12,BRK,160,sbro,1,2.6
2014-11-12,PHO,-185,sbro,1,1.5405405405405406
2014-11-12,HOU,-310,sbro,1,1.3225806451612903
2014-11-12,MIN,255,sbro,1,3.55
2014-11-13,CHI,120,sbro,1,2.2
2014-11-13,TOR,-140,sbro,1,1.7142857142857142
2014-11-13,SAC,195,sbro,1,2.95
2014-11-13,MEM,-235,sbro,1,1.425531914893617
2014-11-13,PHI,1000,sbro,1,11.0
2014-11-13,DAL,-1700,sbro,1,1.0588235294117647
2014-11-13,BRK,455,sbro,1,5.55
2014-11-13,GSW,-605,sbro,1,1.165289256198347
2014-11-14,MIL,125,sbro,1,2.25
2014-11-14,ORL,-145,sbro,1,1.6896551724137931
2014-11-14,DEN,120,sbro,1,2.2
2014-11-14,IND,-140,sbro,1,1.7142857142857142
2014-11-14,MIA,174,sbro,1,2.74
2014-11-14,ATL,-204,sbro,1,1.4901960784313726
2014-11-14,UTA,145,sbro,1,2.45
2014-11-14,NYK,-170,sbro,1,1.588235294117647
2014-11-14,CLE,-249,sbro,1,1.4016064257028114
2014-11-14,BOS,209,sbro,1,3.09
2014-11-14,MIN,305,sbro,1,4.05
2014-11-14,NOP,-375,sbro,1,1.2666666666666666
2014-11-14,PHI,1400,sbro,1,15.0
2014-11-14,HOU,-4000,sbro,1,1.025
2014-11-14,DET,135,sbro,1,2.35
2014-11-14,OKC,-160,sbro,1,1.625
2014-11-14,CHO,220,sbro,1,3.2
2014-11-14,PHO,-265,sbro,1,1.3773584905660377
2014-11-14,SAS,-400,sbro,1,1.25
2014-11-14,LAL,325,sbro,1,4.25
2014-11-15,ORL,378,sbro,1,4.78
2014-11-15,WAS,-473,sbro,1,1.2114164904862579
2014-11-15,UTA,528,sbro,1,6.28
2014-11-15,TOR,-730,sbro,1,1.1369863013698631
2014-11-15,ATL,250,sbro,1,3.5
2014-11-15,CLE,-300,sbro,1,1.3333333333333333
2014-11-15,IND,355,sbro,1,4.55
2014-11-15,CHI,-440,sbro,1,1.2272727272727273
2014-11-15,DET,380,sbro,1,4.8
2014-11-15,MEM,-480,sbro,1,1.2083333333333333
2014-11-15,MIN,576,sbro,1,6.76
2014-11-15,DAL,-801,sbro,1,1.1248439450686643
2014-11-15,SAS,-120,sbro,1,1.8333333333333333
2014-11-15,SAC,100,sbro,1,2.0
2014-11-15,BRK,115,sbro,1,2.15
2014-11-15,POR,-135,sbro,1,1.7407407407407407
2014-11-15,CHO,525,sbro,1,6.25
2014-11-15,GSW,-700,sbro,1,1.1428571428571428
2014-11-15,PHO,251,sbro,1,3.51
2014-11-15,LAC,-301,sbro,1,1.3322259136212624
2014-11-16,DEN,110,sbro,1,2.1
2014-11-16,NYK,-130,sbro,1,1.7692307692307692
2014-11-16,MIL,180,sbro,1,2.8
2014-11-16,MIA,-210,sbro,1,1.4761904761904763
2014-11-16,HOU,-209,sbro,1,1.4784688995215312
2014-11-16,OKC,179,sbro,1,2.79
2014-11-16,GSW,-410,sbro,1,1.2439024390243902
2014-11-16,LAL,330,sbro,1,4.3
2014-11-17,DEN,650,sbro,1,7.5
2014-11-17,CLE,-900,sbro,1,1.1111111111111112
2014-11-17,DAL,-175,sbro,1,1.5714285714285714
2014-11-17,CHO,155,sbro,1,2.55
2014-11-17,ORL,170,sbro,1,2.7
2014-11-17,DET,-195,sbro,1,1.5128205128205128
2014-11-17,MIA,290,sbro,1,3.9
2014-11-17,BRK,-360,sbro,1,1.2777777777777777
2014-11-17,PHO,-125,sbro,1,1.8
2014-11-17,BOS,105,sbro,1,2.05
2014-11-17,HOU,160,sbro,1,2.6
2014-11-17,MEM,-185,sbro,1,1.5405405405405406
2014-11-17,PHI,2320,sbro,1,24.2
2014-11-17,SAS,-4820,sbro,1,1.020746887966805
2014-11-17,NOP,140,sbro,1,2.4
2014-11-17,POR,-160,sbro,1,1.625
2014-11-17,CHI,250,sbro,1,3.5
2014-11-17,LAC,-310,sbro,1,1.3225806451612903
2014-11-18,LAL,345,sbro,1,4.45
2014-11-18,ATL,-425,sbro,1,1.2352941176470589
2014-11-18,NYK,105,sbro,1,2.05
2014-11-18,MIL,-125,sbro,1,1.8
2014-11-18,OKC,130,sbro,1,2.3
2014-11-18,UTA,-150,sbro,1,1.6666666666666667
2014-11-18,NOP,130,sbro,1,2.3
2014-11-18,SAC,-150,sbro,1,1.6666666666666667
2014-11-19,DAL,-145,sbro,1,1.6896551724137931
2014-11-19,WAS,125,sbro,1,2.25
2014-11-19,SAS,105,sbro,1,2.05
2014-11-19,CLE,-125,sbro,1,1.8
2014-11-19,LAC,-205,sbro,1,1.4878048780487805
2014-11-19,ORL,175,sbro,1,2.75
2014-11-19,BOS,-250,sbro,1,1.4
2014-11-19,PHI,210,sbro,1,3.1
2014-11-19,CHO,115,sbro,1,2.15
2014-11-19,IND,-135,sbro,1,1.7407407407407407
2014-11-19,PHO,-145,sbro,1,1.6896551724137931
2014-11-19,DET,125,sbro,1,2.25
2014-11-19,MIL,235,sbro,1,3.35
2014-11-19,BRK,-285,sbro,1,1.3508771929824561
2014-11-19,MEM,215,sbro,1,3.15
2014-11-19,TOR,-255,sbro,1,1.392156862745098
2014-11-19,NYK,-105,sbro,1,1.9523809523809523
2014-11-19,MIN,-115,sbro,1,1.8695652173913044
2014-11-19,OKC,270,sbro,1,3.7
2014-11-19,DEN,-330,sbro,1,1.303030303030303
2014-11-19,LAL,450,sbro,1,5.5
2014-11-19,HOU,-600,sbro,1,1.1666666666666667
2014-11-20,LAC,-180,sbro,1,1.5555555555555556
2014-11-20,MIA,155,sbro,1,2.55
2014-11-20,CHI,126,sbro,1,2.26
2014-11-20,SAC,-145,sbro,1,1.6896551724137931
2014-11-21,PHO,-470,sbro,1,1.2127659574468086
2014-11-21,PHI,370,sbro,1,4.7
2014-11-21,ORL,155,sbro,1,2.55
2014-11-21,CHO,-175,sbro,1,1.5714285714285714
2014-11-21,DET,210,sbro,1,3.1
2014-11-21,ATL,-250,sbro,1,1.4
2014-11-21,MIL,340,sbro,1,4.4
2014-11-21,TOR,-430,sbro,1,1.2325581395348837
2014-11-21,CLE,-125,sbro,1,1.8
2014-11-21,WAS,105,sbro,1,2.05
2014-11-21,BOS,225,sbro,1,3.25
2014-11-21,MEM,-275,sbro,1,1.3636363636363635
2014-11-21,SAS,-780,sbro,1,1.1282051282051282
2014-11-21,MIN,580,sbro,1,6.8
2014-11-21,BRK,105,sbro,1,2.05
2014-11-21,OKC,-119,sbro,1,1.8403361344537814
2014-11-21,LAL,485,sbro,1,5.85
2014-11-21,DAL,-635,sbro,1,1.1574803149606299
2014-11-21,NOP,-145,sbro,1,1.6896551724137931
2014-11-21,DEN,125,sbro,1,2.25
2014-11-21,UTA,665,sbro,1,7.65
2014-11-21,GSW,-915,sbro,1,1.1092896174863387
2014-11-21,CHI,305,sbro,1,4.05
2014-11-21,POR,-385,sbro,1,1.2597402597402598
2014-11-22,MIA,-125,sbro,1,1.8
2014-11-22,ORL,105,sbro,1,2.05
2014-11-22,PHO,-135,sbro,1,1.7407407407407407
2014-11-22,IND,115,sbro,1,2.15
2014-11-22,TOR,130,sbro,1,2.3
2014-11-22,CLE,-150,sbro,1,1.6666666666666667
2014-11-22,PHI,600,sbro,1,7.0
2014-11-22,NYK,-900,sbro,1,1.1111111111111112
2014-11-22,SAC,-450,sbro,1,1.2222222222222223
2014-11-22,MIN,355,sbro,1,4.55
2014-11-22,DAL,-180,sbro,1,1.5555555555555556
2014-11-22,HOU,155,sbro,1,2.55
2014-11-22,BRK,500,sbro,1,6.0
2014-11-22,SAS,-650,sbro,1,1.1538461538461537
2014-11-22,WAS,-160,sbro,1,1.625
2014-11-22,MIL,135,sbro,1,2.35
2014-11-22,NOP,-140,sbro,1,1.7142857142857142
2014-11-22,UTA,120,sbro,1,2.2
2014-11-23,POR,-195,sbro,1,1.5128205128205128
2014-11-23,BOS,166,sbro,1,2.66
2014-11-23,CHO,100,sbro,1,2.0
2014-11-23,MIA,-120,sbro,1,1.8333333333333333
2014-11-23,LAC,110,sbro,1,2.1
2014-11-23,MEM,-130,sbro,1,1.7692307692307692
2014-11-23,GSW,-375,sbro,1,1.2666666666666666
2014-11-23,OKC,305,sbro,1,4.05
2014-11-23,DEN,-130,sbro,1,1.7692307692307692
2014-11-23,LAL,110,sbro,1,2.1
2014-11-24,ORL,470,sbro,1,5.7
2014-11-24,CLE,-650,sbro,1,1.1538461538461537
2014-11-24,POR,-1200,sbro,1,1.0833333333333333
2014-11-24,PHI,800,sbro,1,9.0
2014-11-24,LAC,-190,sbro,1,1.5263157894736843
2014-11-24,CHO,160,sbro,1,2.6
2014-11-24,PHO,165,sbro,1,2.65
2014-11-24,TOR,-200,sbro,1,1.5
2014-11-24,NYK,220,sbro,1,3.2
2014-11-24,HOU,-260,sbro,1,1.3846153846153846
2014-11-24,IND,1000,sbro,1,11.0
2014-11-24,DAL,-1800,sbro,1,1.0555555555555556
2014-11-24,CHI,-165,sbro,1,1.606060606060606
2014-11-24,UTA,145,sbro,1,2.45
2014-11-25,ATL,150,sbro,1,2.5
2014-11-25,WAS,-175,sbro,1,1.5714285714285714
2014-11-25,GSW,-350,sbro,1,1.2857142857142858
2014-11-25,MIA,290,sbro,1,3.9
2014-11-25,DET,144,sbro,1,2.44
2014-11-25,MIL,-169,sbro,1,1.5917159763313609
2014-11-25,SAC,210,sbro,1,3.1
2014-11-25,NOP,-250,sbro,1,1.4
2014-11-25,CHI,166,sbro,1,2.66
2014-11-25,DEN,-195,sbro,1,1.5128205128205128
2014-11-26,BRK,-320,sbro,1,1.3125
2014-11-26,PHI,265,sbro,1,3.65
2014-11-26,WAS,290,sbro,1,3.9
2014-11-26,CLE,-355,sbro,1,1.2816901408450705
2014-11-26,GSW,-395,sbro,1,1.2531645569620253
2014-11-26,ORL,320,sbro,1,4.2
2014-11-26,POR,-265,sbro,1,1.3773584905660377
2014-11-26,CHO,220,sbro,1,3.2
2014-11-26,LAC,-425,sbro,1,1.2352941176470589
2014-11-26,DET,345,sbro,1,4.45
2014-11-26,TOR,-165,sbro,1,1.606060606060606
2014-11-26,ATL,140,sbro,1,2.4
2014-11-26,NYK,900,sbro,1,10.0
2014-11-26,DAL,-1600,sbro,1,1.0625
2014-11-26,MIL,-115,sbro,1,1.8695652173913044
2014-11-26,MIN,-105,sbro,1,1.9523809523809523
2014-11-26,SAC,180,sbro,1,2.8
2014-11-26,HOU,-215,sbro,1,1.4651162790697674
2014-11-26,UTA,161,sbro,1,2.61
2014-11-26,OKC,-190,sbro,1,1.5263157894736843
2014-11-26,IND,900,sbro,1,10.0
2014-11-26,SAS,-1400,sbro,1,1.0714285714285714
2014-11-26,DEN,260,sbro,1,3.6
2014-11-26,PHO,-315,sbro,1,1.3174603174603174
2014-11-26,MEM,-325,sbro,1,1.3076923076923077
2014-11-26,LAL,265,sbro,1,3.65
2014-11-28,CHI,-170,sbro,1,1.588235294117647
2014-11-28,BOS,150,sbro,1,2.5
2014-11-28,GSW,-410,sbro,1,1.2439024390243902
2014-11-28,CHO,330,sbro,1,4.3
2014-11-28,NOP,120,sbro,1,2.2
2014-11-28,ATL,-140,sbro,1,1.7142857142857142
2014-11-28,DAL,145,sbro,1,2.45
2014-11-28,TOR,-165,sbro,1,1.606060606060606
2014-11-28,MIL,115,sbro,1,2.15
2014-11-28,DET,-135,sbro,1,1.7407407407407407
2014-11-28,ORL,180,sbro,1,2.8
2014-11-28,IND,-210,sbro,1,1.4761904761904763
2014-11-28,LAC,-185,sbro,1,1.5405405405405406
2014-11-28,HOU,160,sbro,1,2.6
2014-11-28,NYK,300,sbro,1,4.0
2014-11-28,OKC,-370,sbro,1,1.2702702702702702
2014-11-28,SAC,530,sbro,1,6.3
2014-11-28,SAS,-705,sbro,1,1.1418439716312057
2014-11-28,PHO,110,sbro,1,2.1
2014-11-28,DEN,-130,sbro,1,1.7692307692307692
2014-11-28,MEM,145,sbro,1,2.45
2014-11-28,POR,-165,sbro,1,1.606060606060606
2014-11-28,MIN,195,sbro,1,2.95
2014-11-28,LAL,-230,sbro,1,1.434782608695652
2014-11-29,NOP,150,sbro,1,2.5
2014-11-29,WAS,-170,sbro,1,1.588235294117647
2014-11-29,DAL,-1050,sbro,1,1.0952380952380953
2014-11-29,PHI,720,sbro,1,8.2
2014-11-29,IND,410,sbro,1,5.1
2014-11-29,CLE,-530,sbro,1,1.1886792452830188
2014-11-29,CHO,245,sbro,1,3.45
2014-11-29,ATL,-300,sbro,1,1.3333333333333333
2014-11-29,HOU,140,sbro,1,2.4
2014-11-29,MIL,-160,sbro,1,1.625
2014-11-29,LAC,-220,sbro,1,1.4545454545454546
2014-11-29,UTA,180,sbro,1,2.8
2014-11-30,SAS,-375,sbro,1,1.2666666666666666
2014-11-30,BOS,315,sbro,1,4.15
2014-11-30,CHI,-140,sbro,1,1.7142857142857142
2014-11-30,BRK,120,sbro,1,2.2
2014-11-30,GSW,-445,sbro,1,1.2247191011235956
2014-11-30,DET,365,sbro,1,4.65
2014-11-30,MEM,-200,sbro,1,1.5
2014-11-30,SAC,165,sbro,1,2.65
2014-11-30,MIA,-150,sbro,1,1.6666666666666667
2014-11-30,NYK,130,sbro,1,2.3
2014-11-30,ORL,395,sbro,1,4.95
2014-11-30,PHO,-500,sbro,1,1.2
2014-11-30,MIN,950,sbro,1,10.5
2014-11-30,POR,-1500,sbro,1,1.0666666666666667
2014-11-30,TOR,-300,sbro,1,1.3333333333333333
2014-11-30,LAL,245,sbro,1,3.45
2014-12-01,MIA,165,sbro,1,2.65
2014-12-01,WAS,-200,sbro,1,1.5
2014-12-01,SAS,-850,sbro,1,1.1176470588235294
2014-12-01,PHI,575,sbro,1,6.75
2014-12-01,DEN,-175,sbro,1,1.5714285714285714
2014-12-01,UTA,155,sbro,1,2.55
2014-12-01,MIN,1100,sbro,1,12.0
2014-12-01,LAC,-2500,sbro,1,1.04
2014-12-02,MIL,525,sbro,1,6.25
2014-12-02,CLE,-725,sbro,1,1.1379310344827587
2014-12-02,BOS,240,sbro,1,3.4
2014-12-02,ATL,-290,sbro,1,1.3448275862068966
2014-12-02,LAL,105,sbro,1,2.05
2014-12-02,DET,-125,sbro,1,1.8
2014-12-02,BRK,-120,sbro,1,1.8333333333333333
2014-12-02,NYK,100,sbro,1,2.0
2014-12-02,OKC,-160,sbro,1,1.625
2014-12-02,NOP,135,sbro,1,2.35
2014-12-02,DAL,100,sbro,1,2.0
2014-12-02,CHI,-120,sbro,1,1.8333333333333333
2014-12-02,POR,-165,sbro,1,1.606060606060606
2014-12-02,DEN,140,sbro,1,2.4
2014-12-02,IND,180,sbro,1,2.8
2014-12-02,PHO,-210,sbro,1,1.4761904761904763
2014-12-02,TOR,-145,sbro,1,1.6896551724137931
2014-12-02,SAC,125,sbro,1,2.25
2014-12-02,ORL,1000,sbro,1,11.0
2014-12-02,GSW,-2000,sbro,1,1.05
2014-12-03,CHI,-165,sbro,1,1.606060606060606
2014-12-03,CHO,145,sbro,1,2.45
2014-12-03,LAL,360,sbro,1,4.6
2014-12-03,WAS,-450,sbro,1,1.2222222222222223
2014-12-03,DET,170,sbro,1,2.7
2014-12-03,BOS,-195,sbro,1,1.5128205128205128
2014-12-03,SAS,-445,sbro,1,1.2247191011235956
2014-12-03,BRK,355,sbro,1,4.55
2014-12-03,ATL,170,sbro,1,2.7
2014-12-03,MIA,-195,sbro,1,1.5128205128205128
2014-12-03,DAL,-170,sbro,1,1.588235294117647
2014-12-03,MIL,150,sbro,1,2.5
2014-12-03,MEM,-205,sbro,1,1.4878048780487805
2014-12-03,HOU,175,sbro,1,2.75
2014-12-03,PHI,235,sbro,1,3.35
2014-12-03,MIN,-285,sbro,1,1.3508771929824561
2014-12-03,TOR,-170,sbro,1,1.588235294117647
2014-12-03,UTA,150,sbro,1,2.5
2014-12-03,ORL,1435,sbro,1,15.35
2014-12-03,LAC,-2285,sbro,1,1.0437636761487965
