datetime,team_abbr,vegas_odds,sportsbook,bet_type_id,decimal_odds
2013-10-29,ORL,675,sbro,1,7.75
2013-10-29,IND,-1025,sbro,1,1.0975609756097562
2013-10-29,CHI,180,sbro,1,2.8
2013-10-29,MIA,-220,sbro,1,1.4545454545454546
2013-10-29,LAC,-575,sbro,1,1.173913043478261
2013-10-29,LAL,435,sbro,1,5.35
2013-10-30,MIA,-795,sbro,1,1.1257861635220126
2013-10-30,PHI,495,sbro,1,5.95
2013-10-30,BRK,-155,sbro,1,1.6451612903225807
2013-10-30,CLE,135,sbro,1,2.35
2013-10-30,BOS,305,sbro,1,4.05
2013-10-30,TOR,-385,sbro,1,1.2597402597402598
2013-10-30,WAS,120,sbro,1,2.2
2013-10-30,DET,-140,sbro,1,1.7142857142857142
2013-10-30,MIL,290,sbro,1,3.9
2013-10-30,NYK,-360,sbro,1,1.2777777777777777
2013-10-30,CHO,1030,sbro,1,11.3
2013-10-30,HOU,-1630,sbro,1,1.0613496932515338
2013-10-30,ORL,495,sbro,1,5.95
2013-10-30,MIN,-795,sbro,1,1.1257861635220126
2013-10-30,IND,100,sbro,1,2.0
2013-10-30,NOP,-120,sbro,1,1.8333333333333333
2013-10-30,ATL,205,sbro,1,3.05
2013-10-30,DAL,-245,sbro,1,1.4081632653061225
2013-10-30,MEM,210,sbro,1,3.1
2013-10-30,SAS,-250,sbro,1,1.4
2013-10-30,OKC,-275,sbro,1,1.3636363636363635
2013-10-30,UTA,225,sbro,1,3.25
2013-10-30,POR,-215,sbro,1,1.4651162790697674
2013-10-30,PHO,180,sbro,1,2.8
2013-10-30,DEN,120,sbro,1,2.2
2013-10-30,SAC,-140,sbro,1,1.7142857142857142
2013-10-30,LAL,690,sbro,1,7.9
2013-10-30,GSW,-1090,sbro,1,1.091743119266055
2013-10-31,NYK,290,sbro,1,3.9
2013-10-31,CHI,-350,sbro,1,1.2857142857142858
2013-10-31,GSW,210,sbro,1,3.1
2013-10-31,LAC,-250,sbro,1,1.4
2013-11-01,NOP,-175,sbro,1,1.5714285714285714
2013-11-01,ORL,155,sbro,1,2.55
2013-11-01,CLE,-165,sbro,1,1.606060606060606
2013-11-01,CHO,145,sbro,1,2.45
2013-11-01,PHI,405,sbro,1,5.05
2013-11-01,WAS,-530,sbro,1,1.1886792452830188
2013-11-01,TOR,140,sbro,1,2.4
2013-11-01,ATL,-160,sbro,1,1.625
2013-11-01,MIL,120,sbro,1,2.2
2013-11-01,BOS,-140,sbro,1,1.7142857142857142
2013-11-01,DAL,230,sbro,1,3.3
2013-11-01,HOU,-280,sbro,1,1.3571428571428572
2013-11-01,DET,275,sbro,1,3.75
2013-11-01,MEM,-335,sbro,1,1.2985074626865671
2013-11-01,OKC,115,sbro,1,2.15
2013-11-01,MIN,-135,sbro,1,1.7407407407407407
2013-11-01,MIA,-170,sbro,1,1.588235294117647
2013-11-01,BRK,150,sbro,1,2.5
2013-11-01,POR,165,sbro,1,2.65
2013-11-01,DEN,-190,sbro,1,1.5263157894736843
2013-11-01,UTA,135,sbro,1,2.35
2013-11-01,PHO,-155,sbro,1,1.6451612903225807
2013-11-01,LAC,-165,sbro,1,1.606060606060606
2013-11-01,SAC,145,sbro,1,2.45
2013-11-01,SAS,-345,sbro,1,1.289855072463768
2013-11-01,LAL,285,sbro,1,3.85
2013-11-02,CLE,350,sbro,1,4.5
2013-11-02,IND,-430,sbro,1,1.2325581395348837
2013-11-02,CHI,-450,sbro,1,1.2222222222222223
2013-11-02,PHI,370,sbro,1,4.7
2013-11-02,CHO,340,sbro,1,4.4
2013-11-02,NOP,-420,sbro,1,1.2380952380952381
2013-11-02,TOR,-120,sbro,1,1.8333333333333333
2013-11-02,MIL,100,sbro,1,2.0
2013-11-02,MEM,130,sbro,1,2.3
2013-11-02,DAL,-150,sbro,1,1.6666666666666667
2013-11-02,HOU,-260,sbro,1,1.3846153846153846
2013-11-02,UTA,220,sbro,1,3.2
2013-11-02,SAS,-140,sbro,1,1.7142857142857142
2013-11-02,POR,120,sbro,1,2.2
2013-11-02,SAC,520,sbro,1,6.2
2013-11-02,GSW,-750,sbro,1,1.1333333333333333
2013-11-03,BOS,367,sbro,1,4.67
2013-11-03,DET,-471,sbro,1,1.2123142250530785
2013-11-03,WAS,890,sbro,1,9.9
2013-11-03,MIA,-1500,sbro,1,1.0666666666666667
2013-11-03,BRK,-240,sbro,1,1.4166666666666667
2013-11-03,ORL,200,sbro,1,3.0
2013-11-03,PHO,850,sbro,1,9.5
2013-11-03,OKC,-1400,sbro,1,1.0714285714285714
2013-11-03,MIN,135,sbro,1,2.35
2013-11-03,NYK,-155,sbro,1,1.6451612903225807
2013-11-03,ATL,-120,sbro,1,1.8333333333333333
2013-11-03,LAL,100,sbro,1,2.0
2013-11-04,GSW,-280,sbro,1,1.3571428571428572
2013-11-04,PHI,230,sbro,1,3.3
2013-11-04,MIN,110,sbro,1,2.1
2013-11-04,CLE,-130,sbro,1,1.7692307692307692
2013-11-04,BOS,660,sbro,1,7.6
2013-11-04,MEM,-1060,sbro,1,1.0943396226415094
