datetime,team_abbr,vegas_odds,sportsbook,bet_type_id,decimal_odds
2007-10-30,POR,900,sbro,1,10.0
2007-10-30,SAS,-1400,sbro,1,1.0714285714285714
2007-10-30,UTA,100,sbro,1,2.0
2007-10-30,GSW,-120,sbro,1,1.8333333333333333
2007-10-30,HOU,-230,sbro,1,1.434782608695652
2007-10-30,LAL,190,sbro,1,2.9
2007-10-31,PHI,255,sbro,1,3.55
2007-10-31,TOR,-305,sbro,1,1.3278688524590163
2007-10-31,WAS,-125,sbro,1,1.8
2007-10-31,IND,105,sbro,1,2.05
2007-10-31,MIL,245,sbro,1,3.45
2007-10-31,ORL,-295,sbro,1,1.3389830508474576
2007-10-31,CHI,105,sbro,1,2.05
2007-10-31,BRK,-125,sbro,1,1.8
2007-10-31,DAL,-140,sbro,1,1.7142857142857142
2007-10-31,CLE,120,sbro,1,2.2
2007-10-31,SAS,-250,sbro,1,1.4
2007-10-31,MEM,210,sbro,1,3.1
2007-10-31,SAC,425,sbro,1,5.25
2007-10-31,NOP,-525,sbro,1,1.1904761904761905
2007-10-31,OKC,625,sbro,1,7.25
2007-10-31,DEN,-825,sbro,1,1.121212121212121
2007-11-01,DET,-190,sbro,1,1.5263157894736843
2007-11-01,MIA,160,sbro,1,2.6
2007-11-01,HOU,140,sbro,1,2.4
2007-11-01,UTA,-160,sbro,1,1.625
2007-11-01,PHO,-725,sbro,1,1.1379310344827587
2007-11-01,OKC,575,sbro,1,6.75
2007-11-02,MIL,150,sbro,1,2.5
2007-11-02,CHO,-170,sbro,1,1.588235294117647
2007-11-02,DET,150,sbro,1,2.5
2007-11-02,ORL,-170,sbro,1,1.588235294117647
2007-11-02,MIA,235,sbro,1,3.35
2007-11-02,IND,-275,sbro,1,1.3636363636363635
2007-11-02,TOR,155,sbro,1,2.55
2007-11-02,BRK,-175,sbro,1,1.5714285714285714
2007-11-02,DAL,-250,sbro,1,1.4
2007-11-02,ATL,210,sbro,1,3.1
2007-11-02,NYK,210,sbro,1,3.1
2007-11-02,CLE,-250,sbro,1,1.4
2007-11-02,WAS,285,sbro,1,3.85
2007-11-02,BOS,-335,sbro,1,1.2985074626865671
2007-11-02,POR,275,sbro,1,3.75
2007-11-02,NOP,-325,sbro,1,1.3076923076923077
2007-11-02,DEN,-375,sbro,1,1.2666666666666666
2007-11-02,MIN,315,sbro,1,4.15
2007-11-02,PHI,400,sbro,1,5.0
2007-11-02,CHI,-500,sbro,1,1.2
2007-11-02,SAC,1200,sbro,1,13.0
2007-11-02,SAS,-2000,sbro,1,1.05
2007-11-02,LAL,365,sbro,1,4.65
2007-11-02,PHO,-435,sbro,1,1.2298850574712643
2007-11-02,GSW,105,sbro,1,2.05
2007-11-02,LAC,-125,sbro,1,1.8
2007-11-03,BRK,-150,sbro,1,1.6666666666666667
2007-11-03,PHI,130,sbro,1,2.3
2007-11-03,ORL,110,sbro,1,2.1
2007-11-03,WAS,-130,sbro,1,1.7692307692307692
2007-11-03,IND,180,sbro,1,2.8
2007-11-03,MEM,-220,sbro,1,1.4545454545454546
2007-11-03,CHI,-175,sbro,1,1.5714285714285714
2007-11-03,MIL,155,sbro,1,2.55
2007-11-03,POR,700,sbro,1,8.0
2007-11-03,HOU,-1000,sbro,1,1.1
2007-11-03,SAC,1500,sbro,1,16.0
2007-11-03,DAL,-3000,sbro,1,1.0333333333333334
2007-11-03,GSW,425,sbro,1,5.25
2007-11-03,UTA,-550,sbro,1,1.1818181818181819
2007-11-04,BOS,105,sbro,1,2.05
2007-11-04,TOR,-125,sbro,1,1.8
2007-11-04,OKC,250,sbro,1,3.5
2007-11-04,LAC,-300,sbro,1,1.3333333333333333
2007-11-04,MIN,355,sbro,1,4.55
2007-11-04,NYK,-425,sbro,1,1.2352941176470589
2007-11-04,CHO,140,sbro,1,2.4
2007-11-04,MIA,-160,sbro,1,1.625
2007-11-04,ATL,290,sbro,1,3.9
2007-11-04,DET,-350,sbro,1,1.2857142857142858
2007-11-04,NOP,185,sbro,1,2.85
2007-11-04,DEN,-215,sbro,1,1.4651162790697674
2007-11-04,CLE,290,sbro,1,3.9
2007-11-04,PHO,-350,sbro,1,1.2857142857142858
2007-11-04,UTA,-105,sbro,1,1.9523809523809523
2007-11-04,LAL,-115,sbro,1,1.8695652173913044
2007-11-05,HOU,170,sbro,1,2.7
2007-11-05,DAL,-200,sbro,1,1.5
2007-11-06,PHO,-195,sbro,1,1.5128205128205128
2007-11-06,CHO,165,sbro,1,2.65
2007-11-06,ATL,160,sbro,1,2.6
2007-11-06,BRK,-190,sbro,1,1.5263157894736843
2007-11-06,DEN,-160,sbro,1,1.625
2007-11-06,NYK,140,sbro,1,2.4
2007-11-06,ORL,-300,sbro,1,1.3333333333333333
2007-11-06,MIN,250,sbro,1,3.5
2007-11-06,TOR,-160,sbro,1,1.625
2007-11-06,MIL,140,sbro,1,2.4
2007-11-06,SAS,-135,sbro,1,1.7407407407407407
2007-11-06,HOU,115,sbro,1,2.15
2007-11-06,LAC,335,sbro,1,4.35
2007-11-06,CHI,-405,sbro,1,1.2469135802469136
2007-11-06,OKC,110,sbro,1,2.1
2007-11-06,SAC,-130,sbro,1,1.7692307692307692
2007-11-06,CLE,115,sbro,1,2.15
2007-11-06,GSW,-135,sbro,1,1.7407407407407407
2007-11-06,NOP,135,sbro,1,2.35
2007-11-06,LAL,-155,sbro,1,1.6451612903225807
2007-11-07,ORL,170,sbro,1,2.7
2007-11-07,TOR,-200,sbro,1,1.5
2007-11-07,PHO,-230,sbro,1,1.434782608695652
2007-11-07,ATL,190,sbro,1,2.9
2007-11-07,LAC,240,sbro,1,3.4
2007-11-07,IND,-290,sbro,1,1.3448275862068966
2007-11-07,CHO,165,sbro,1,2.65
2007-11-07,PHI,-195,sbro,1,1.5128205128205128
2007-11-07,DEN,245,sbro,1,3.45
2007-11-07,BOS,-295,sbro,1,1.3389830508474576
2007-11-07,MIA,800,sbro,1,9.0
2007-11-07,SAS,-1200,sbro,1,1.0833333333333333
2007-11-07,CLE,400,sbro,1,5.0
2007-11-07,UTA,-500,sbro,1,1.2
2007-11-07,MEM,-110,sbro,1,1.9090909090909092
2007-11-07,OKC,-110,sbro,1,1.9090909090909092
2007-11-07,NOP,-145,sbro,1,1.6896551724137931
2007-11-07,POR,125,sbro,1,2.25
2007-11-08,WAS,235,sbro,1,3.35
2007-11-08,BRK,-275,sbro,1,1.3636363636363635
2007-11-08,DET,100,sbro,1,2.0
2007-11-08,CHI,-120,sbro,1,1.8333333333333333
2007-11-08,DAL,-325,sbro,1,1.3076923076923077
2007-11-08,GSW,275,sbro,1,3.75
2007-11-09,TOR,-130,sbro,1,1.7692307692307692
2007-11-09,PHI,110,sbro,1,2.1
2007-11-09,IND,105,sbro,1,2.05
2007-11-09,CHO,-125,sbro,1,1.8
2007-11-09,ATL,360,sbro,1,4.6
2007-11-09,BOS,-430,sbro,1,1.2325581395348837
2007-11-09,ORL,-105,sbro,1,1.9523809523809523
2007-11-09,NYK,-115,sbro,1,1.8695652173913044
2007-11-09,PHO,-375,sbro,1,1.2666666666666666
2007-11-09,MIA,315,sbro,1,4.15
2007-11-09,LAC,315,sbro,1,4.15
2007-11-09,DET,-375,sbro,1,1.2666666666666666
2007-11-09,SAS,-165,sbro,1,1.606060606060606
2007-11-09,NOP,145,sbro,1,2.45
2007-11-09,DEN,-130,sbro,1,1.7692307692307692
2007-11-09,WAS,110,sbro,1,2.1
2007-11-09,MIL,395,sbro,1,4.95
2007-11-09,HOU,-475,sbro,1,1.2105263157894737
2007-11-09,MEM,120,sbro,1,2.2
2007-11-09,POR,-140,sbro,1,1.7142857142857142
2007-11-09,UTA,-290,sbro,1,1.3448275862068966
2007-11-09,OKC,240,sbro,1,3.4
2007-11-09,MIN,600,sbro,1,7.0
2007-11-09,LAL,-800,sbro,1,1.125
2007-11-09,CLE,-245,sbro,1,1.4081632653061225
2007-11-09,SAC,205,sbro,1,3.05
2007-11-10,DEN,-125,sbro,1,1.8
2007-11-10,IND,105,sbro,1,2.05
2007-11-10,PHO,-125,sbro,1,1.8
2007-11-10,ORL,105,sbro,1,2.05
2007-11-10,BOS,-150,sbro,1,1.6666666666666667
2007-11-10,BRK,130,sbro,1,2.3
2007-11-10,TOR,220,sbro,1,3.2
2007-11-10,CHI,-260,sbro,1,1.3846153846153846
2007-11-10,MEM,475,sbro,1,5.75
2007-11-10,UTA,-600,sbro,1,1.1666666666666667
2007-11-10,MIN,170,sbro,1,2.7
2007-11-10,SAC,-200,sbro,1,1.5
2007-11-10,DAL,-350,sbro,1,1.2857142857142858
2007-11-10,POR,290,sbro,1,3.9
2007-11-11,WAS,190,sbro,1,2.9
2007-11-11,ATL,-230,sbro,1,1.434782608695652
2007-11-11,HOU,-275,sbro,1,1.3636363636363635
2007-11-11,CHO,235,sbro,1,3.35
2007-11-11,NOP,-150,sbro,1,1.6666666666666667
2007-11-11,PHI,130,sbro,1,2.3
2007-11-11,MIA,130,sbro,1,2.3
2007-11-11,NYK,-150,sbro,1,1.6666666666666667
2007-11-11,MIL,550,sbro,1,6.5
2007-11-11,SAS,-700,sbro,1,1.1428571428571428
2007-11-11,DET,-275,sbro,1,1.3636363636363635
2007-11-11,OKC,235,sbro,1,3.35
2007-11-11,CLE,-110,sbro,1,1.9090909090909092
2007-11-11,LAC,-110,sbro,1,1.9090909090909092
2007-11-12,NOP,-130,sbro,1,1.7692307692307692
2007-11-12,BRK,110,sbro,1,2.1
2007-11-12,CLE,285,sbro,1,3.85
2007-11-12,DEN,-335,sbro,1,1.2985074626865671
2007-11-12,SAC,1050,sbro,1,11.5
2007-11-12,UTA,-1700,sbro,1,1.0588235294117647
2007-11-13,OKC,525,sbro,1,6.25
2007-11-13,ORL,-650,sbro,1,1.1538461538461537
2007-11-13,MIA,105,sbro,1,2.05
2007-11-13,CHO,-125,sbro,1,1.8
2007-11-13,BOS,-300,sbro,1,1.3333333333333333
2007-11-13,IND,250,sbro,1,3.5
2007-11-13,HOU,-270,sbro,1,1.3703703703703705
2007-11-13,MEM,230,sbro,1,3.3
2007-11-13,PHI,600,sbro,1,7.0
2007-11-13,DAL,-800,sbro,1,1.125
2007-11-13,LAL,305,sbro,1,4.05
2007-11-13,SAS,-365,sbro,1,1.273972602739726
2007-11-13,NYK,900,sbro,1,10.0
2007-11-13,PHO,-1400,sbro,1,1.0714285714285714
2007-11-13,DET,-230,sbro,1,1.434782608695652
2007-11-13,POR,190,sbro,1,2.9
2007-11-14,IND,200,sbro,1,3.0
2007-11-14,WAS,-240,sbro,1,1.4166666666666667
2007-11-14,ORL,130,sbro,1,2.3
2007-11-14,CLE,-150,sbro,1,1.6666666666666667
2007-11-14,UTA,-110,sbro,1,1.9090909090909092
2007-11-14,TOR,-110,sbro,1,1.9090909090909092
2007-11-14,CHO,200,sbro,1,3.0
2007-11-14,ATL,-240,sbro,1,1.4166666666666667
2007-11-14,OKC,240,sbro,1,3.4
2007-11-14,MIA,-290,sbro,1,1.3448275862068966
2007-11-14,BRK,525,sbro,1,6.25
2007-11-14,BOS,-650,sbro,1,1.1538461538461537
2007-11-14,SAC,110,sbro,1,2.1
2007-11-14,MIN,-130,sbro,1,1.7692307692307692
2007-11-14,MEM,220,sbro,1,3.2
2007-11-14,MIL,-260,sbro,1,1.3846153846153846
2007-11-14,PHI,370,sbro,1,4.7
2007-11-14,NOP,-450,sbro,1,1.2222222222222223
2007-11-14,POR,550,sbro,1,6.5
2007-11-14,DEN,-700,sbro,1,1.1428571428571428
2007-11-14,LAL,240,sbro,1,3.4
2007-11-14,HOU,-290,sbro,1,1.3448275862068966
2007-11-14,NYK,275,sbro,1,3.75
2007-11-14,LAC,-325,sbro,1,1.3076923076923077
2007-11-14,DET,-120,sbro,1,1.8333333333333333
2007-11-14,GSW,100,sbro,1,2.0
2007-11-15,SAS,105,sbro,1,2.05
2007-11-15,DAL,-125,sbro,1,1.8
2007-11-15,CHI,355,sbro,1,4.55
2007-11-15,PHO,-425,sbro,1,1.2352941176470589
2007-11-16,POR,130,sbro,1,2.3
2007-11-16,PHI,-150,sbro,1,1.6666666666666667
2007-11-16,IND,285,sbro,1,3.85
2007-11-16,TOR,-335,sbro,1,1.2985074626865671
2007-11-16,MIA,525,sbro,1,6.25
2007-11-16,BOS,-650,sbro,1,1.1538461538461537
2007-11-16,ORL,-170,sbro,1,1.588235294117647
2007-11-16,BRK,150,sbro,1,2.5
2007-11-16,UTA,105,sbro,1,2.05
2007-11-16,CLE,-125,sbro,1,1.8
2007-11-16,OKC,235,sbro,1,3.35
2007-11-16,ATL,-275,sbro,1,1.3636363636363635
2007-11-16,HOU,400,sbro,1,5.0
2007-11-16,SAS,-500,sbro,1,1.2
2007-11-16,NOP,-160,sbro,1,1.625
2007-11-16,MEM,140,sbro,1,2.4
2007-11-16,WAS,-170,sbro,1,1.588235294117647
2007-11-16,MIN,150,sbro,1,2.5
2007-11-16,NYK,150,sbro,1,2.5
2007-11-16,SAC,-170,sbro,1,1.588235294117647
2007-11-16,DET,155,sbro,1,2.55
2007-11-16,LAL,-175,sbro,1,1.5714285714285714
2007-11-16,LAC,210,sbro,1,3.1
2007-11-16,GSW,-250,sbro,1,1.4
2007-11-17,POR,175,sbro,1,2.75
2007-11-17,WAS,-205,sbro,1,1.4878048780487805
2007-11-17,OKC,300,sbro,1,4.0
2007-11-17,CHO,-360,sbro,1,1.2777777777777777
2007-11-17,UTA,-230,sbro,1,1.434782608695652
2007-11-17,IND,190,sbro,1,2.9
2007-11-17,MIA,-155,sbro,1,1.6451612903225807
2007-11-17,BRK,135,sbro,1,2.35
2007-11-17,NOP,-190,sbro,1,1.5263157894736843
2007-11-17,MIN,160,sbro,1,2.6
2007-11-17,ATL,285,sbro,1,3.85
2007-11-17,MIL,-335,sbro,1,1.2985074626865671
2007-11-17,MEM,950,sbro,1,10.5
2007-11-17,DAL,-1500,sbro,1,1.0666666666666667
2007-11-17,PHO,-250,sbro,1,1.4
2007-11-17,HOU,210,sbro,1,3.1
2007-11-17,NYK,850,sbro,1,9.5
2007-11-17,DEN,-1300,sbro,1,1.0769230769230769
2007-11-17,CHI,-160,sbro,1,1.625
2007-11-17,LAC,140,sbro,1,2.4
2007-11-18,GSW,220,sbro,1,3.2
2007-11-18,TOR,-260,sbro,1,1.3846153846153846
2007-11-18,BOS,-120,sbro,1,1.8333333333333333
2007-11-18,ORL,100,sbro,1,2.0
2007-11-18,DET,-205,sbro,1,1.4878048780487805
2007-11-18,SAC,175,sbro,1,2.75
2007-11-18,CHI,190,sbro,1,2.9
2007-11-18,LAL,-230,sbro,1,1.434782608695652
2007-11-19,POR,190,sbro,1,2.9
2007-11-19,CHO,-230,sbro,1,1.434782608695652
2007-11-19,OKC,195,sbro,1,2.95
2007-11-19,MEM,-235,sbro,1,1.425531914893617
2007-11-19,ORL,100,sbro,1,2.0
2007-11-19,NOP,-120,sbro,1,1.8333333333333333
2007-11-19,BRK,550,sbro,1,6.5
2007-11-19,UTA,-700,sbro,1,1.1428571428571428
2007-11-20,PHI,190,sbro,1,2.9
2007-11-20,WAS,-230,sbro,1,1.434782608695652
2007-11-20,MIL,240,sbro,1,3.4
2007-11-20,CLE,-290,sbro,1,1.3448275862068966
2007-11-20,LAL,-125,sbro,1,1.8
2007-11-20,IND,105,sbro,1,2.05
2007-11-20,SAS,-250,sbro,1,1.4
2007-11-20,ATL,210,sbro,1,3.1
2007-11-20,GSW,-120,sbro,1,1.8333333333333333
2007-11-20,NYK,100,sbro,1,2.0
2007-11-20,TOR,355,sbro,1,4.55
2007-11-20,DAL,-425,sbro,1,1.2352941176470589
2007-11-20,CHI,370,sbro,1,4.7
2007-11-20,DEN,-450,sbro,1,1.2222222222222223
2007-11-20,PHO,-330,sbro,1,1.303030303030303
2007-11-20,SAC,280,sbro,1,3.8
2007-11-21,WAS,250,sbro,1,3.5
2007-11-21,CHO,-300,sbro,1,1.3333333333333333
2007-11-21,GSW,620,sbro,1,7.2
2007-11-21,BOS,-820,sbro,1,1.1219512195121952
2007-11-21,DAL,120,sbro,1,2.2
2007-11-21,HOU,-140,sbro,1,1.7142857142857142
2007-11-21,ATL,360,sbro,1,4.6
2007-11-21,MIA,-430,sbro,1,1.2325581395348837
2007-11-21,IND,275,sbro,1,3.75
2007-11-21,NOP,-325,sbro,1,1.3076923076923077
2007-11-21,TOR,155,sbro,1,2.55
2007-11-21,MEM,-175,sbro,1,1.5714285714285714
2007-11-21,CLE,-230,sbro,1,1.434782608695652
2007-11-21,MIN,190,sbro,1,2.9
2007-11-21,LAL,-135,sbro,1,1.7407407407407407
2007-11-21,MIL,115,sbro,1,2.15
2007-11-21,NYK,600,sbro,1,7.0
2007-11-21,DET,-800,sbro,1,1.125
2007-11-21,ORL,225,sbro,1,3.25
2007-11-21,SAS,-265,sbro,1,1.3773584905660377
2007-11-21,SAC,1000,sbro,1,11.0
2007-11-21,PHO,-1600,sbro,1,1.0625
2007-11-21,BRK,135,sbro,1,2.35
2007-11-21,POR,-155,sbro,1,1.6451612903225807
2007-11-21,DEN,-310,sbro,1,1.3225806451612903
2007-11-21,LAC,260,sbro,1,3.6
2007-11-23,GSW,-135,sbro,1,1.7407407407407407
2007-11-23,WAS,115,sbro,1,2.15
2007-11-23,CHO,400,sbro,1,5.0
2007-11-23,ORL,-500,sbro,1,1.2
2007-11-23,LAL,300,sbro,1,4.0
2007-11-23,BOS,-360,sbro,1,1.2777777777777777
2007-11-23,PHI,450,sbro,1,5.5
2007-11-23,DET,-600,sbro,1,1.1666666666666667
2007-11-23,DAL,-340,sbro,1,1.2941176470588236
2007-11-23,IND,280,sbro,1,3.8
2007-11-23,HOU,-165,sbro,1,1.606060606060606
2007-11-23,MIA,145,sbro,1,2.45
2007-11-23,MEM,650,sbro,1,7.5
2007-11-23,SAS,-900,sbro,1,1.1111111111111112
2007-11-23,MIN,1500,sbro,1,16.0
2007-11-23,DEN,-1900,sbro,1,1.0526315789473684
2007-11-23,LAC,1250,sbro,1,13.5
2007-11-23,PHO,-1650,sbro,1,1.0606060606060606
2007-11-23,NOP,250,sbro,1,3.5
2007-11-23,UTA,-300,sbro,1,1.3333333333333333
2007-11-23,SAC,170,sbro,1,2.7
2007-11-23,POR,-200,sbro,1,1.5
2007-11-23,BRK,-160,sbro,1,1.625
2007-11-23,OKC,140,sbro,1,2.4
2007-11-24,TOR,170,sbro,1,2.7
2007-11-24,CLE,-200,sbro,1,1.5
2007-11-24,CHI,-140,sbro,1,1.7142857142857142
2007-11-24,NYK,120,sbro,1,2.2
2007-11-24,BOS,-330,sbro,1,1.303030303030303
2007-11-24,CHO,280,sbro,1,3.8
2007-11-24,MIA,235,sbro,1,3.35
2007-11-24,ORL,-275,sbro,1,1.3636363636363635
2007-11-24,GSW,-165,sbro,1,1.606060606060606
2007-11-24,PHI,145,sbro,1,2.45
2007-11-24,ATL,-195,sbro,1,1.5128205128205128
2007-11-24,MIN,165,sbro,1,2.65
2007-11-24,WAS,190,sbro,1,2.9
2007-11-24,MEM,-230,sbro,1,1.434782608695652
2007-11-24,DEN,210,sbro,1,3.1
2007-11-24,HOU,-250,sbro,1,1.4
2007-11-24,DAL,-175,sbro,1,1.5714285714285714
2007-11-24,MIL,155,sbro,1,2.55
2007-11-24,NOP,-150,sbro,1,1.6666666666666667
2007-11-24,LAC,130,sbro,1,2.3
2007-11-25,CHI,175,sbro,1,2.75
2007-11-25,TOR,-205,sbro,1,1.4878048780487805
2007-11-25,UTA,-120,sbro,1,1.8333333333333333
2007-11-25,DET,100,sbro,1,2.0
2007-11-25,CLE,110,sbro,1,2.1
2007-11-25,IND,-130,sbro,1,1.7692307692307692
2007-11-25,SAS,-600,sbro,1,1.1666666666666667
2007-11-25,OKC,475,sbro,1,5.75
2007-11-25,BRK,240,sbro,1,3.4
2007-11-25,LAL,-290,sbro,1,1.3448275862068966
2007-11-26,UTA,-240,sbro,1,1.4166666666666667
2007-11-26,NYK,200,sbro,1,3.0
2007-11-26,MIN,600,sbro,1,7.0
2007-11-26,NOP,-800,sbro,1,1.125
2007-11-26,WAS,750,sbro,1,8.5
2007-11-26,DAL,-1100,sbro,1,1.0909090909090908
2007-11-26,SAS,-260,sbro,1,1.3846153846153846
2007-11-26,SAC,220,sbro,1,3.2
2007-11-26,ORL,-215,sbro,1,1.4651162790697674
2007-11-26,POR,185,sbro,1,2.85
2007-11-26,HOU,-275,sbro,1,1.3636363636363635
2007-11-26,LAC,235,sbro,1,3.35
2007-11-26,PHO,-200,sbro,1,1.5
2007-11-26,GSW,170,sbro,1,2.7
2007-11-27,BOS,-165,sbro,1,1.606060606060606
2007-11-27,CLE,145,sbro,1,2.45
2007-11-27,MEM,200,sbro,1,3.0
2007-11-27,BRK,-240,sbro,1,1.4166666666666667
2007-11-27,CHO,305,sbro,1,4.05
2007-11-27,MIA,-365,sbro,1,1.273972602739726
2007-11-27,PHI,225,sbro,1,3.25
2007-11-27,MIL,-265,sbro,1,1.3773584905660377
2007-11-27,ATL,190,sbro,1,2.9
2007-11-27,CHI,-230,sbro,1,1.434782608695652
2007-11-27,IND,295,sbro,1,3.95
2007-11-27,DEN,-355,sbro,1,1.2816901408450705
2007-11-27,OKC,650,sbro,1,7.5
2007-11-27,LAL,-900,sbro,1,1.1111111111111112
2007-11-28,MEM,250,sbro,1,3.5
2007-11-28,TOR,-300,sbro,1,1.3333333333333333
2007-11-28,UTA,-260,sbro,1,1.3846153846153846
2007-11-28,PHI,220,sbro,1,3.2
2007-11-28,MIL,150,sbro,1,2.5
2007-11-28,ATL,-170,sbro,1,1.588235294117647
2007-11-28,CLE,330,sbro,1,4.3
2007-11-28,DET,-400,sbro,1,1.25
2007-11-28,MIN,1050,sbro,1,11.5
